site_id,group,matched_treatment_site_id,control_rank,sensor,period_id,seq,half,period_start,period_end,has_latent,valid_pixel_fraction
counterfactual_0007_03,counterfactual,treatment_0007,3.0,sentinel2,before_P09,9,before,2024-08-30,2024-09-12,True,0.3986864032937947
counterfactual_0007_03,counterfactual,treatment_0007,3.0,sentinel2,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
counterfactual_0007_03,counterfactual,treatment_0007,3.0,sentinel2,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
counterfactual_0007_03,counterfactual,treatment_0007,3.0,sentinel2,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
counterfactual_0007_03,counterfactual,treatment_0007,3.0,sentinel2,after_P03,13,after,2024-10-25,2024-11-07,True,0.8388393294775022
counterfactual_0007_03,counterfactual,treatment_0007,3.0,sentinel2,after_P04,14,after,2024-11-08,2024-11-21,True,0.0
counterfactual_0007_03,counterfactual,treatment_0007,3.0,sentinel2,after_P05,15,after,2024-11-22,2024-12-05,True,0.0149004999509851
counterfactual_0007_03,counterfactual,treatment_0007,3.0,sentinel2,after_P06,16,after,2024-12-06,2024-12-19,True,1.0
counterfactual_0007_03,counterfactual,treatment_0007,3.0,sentinel2,after_P07,17,after,2024-12-20,2025-01-02,True,1.0
counterfactual_0007_03,counterfactual,treatment_0007,3.0,sentinel2,after_P08,18,after,2025-01-03,2025-01-16,True,0.6916968924615233
counterfactual_0007_03,counterfactual,treatment_0007,3.0,sentinel2,after_P09,19,after,2025-01-17,2025-01-30,True,1.0
counterfactual_0007_03,counterfactual,treatment_0007,3.0,sentinel2,after_P10,20,after,2025-01-31,2025-02-13,True,0.5273012449759827
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,before_P01,1,before,2024-05-10,2024-05-23,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,before_P02,2,before,2024-05-24,2024-06-06,False,
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,before_P03,3,before,2024-06-07,2024-06-20,False,
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,before_P04,4,before,2024-06-21,2024-07-04,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,before_P05,5,before,2024-07-05,2024-07-18,False,
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,before_P06,6,before,2024-07-19,2024-08-01,False,
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,before_P07,7,before,2024-08-02,2024-08-15,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,before_P09,9,before,2024-08-30,2024-09-12,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,after_P03,13,after,2024-10-25,2024-11-07,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,after_P04,14,after,2024-11-08,2024-11-21,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,after_P05,15,after,2024-11-22,2024-12-05,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,after_P06,16,after,2024-12-06,2024-12-19,False,
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,after_P07,17,after,2024-12-20,2025-01-02,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,after_P08,18,after,2025-01-03,2025-01-16,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,after_P09,19,after,2025-01-17,2025-01-30,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel1,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,before_P01,1,before,2024-05-10,2024-05-23,True,0.8860895990589158
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,before_P02,2,before,2024-05-24,2024-06-06,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,before_P03,3,before,2024-06-07,2024-06-20,True,0.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,before_P04,4,before,2024-06-21,2024-07-04,True,0.7473777080678364
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,before_P06,6,before,2024-07-19,2024-08-01,True,0.7584550534261347
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,before_P07,7,before,2024-08-02,2024-08-15,True,0.9996078815802372
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,before_P09,9,before,2024-08-30,2024-09-12,True,0.638662876188609
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,after_P03,13,after,2024-10-25,2024-11-07,True,0.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,after_P04,14,after,2024-11-08,2024-11-21,True,0.1964513283011469
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,after_P05,15,after,2024-11-22,2024-12-05,True,0.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,after_P06,16,after,2024-12-06,2024-12-19,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,after_P07,17,after,2024-12-20,2025-01-02,True,0.0006862072345848
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,after_P08,18,after,2025-01-03,2025-01-16,True,0.9603960396039604
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,after_P09,19,after,2025-01-17,2025-01-30,True,1.0
counterfactual_0007_04,counterfactual,treatment_0007,4.0,sentinel2,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,before_P01,1,before,2024-05-10,2024-05-23,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,before_P02,2,before,2024-05-24,2024-06-06,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,before_P03,3,before,2024-06-07,2024-06-20,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,before_P04,4,before,2024-06-21,2024-07-04,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,before_P06,6,before,2024-07-19,2024-08-01,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,before_P07,7,before,2024-08-02,2024-08-15,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,before_P09,9,before,2024-08-30,2024-09-12,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,after_P03,13,after,2024-10-25,2024-11-07,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,after_P04,14,after,2024-11-08,2024-11-21,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,after_P05,15,after,2024-11-22,2024-12-05,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,after_P06,16,after,2024-12-06,2024-12-19,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,after_P07,17,after,2024-12-20,2025-01-02,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,after_P08,18,after,2025-01-03,2025-01-16,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,after_P09,19,after,2025-01-17,2025-01-30,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel1,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,before_P01,1,before,2024-05-10,2024-05-23,True,0.8600137241446917
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,before_P02,2,before,2024-05-24,2024-06-06,True,0.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,before_P03,3,before,2024-06-07,2024-06-20,True,0.0170571512596804
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,before_P04,4,before,2024-06-21,2024-07-04,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,before_P06,6,before,2024-07-19,2024-08-01,True,0.5223017351240075
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,before_P07,7,before,2024-08-02,2024-08-15,True,0.9427507107146358
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,before_P09,9,before,2024-08-30,2024-09-12,True,0.9835310263699636
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,after_P03,13,after,2024-10-25,2024-11-07,True,1.0
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,after_P04,14,after,2024-11-08,2024-11-21,True,0.0678364866189589
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,after_P05,15,after,2024-11-22,2024-12-05,True,0.4308401137143417
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,after_P06,16,after,2024-12-06,2024-12-19,True,0.9478482501715518
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,after_P07,17,after,2024-12-20,2025-01-02,True,0.6302323301637094
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,after_P08,18,after,2025-01-03,2025-01-16,True,0.1691990981276345
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,after_P09,19,after,2025-01-17,2025-01-30,True,0.4111361631212626
counterfactual_0007_05,counterfactual,treatment_0007,5.0,sentinel2,after_P10,20,after,2025-01-31,2025-02-13,True,0.3862366434663268
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,before_P01,1,before,2024-05-10,2024-05-23,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,before_P02,2,before,2024-05-24,2024-06-06,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,before_P03,3,before,2024-06-07,2024-06-20,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,before_P04,4,before,2024-06-21,2024-07-04,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,before_P05,5,before,2024-07-05,2024-07-18,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,before_P06,6,before,2024-07-19,2024-08-01,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,before_P07,7,before,2024-08-02,2024-08-15,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,before_P08,8,before,2024-08-16,2024-08-29,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,before_P09,9,before,2024-08-30,2024-09-12,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,before_P10,10,before,2024-09-13,2024-09-26,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,after_P01,11,after,2024-09-27,2024-10-10,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,after_P02,12,after,2024-10-11,2024-10-24,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,after_P03,13,after,2024-10-25,2024-11-07,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,after_P04,14,after,2024-11-08,2024-11-21,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,after_P05,15,after,2024-11-22,2024-12-05,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,after_P06,16,after,2024-12-06,2024-12-19,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,after_P07,17,after,2024-12-20,2025-01-02,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,after_P08,18,after,2025-01-03,2025-01-16,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,after_P09,19,after,2025-01-17,2025-01-30,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel1,after_P10,20,after,2025-01-31,2025-02-13,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,before_P01,1,before,2024-05-10,2024-05-23,True,0.99715714145672
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,before_P02,2,before,2024-05-24,2024-06-06,True,0.2913439858837369
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,before_P03,3,before,2024-06-07,2024-06-20,True,0.0
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,before_P04,4,before,2024-06-21,2024-07-04,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,before_P05,5,before,2024-07-05,2024-07-18,True,0.7469855896480737
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,before_P06,6,before,2024-07-19,2024-08-01,True,0.5522987942358593
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,before_P07,7,before,2024-08-02,2024-08-15,True,0.8587393392804628
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,before_P08,8,before,2024-08-16,2024-08-29,True,0.9663758455053426
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,before_P09,9,before,2024-08-30,2024-09-12,True,0.5156357219880404
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,before_P10,10,before,2024-09-13,2024-09-26,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,after_P01,11,after,2024-09-27,2024-10-10,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,after_P02,12,after,2024-10-11,2024-10-24,True,0.9999019703950592
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,after_P03,13,after,2024-10-25,2024-11-07,True,0.7342417410057838
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,after_P04,14,after,2024-11-08,2024-11-21,True,0.3017351240074502
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,after_P05,15,after,2024-11-22,2024-12-05,True,0.0
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,after_P06,16,after,2024-12-06,2024-12-19,True,0.1168512890893049
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,after_P07,17,after,2024-12-20,2025-01-02,True,0.0
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,after_P08,18,after,2025-01-03,2025-01-16,True,0.5550436231741986
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,after_P09,19,after,2025-01-17,2025-01-30,True,0.9234388785413196
counterfactual_0008_01,counterfactual,treatment_0008,1.0,sentinel2,after_P10,20,after,2025-01-31,2025-02-13,True,0.9999019703950592
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,before_P01,1,before,2024-05-10,2024-05-23,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,before_P02,2,before,2024-05-24,2024-06-06,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,before_P03,3,before,2024-06-07,2024-06-20,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,before_P04,4,before,2024-06-21,2024-07-04,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,before_P06,6,before,2024-07-19,2024-08-01,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,before_P07,7,before,2024-08-02,2024-08-15,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,before_P09,9,before,2024-08-30,2024-09-12,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,after_P03,13,after,2024-10-25,2024-11-07,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,after_P04,14,after,2024-11-08,2024-11-21,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,after_P05,15,after,2024-11-22,2024-12-05,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,after_P06,16,after,2024-12-06,2024-12-19,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,after_P07,17,after,2024-12-20,2025-01-02,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,after_P08,18,after,2025-01-03,2025-01-16,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,after_P09,19,after,2025-01-17,2025-01-30,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel1,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,before_P01,1,before,2024-05-10,2024-05-23,True,0.4122144887756102
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,before_P02,2,before,2024-05-24,2024-06-06,True,0.999411822370356
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,before_P03,3,before,2024-06-07,2024-06-20,True,0.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,before_P04,4,before,2024-06-21,2024-07-04,True,0.9715714145671992
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,before_P06,6,before,2024-07-19,2024-08-01,True,0.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,before_P07,7,before,2024-08-02,2024-08-15,True,0.6461131261641015
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,before_P09,9,before,2024-08-30,2024-09-12,True,0.859621605724929
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,after_P03,13,after,2024-10-25,2024-11-07,True,0.0565630820507793
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,after_P04,14,after,2024-11-08,2024-11-21,True,0.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,after_P05,15,after,2024-11-22,2024-12-05,True,0.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,after_P06,16,after,2024-12-06,2024-12-19,True,0.1529261837074796
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,after_P07,17,after,2024-12-20,2025-01-02,True,0.0215665130869522
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,after_P08,18,after,2025-01-03,2025-01-16,True,0.0
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,after_P09,19,after,2025-01-17,2025-01-30,True,0.9152043917263012
counterfactual_0008_02,counterfactual,treatment_0008,2.0,sentinel2,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,before_P01,1,before,2024-05-10,2024-05-23,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,before_P02,2,before,2024-05-24,2024-06-06,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,before_P03,3,before,2024-06-07,2024-06-20,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,before_P04,4,before,2024-06-21,2024-07-04,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,before_P06,6,before,2024-07-19,2024-08-01,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,before_P07,7,before,2024-08-02,2024-08-15,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,before_P09,9,before,2024-08-30,2024-09-12,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,after_P03,13,after,2024-10-25,2024-11-07,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,after_P04,14,after,2024-11-08,2024-11-21,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,after_P05,15,after,2024-11-22,2024-12-05,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,after_P06,16,after,2024-12-06,2024-12-19,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,after_P07,17,after,2024-12-20,2025-01-02,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,after_P08,18,after,2025-01-03,2025-01-16,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,after_P09,19,after,2025-01-17,2025-01-30,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel1,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,before_P01,1,before,2024-05-10,2024-05-23,True,0.9605920988138418
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,before_P02,2,before,2024-05-24,2024-06-06,True,0.0074502499754925
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,before_P03,3,before,2024-06-07,2024-06-20,True,0.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,before_P04,4,before,2024-06-21,2024-07-04,True,0.8521713557494364
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,before_P05,5,before,2024-07-05,2024-07-18,True,0.2643858445250465
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,before_P06,6,before,2024-07-19,2024-08-01,True,0.9654935790608764
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,before_P07,7,before,2024-08-02,2024-08-15,True,0.917557102244878
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,before_P09,9,before,2024-08-30,2024-09-12,True,0.1864523085971963
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,after_P03,13,after,2024-10-25,2024-11-07,True,0.3251641995882756
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,after_P04,14,after,2024-11-08,2024-11-21,True,0.322811489069699
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,after_P05,15,after,2024-11-22,2024-12-05,True,0.0
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,after_P06,16,after,2024-12-06,2024-12-19,True,0.1915498480541123
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,after_P07,17,after,2024-12-20,2025-01-02,True,0.0856778747181648
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,after_P08,18,after,2025-01-03,2025-01-16,True,0.5831781197921773
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,after_P09,19,after,2025-01-17,2025-01-30,True,0.9886285658268796
counterfactual_0008_03,counterfactual,treatment_0008,3.0,sentinel2,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
counterfactual_0008_04,counterfactual,treatment_0008,4.0,sentinel1,before_P01,1,before,2024-05-10,2024-05-23,True,1.0
counterfactual_0008_04,counterfactual,treatment_0008,4.0,sentinel1,before_P02,2,before,2024-05-24,2024-06-06,True,1.0
