method,sensor,site_id,ok,nmse_VV,nmse_VH,nmse_VV-VH,nmse10_VV,nmse10_VH,nmse10_VV-VH,joint_nmse,joint_nmse_p10var,selected_blocks,weights,her_stored_joint_nmse,nmse_B2,nmse_B3,nmse_B4,nmse_B8,nmse_B11,nmse_B12,nmse_NDVI,nmse_NDWI,nmse10_B2,nmse10_B3,nmse10_B4,nmse10_B8,nmse10_B11,nmse10_B12,nmse10_NDVI,nmse10_NDWI
persistence,sentinel1,treatment_0022,True,0.5135155098174242,0.4974784298977678,0.3089049659343691,0.5647747347591539,0.5595020185428915,0.3297920180198296,0.43996630188318697,0.48468959044062493,,,,,,,,,,,,,,,,,,,
last3_mean,sentinel1,treatment_0022,True,0.06987352005502441,0.07720446269126512,0.05347298667042811,0.07684830935251687,0.0868300013030897,0.057088639317422675,0.06685032313890588,0.07358898332434308,,,,,,,,,,,,,,,,,,,
linear9,sentinel1,treatment_0022,True,0.14815311012357266,0.15563544480339034,0.11197207782541581,0.16294178437479656,0.17503943948326026,0.11954323037902544,0.13858687758412627,0.15250815141236077,,,,,,,,,,,,,,,,,,,
linear4,sentinel1,treatment_0022,True,0.933331259199496,0.23065304738825,0.05938318915198467,1.0264965795176,0.25940993185034195,0.06339846861201699,0.4077891652465769,0.44976832665998634,,,,,,,,,,,,,,,,,,,
holt_damped,sentinel1,treatment_0022,True,0.6032555546423563,0.04576782528126959,0.09191758906069485,0.6634726495140468,0.05147397171461487,0.09813272860846305,0.24698032299477354,0.27102644994570824,,,,,,,,,,,,,,,,,,,
ensemble,sentinel1,treatment_0022,True,0.5574921317098747,0.5210288583099669,0.5709798342270652,0.613141112190953,0.5859886186491172,0.6095874542152209,0.5498336080823023,0.6029057283517637,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [noguide],sentinel1,treatment_0022,True,0.7184149864767027,0.6187900313462446,0.2424361139841474,0.7901273197739226,0.695938257390557,0.25882877936220866,0.5265470439356982,0.5816314521755628,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [noguide],sentinel1,treatment_0022,True,0.0016060973538476564,0.11086937006123487,0.5709798342270652,0.0017664183255909724,0.1246921124933744,0.6095874542152209,0.2278184338807159,0.2453486616780621,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [anon],sentinel1,treatment_0022,True,0.8997154822796652,0.7249515639048482,0.5709798342270652,0.9895252687574432,0.8153355783364157,0.6095874542152209,0.7318822934705262,0.8048161004363599,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [anon],sentinel1,treatment_0022,True,1.2774080301360504,1.2049766664712012,0.7412068333722847,1.404919165257161,1.3552082596350308,0.7913245959272428,1.0745305099931788,1.183817340273145,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [nocal],sentinel1,treatment_0022,True,0.1468967223284926,0.1582283859635318,0.09492572079121386,0.16155998368882846,0.17795565800827298,0.10134425947808372,0.13335027636107943,0.1469533003917284,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [nocal],sentinel1,treatment_0022,True,0.19698941362620453,0.21398776138816022,0.130141277587756,0.2166529378453564,0.24066688572759662,0.13894096662875824,0.18037281753404025,0.19875359673390378,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [rule],sentinel1,treatment_0022,True,0.1468967223284926,0.16870823228667073,0.11184047220648405,0.16155998368882846,0.1897420889757834,0.11940272605751358,0.14248180894054915,0.15690159957404182,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [rule],sentinel1,treatment_0022,True,0.06871919205209888,0.07903041619547316,0.05249779034141304,0.07557875608837278,0.0888836072686384,0.05604750369068191,0.06674913286299504,0.0735032890158977,,,,,,,,,,,,,,,,,,,
own_mean,sentinel1,treatment_0023,True,0.4328403779178904,2.160454621644836,0.6498501801109451,0.46433485196697,1.955278718219953,0.6812747213338796,1.0810483932245571,1.0336294305069342,,,,,,,,,,,,,,,,,,,
shc,sentinel1,treatment_0023,True,3.2082680918426365,0.13246299588719004,0.21069904673892237,3.4417091507546496,0.11988313673197715,0.22088773496664565,1.1838100448229163,1.2608266741510907,5,1.0000,1.18381,,,,,,,,,,,,,,,,
DeepSeek-V4-Flash-thinking-low,sentinel1,treatment_0023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLM-5.3,sentinel1,treatment_0023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low,sentinel1,treatment_0023,True,3.104445248524933,0.09049491844296363,0.22834938402997235,3.330331915537789,0.08190071958274404,0.23939158244939335,1.1410965169992897,1.2172080725233088,,,,,,,,,,,,,,,,,,,
gpt-oss-120b,sentinel1,treatment_0023,True,4.531536643305965,0.09049491844296363,0.4154216138672491,4.861261804118311,0.08190071958274404,0.4355099881255136,1.679151058538726,1.7928908372755228,,,,,,,,,,,,,,,,,,,
gpt-oss-120b (default effort),sentinel1,treatment_0023,True,4.531536643305965,0.06472953583619921,0.4595032268991217,4.861261804118311,0.05858224588138671,0.4817232378150187,1.6852564686804286,1.8005224292715722,,,,,,,,,,,,,,,,,,,
persistence,sentinel1,treatment_0023,True,3.2082680918426365,0.13246299588719004,0.21069904673892237,3.4417091507546496,0.11988313673197715,0.22088773496664565,1.1838100448229163,1.2608266741510907,,,,,,,,,,,,,,,,,,,
last3_mean,sentinel1,treatment_0023,True,3.0176937903802306,0.0950752471166973,0.22707404560923306,3.2372682192409963,0.08604605968314646,0.23805457300662117,1.1132810277020537,1.187122950643588,,,,,,,,,,,,,,,,,,,
linear9,sentinel1,treatment_0023,True,4.565869526786378,0.07024735032273052,0.45939725599567033,4.898092828167322,0.06357603983961688,0.4816121425196292,1.698504711034926,1.8144270035088563,,,,,,,,,,,,,,,,,,,
linear4,sentinel1,treatment_0023,True,3.954982900656898,0.3405419878035383,1.4652731866917934,4.242756668271807,0.30820110487006513,1.5361288070598536,1.9202660250507433,2.0290288600672417,,,,,,,,,,,,,,,,,,,
holt_damped,sentinel1,treatment_0023,True,3.633445531038762,0.09386088066349597,0.20166740255291943,3.8978234907302967,0.08494702022252726,0.21141935123094302,1.3096579380850593,1.3980632873945888,,,,,,,,,,,,,,,,,,,
ensemble,sentinel1,treatment_0023,True,3.784355931698112,0.09049491844296363,0.3149405332565106,4.059714483635141,0.08190071958274404,0.33016998471007875,1.3965971277991953,1.4905950626426545,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [noguide],sentinel1,treatment_0023,True,4.531536643305965,0.06472953583619921,0.4595032268991217,4.861261804118311,0.05858224588138671,0.4817232378150187,1.6852564686804286,1.8005224292715722,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [noguide],sentinel1,treatment_0023,True,3.7054883235215903,0.28392102814654274,0.22834938402997235,3.9751082845929133,0.2569573729659781,0.23939158244939335,1.405919578566035,1.4904857466694281,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [anon],sentinel1,treatment_0023,True,3.104445248524933,0.09049491844296363,0.22834938402997235,3.330331915537789,0.08190071958274404,0.23939158244939335,1.1410965169992897,1.2172080725233088,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [anon],sentinel1,treatment_0023,True,3.104445248524933,0.09049491844296363,0.22834938402997235,3.330331915537789,0.08190071958274404,0.23939158244939335,1.1410965169992897,1.2172080725233088,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [nocal],sentinel1,treatment_0023,True,3.104445248524933,0.09049491844296363,0.24455641936454367,3.330331915537789,0.08190071958274404,0.2563823348091502,1.1464988621108134,1.2228716566432276,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [nocal],sentinel1,treatment_0023,True,3.7054883235215903,0.0341563615097696,0.4154216138672491,3.9751082845929133,0.03091257093890429,0.4355099881255136,1.3850220996328695,1.4805102812191102,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [rule],sentinel1,treatment_0023,True,3.104445248524933,0.09049491844296363,0.22834938402997235,3.330331915537789,0.08190071958274404,0.23939158244939335,1.1410965169992897,1.2172080725233088,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [rule],sentinel1,treatment_0023,True,3.7054883235215903,0.09049491844296363,0.4154216138672491,3.9751082845929133,0.08190071958274404,0.4355099881255136,1.4038016186106008,1.4975063307670569,,,,,,,,,,,,,,,,,,,
own_mean,sentinel1,treatment_0024,True,0.13103284411557603,1.5595141199771803,2.221609286696915,0.1452704890288777,1.4925861097182442,1.9995586620757269,1.304052083596557,1.2124717536076162,,,,,,,,,,,,,,,,,,,
shc,sentinel1,treatment_0024,True,0.6675244472742611,0.43734166115525946,0.08621558244399664,0.7400556978579393,0.41857273382750454,0.07759830484779402,0.39702723029117243,0.4120755788444126,5,1.0000,0.397027,,,,,,,,,,,,,,,,
DeepSeek-V4-Flash-thinking-low,sentinel1,treatment_0024,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLM-5.3,sentinel1,treatment_0024,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low,sentinel1,treatment_0024,True,0.6230989929442144,0.51343548361607,0.1581234289877547,0.6908031038276706,0.49140091857137463,0.1423189369988962,0.4315526351826797,0.44150765313264717,,,,,,,,,,,,,,,,,,,
gpt-oss-120b,sentinel1,treatment_0024,True,0.6230989929442144,0.5973123568382744,0.22808161474038272,0.6908031038276706,0.5716781371578228,0.2052847776363161,0.48283098817429054,0.4892553395406032,,,,,,,,,,,,,,,,,,,
gpt-oss-120b (default effort),sentinel1,treatment_0024,True,0.4726525493478223,0.3647105061856397,0.10094334598498243,0.5240095904805436,0.3490586129537327,0.09085402327574765,0.31276880050614814,0.3213074089033413,,,,,,,,,,,,,,,,,,,
persistence,sentinel1,treatment_0024,True,0.6675244472742611,0.43734166115525946,0.08621558244399664,0.7400556978579393,0.41857273382750454,0.07759830484779402,0.39702723029117243,0.4120755788444126,,,,,,,,,,,,,,,,,,,
last3_mean,sentinel1,treatment_0024,True,0.5682261512124561,0.49236657629534814,0.1696083166379147,0.6299679398916299,0.47123620315712067,0.15265590611464375,0.41006701471523965,0.41795334972113146,,,,,,,,,,,,,,,,,,,
linear9,sentinel1,treatment_0024,True,0.8114685167882512,0.607972535148681,0.16375063012391985,0.899640308206929,0.5818808239237915,0.1473836974148876,0.5277305606869506,0.5429682765152027,,,,,,,,,,,,,,,,,,,
linear4,sentinel1,treatment_0024,True,0.14981540373367547,0.07132454954629326,0.4690737578240403,0.16609390654188436,0.06826358964692526,0.4221896717959799,0.23007123703466967,0.21884905599492985,,,,,,,,,,,,,,,,,,,
holt_damped,sentinel1,treatment_0024,True,0.18267004087902708,0.2765358624179222,0.07934459214523268,0.20251843229484562,0.26466806667321857,0.0714140724306894,0.17951683181406067,0.17953352379958454,,,,,,,,,,,,,,,,,,,
ensemble,sentinel1,treatment_0024,True,0.6230989929442144,0.5545810548515913,0.1915052590203361,0.6908031038276706,0.5307806890497978,0.17236424145332166,0.4563951022720472,0.46464934477693004,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [noguide],sentinel1,treatment_0024,True,0.5604298706051695,0.4974212597321885,0.17109281791829162,0.6213245382767805,0.4760739601162953,0.15399203097323827,0.40964798275188313,0.41713017645543804,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [noguide],sentinel1,treatment_0024,True,0.3429606465888269,0.35123345150361984,0.13371802345666353,0.3802257455670733,0.3361599387060186,0.12035286027992459,0.2759707071830368,0.2789128481843388,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [anon],sentinel1,treatment_0024,True,0.5604298706051695,0.4974212597321885,0.17109281791829162,0.6213245382767805,0.4760739601162953,0.15399203097323827,0.40964798275188313,0.41713017645543804,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [anon],sentinel1,treatment_0024,True,0.23402328466723407,0.29986240197741404,0.024917488229005153,0.2594515690872662,0.2869935259225392,0.022426976572264612,0.18626772495788443,0.18962402386069002,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [nocal],sentinel1,treatment_0024,True,0.5604298706051695,0.4974212597321885,0.17109281791829162,0.6213245382767805,0.4760739601162953,0.15399203097323827,0.40964798275188313,0.41713017645543804,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [nocal],sentinel1,treatment_0024,True,0.13069444426669713,1.5522966921288,2.204382598831151,0.1448953196439365,1.485678424551185,1.9840537876825894,1.2957912450755493,1.2048758439592369,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [rule],sentinel1,treatment_0024,True,0.5604298706051695,0.4974212597321885,0.17109281791829162,0.6213245382767805,0.4760739601162953,0.15399203097323827,0.40964798275188313,0.41713017645543804,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [rule],sentinel1,treatment_0024,True,0.6230989929442144,0.43590153339852333,0.10094334598498243,0.6908031038276706,0.4171944105033429,0.09085402327574765,0.3866479574425734,0.39961717920225376,,,,,,,,,,,,,,,,,,,
own_mean,sentinel1,treatment_0025,True,0.07782748898513069,1.2214250270379,1.4567296621670371,0.08679597492028998,1.2080980246456907,1.4080643462525064,0.9186607260633558,0.9009861152728291,,,,,,,,,,,,,,,,,,,
shc,sentinel1,treatment_0025,True,1.241667478877316,0.32116700382355967,9.640398194698766e-05,1.3847515930594334,0.317662741725185,9.318339108602468e-05,0.5209769622276076,0.5675025060585681,5,1.0000,0.520977,,,,,,,,,,,,,,,,
DeepSeek-V4-Flash-thinking-low,sentinel1,treatment_0025,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLM-5.3,sentinel1,treatment_0025,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low,sentinel1,treatment_0025,True,0.7162889102043382,0.19892982667765138,2.0436362189363984e-08,0.7988307871227305,0.1967592978139649,1.9753639754365525e-08,0.3050729191061172,0.3318633682301117,,,,,,,,,,,,,,,,,,,
gpt-oss-120b,sentinel1,treatment_0025,True,1.0093065775749948,0.1586874984874445,0.0020302875907018173,1.1256144780775348,0.15695605478427707,0.001962461288015104,0.3900081212177137,0.42817766471660895,,,,,,,,,,,,,,,,,,,
gpt-oss-120b (default effort),sentinel1,treatment_0025,True,0.6785206965455254,0.24371501185843272,0.008198631144644537,0.7567103362606864,0.24105583059543587,0.007924737514904549,0.3101447798495342,0.335230301457009,,,,,,,,,,,,,,,,,,,
persistence,sentinel1,treatment_0025,True,1.241667478877316,0.32116700382355967,9.640398194698766e-05,1.3847515930594334,0.317662741725185,9.318339108602468e-05,0.5209769622276076,0.5675025060585681,,,,,,,,,,,,,,,,,,,
last3_mean,sentinel1,treatment_0025,True,0.6633506212010974,0.2493424244500158,0.00901963451474801,0.7397921304146076,0.2466218423319441,0.008718313429241422,0.3072375600552871,0.3317107620585977,,,,,,,,,,,,,,,,,,,
linear9,sentinel1,treatment_0025,True,0.723953766164956,0.1975031251202093,0.0002156523358933817,0.8073789062307813,0.1953481630368393,0.00020844798677733105,0.30722418120701955,0.3343118390847994,,,,,,,,,,,,,,,,,,,
linear4,sentinel1,treatment_0025,True,1.0173291523692503,0.060009286025798386,0.8953111108499753,1.1345615379110003,0.059354523039354554,0.8654012386321696,0.6575498497483413,0.6864390998608415,,,,,,,,,,,,,,,,,,,
holt_damped,sentinel1,treatment_0025,True,0.5176693776370815,0.2756358369034168,0.15532852959095655,0.5773232427808977,0.2726283666318285,0.15013943228663004,0.31621124804381834,0.3333636805664521,,,,,,,,,,,,,,,,,,,
ensemble,sentinel1,treatment_0025,True,0.8565327063173939,0.178240805458725,0.0005043563044919567,0.9552356405862756,0.17629601508014697,0.0004875071529101364,0.3450926226935369,0.3773397209397776,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [noguide],sentinel1,treatment_0025,True,0.7162889102043382,0.19892982667765138,2.0436362189363984e-08,0.7988307871227305,0.1967592978139649,1.9753639754365525e-08,0.3050729191061172,0.3318633682301117,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [noguide],sentinel1,treatment_0025,True,0.6785206965455254,0.24371501185843272,0.008198631144644537,0.7567103362606864,0.24105583059543587,0.007924737514904549,0.3101447798495342,0.335230301457009,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [anon],sentinel1,treatment_0025,True,0.7162889102043382,0.19892982667765138,0.00023134953432021475,0.7988307871227305,0.1967592978139649,0.00022362078514541982,0.30515002880543657,0.3319379019072803,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [anon],sentinel1,treatment_0025,True,0.6785206965455254,0.24371501185843272,0.008198631144644537,0.7567103362606864,0.24105583059543587,0.007924737514904549,0.3101447798495342,0.335230301457009,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [nocal],sentinel1,treatment_0025,True,0.7162889102043382,0.19892982667765138,2.0436362189363984e-08,0.7988307871227305,0.1967592978139649,1.9753639754365525e-08,0.3050729191061172,0.3318633682301117,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [nocal],sentinel1,treatment_0025,True,0.07894255186571467,1.2129359309936094,1.453280357665552,0.08803953257684247,1.1997015533641042,1.4047302734907257,0.9150529468416254,0.8974904531438908,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [rule],sentinel1,treatment_0025,True,0.6785206965455254,0.24371501185843272,0.008198631144644537,0.7567103362606864,0.24105583059543587,0.007924737514904549,0.3101447798495342,0.335230301457009,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [rule],sentinel1,treatment_0025,True,0.6785206965455254,0.24371501185843272,0.008198631144644537,0.7567103362606864,0.24105583059543587,0.007924737514904549,0.3101447798495342,0.335230301457009,,,,,,,,,,,,,,,,,,,
own_mean,sentinel1,treatment_0027,True,0.2500218738634777,0.5159667553587801,0.5530281241196175,0.2735795111190894,0.5486174109162041,0.5857159339122433,0.4396722511139584,0.4693042853158456,,,,,,,,,,,,,,,,,,,
shc,sentinel1,treatment_0027,True,0.9792759124755861,0.26475125306391917,0.0010348255097256313,1.071545546179135,0.28150485566022504,0.0010959908970815048,0.41502066368307694,0.45138213091214724,5,1.0000,0.415021,,,,,,,,,,,,,,,,
DeepSeek-V4-Flash-thinking-low,sentinel1,treatment_0027,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLM-5.3,sentinel1,treatment_0027,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low,sentinel1,treatment_0027,True,0.6070215176801285,0.09632104109846035,0.008919171214793232,0.6642164842600035,0.10241628871504652,0.009446356288140358,0.2374205766644607,0.2586930430877301,,,,,,,,,,,,,,,,,,,
gpt-oss-120b,sentinel1,treatment_0027,True,0.6070215176801285,0.09632104109846035,0.008919171214793232,0.6642164842600035,0.10241628871504652,0.009446356288140358,0.2374205766644607,0.2586930430877301,,,,,,,,,,,,,,,,,,,
gpt-oss-120b (default effort),sentinel1,treatment_0027,True,0.8362171951693304,0.06695939935884337,0.0753124403905331,0.9150075067780689,0.07119662639351415,0.07976392959901274,0.32616301163956896,0.3553226875901985,,,,,,,,,,,,,,,,,,,
persistence,sentinel1,treatment_0027,True,0.9792759124755861,0.26475125306391917,0.0010348255097256313,1.071545546179135,0.28150485566022504,0.0010959908970815048,0.41502066368307694,0.45138213091214724,,,,,,,,,,,,,,,,,,,
last3_mean,sentinel1,treatment_0027,True,0.6081551785924318,0.09952668830159535,0.008571655507744264,0.6654569613165515,0.10582479100832275,0.009078299984986897,0.23875117413392385,0.2601200174366204,,,,,,,,,,,,,,,,,,,
linear9,sentinel1,treatment_0027,True,1.1009824047630457,0.21990988444999257,0.0030021110601280345,1.2047195047032744,0.23382590096903516,0.003179556710773783,0.44129813342438867,0.4805749874610277,,,,,,,,,,,,,,,,,,,
linear4,sentinel1,treatment_0027,True,0.19803255634165184,0.18235264361450265,1.067553841093,0.21669164026502688,0.1938920176047953,1.1306537005379191,0.48264634701638487,0.5137457861359138,,,,,,,,,,,,,,,,,,,
holt_damped,sentinel1,treatment_0027,True,0.4826780162556504,0.2596864784425783,0.011433084180830456,0.528157051519652,0.27611957935942544,0.012108859000856119,0.251265859626353,0.2721284966266445,,,,,,,,,,,,,,,,,,,
ensemble,sentinel1,treatment_0027,True,0.6070215176801285,0.09632104109846035,0.008919171214793232,0.6642164842600035,0.10241628871504652,0.009446356288140358,0.2374205766644607,0.2586930430877301,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [noguide],sentinel1,treatment_0027,True,0.8362171951693304,0.15034468674485355,0.005541686097036102,0.9150075067780689,0.15985857989942628,0.005869238301291041,0.3307011893370733,0.36024510832626205,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [noguide],sentinel1,treatment_0027,True,0.6070215176801285,0.09632104109846035,0.008919171214793232,0.6642164842600035,0.10241628871504652,0.009446356288140358,0.2374205766644607,0.2586930430877301,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [anon],sentinel1,treatment_0027,True,0.6070215176801285,0.09632104109846035,0.008919171214793232,0.6642164842600035,0.10241628871504652,0.009446356288140358,0.2374205766644607,0.2586930430877301,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [anon],sentinel1,treatment_0027,True,0.25852071800106274,0.5228528893251796,0.5557864092203616,0.28287913594114583,0.5559393031672683,0.5886372528530304,0.44572000551553465,0.47581856398714817,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [nocal],sentinel1,treatment_0027,True,0.6070215176801285,0.09632104109846035,0.008919171214793232,0.6642164842600035,0.10241628871504652,0.009446356288140358,0.2374205766644607,0.2586930430877301,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [nocal],sentinel1,treatment_0027,True,0.25852071800106274,0.5228528893251796,0.5557864092203616,0.28287913594114583,0.5559393031672683,0.5886372528530304,0.44572000551553465,0.47581856398714817,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low [rule],sentinel1,treatment_0027,True,0.6070215176801285,0.09632104109846035,0.008919171214793232,0.6642164842600035,0.10241628871504652,0.009446356288140358,0.2374205766644607,0.2586930430877301,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [rule],sentinel1,treatment_0027,True,0.6070215176801285,0.09632104109846035,0.008919171214793232,0.6642164842600035,0.10241628871504652,0.009446356288140358,0.2374205766644607,0.2586930430877301,,,,,,,,,,,,,,,,,,,
own_mean,sentinel2,treatment_0001,True,,,,,,,0.21635457916094983,0.23395875497786295,,,,0.0891611436829463,0.027183226753958234,0.15945998291258295,0.45058379614565536,0.0021495741651639372,0.24917438212174764,0.5221141751786306,0.23101035232691372,0.09931014347155,0.030487894670868,0.17623102863499054,0.482451002686335,0.0024176862737646542,0.27267745334202514,0.5547912072966302,0.25330362344674
shc,sentinel2,treatment_0001,True,,,,,,,0.15267825835349816,0.16982371223830803,5,1.0000,0.152678,0.13946978572128874,0.045544737771903133,0.00173818244912004,0.021451302880202555,0.6099124354014995,0.29921728260241287,0.008562859107391305,0.09552948089416695,0.155345297938083,0.0510816166369908,0.0019209940661516274,0.02296843044958615,0.6859855999228193,0.32744058968342044,0.009098774114828904,0.10474839509458399
DeepSeek-V4-Flash-thinking-low,sentinel2,treatment_0001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLM-5.3,sentinel2,treatment_0001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low,sentinel2,treatment_0001,True,,,,,,,0.33885004234822974,0.375953270517885,,,,0.19155459966257832,0.09688224076943606,0.020664490993541843,0.10506894964673213,1.2596097455665998,0.9909986635098135,0.040842203179979185,0.005179445457156888,0.21335880170819893,0.10866022561600926,0.022837858361033407,0.11249987359039372,1.4167183628783069,1.0844734098675295,0.043398352866253154,0.005679279255355458
gpt-oss-120b,sentinel2,treatment_0001,True,,,,,,,0.10620146766418755,0.11593569809661629,,,,0.19155459966257832,0.00169460093844036,0.05926407114251285,0.2931238470953715,0.08304190987658307,0.003245497633241962,0.08171931438412884,0.13596790058064342,0.21335880170819893,0.0019006137640668686,0.06549711111074095,0.31385481491376865,0.09339956206651967,0.0035516252590829583,0.08683379850989977,0.14908925744065255
gpt-oss-120b (default effort),sentinel2,treatment_0001,True,,,,,,,0.255443835102689,0.2838492917090999,,,,0.1524753551373126,0.00169460093844036,0.0007613959434934089,0.029377563445171735,1.079329885895562,0.730531191987451,0.022719618226814484,0.02666106924726606,0.16983126022258846,0.0019006137640668686,0.0008414750075190454,0.03145526994500019,1.2139525550143828,0.7994376601713515,0.024141548007311837,0.029233951540578416
persistence,sentinel2,treatment_0001,True,,,,,,,0.15267825835349816,0.16982371223830803,,,,0.13946978572128874,0.045544737771903133,0.00173818244912004,0.021451302880202555,0.6099124354014995,0.29921728260241287,0.008562859107391305,0.09552948089416695,0.155345297938083,0.0510816166369908,0.0019209940661516274,0.02296843044958615,0.6859855999228193,0.32744058968342044,0.009098774114828904,0.10474839509458399
last3_mean,sentinel2,treatment_0001,True,,,,,,,0.11298659678645888,0.12315104649943141,,,,0.16384003776016545,0.0006970737668548652,0.05470715535017603,0.2983795775223739,0.09205517221838866,0.0033104821341474423,0.12213116261502523,0.16877211292453947,0.18248955749384718,0.0007818171026587826,0.06046092621457926,0.31948225299753125,0.10353703068647832,0.003622739344177593,0.12977486223688367,0.18505918591929524
linear9,sentinel2,treatment_0001,True,,,,,,,0.2858381967749058,0.31181850510679665,,,,0.12822890006916035,0.047398918372916626,0.09211181383177874,0.8027739870605063,0.5507985240071541,0.12321639698590489,0.342695312821215,0.1994817210506102,0.14282488915071032,0.053161210181058724,0.10179958259438757,0.8595495850069366,0.6194985279795493,0.13483863410838215,0.36414323796118186,0.21873237387216649
linear4,sentinel2,treatment_0001,True,,,,,,,0.25097680099848774,0.2744692887126807,,,,0.05063186573430244,0.00047724231877745003,0.009375557324232455,0.664537241818505,0.5757015991543412,0.05163494034590281,0.1709036981791119,0.48455226311272864,0.05639516994293084,0.0005352607208505524,0.010361622277242983,0.7115361479490713,0.6475077141400519,0.056505343434979496,0.18159987518402296,0.5313131760522954
holt_damped,sentinel2,treatment_0001,True,,,,,,,0.09448904774425843,0.10511192043263443,,,,0.10746565735315892,0.032609285046274826,0.29839569812612815,0.004118783703951682,0.2476362562233278,0.00016521233518602033,0.003374828966254691,0.06214666019978528,0.11969821616417806,0.03657359947668358,0.329779170049529,0.004410081642565933,0.2785234337387685,0.00018079578821711138,0.0035860459754181186,0.06814402062571506
ensemble,sentinel2,treatment_0001,True,,,,,,,0.13108473826231443,0.14584337171801642,,,,0.19155459966257832,0.01823763692535978,0.0024845559552419388,0.011801098477411346,0.49737283854926884,0.27691718519725955,0.0017544102978617844,0.048555581033533766,0.21335880170819893,0.02045478848624684,0.002745866666331665,0.012635722460349693,0.5594091630758982,0.30303706265171604,0.0018642118017795147,0.05324135689361045
Kimi-K3-thinking-low [noguide],sentinel2,treatment_0001,True,,,,,,,0.3157030258996356,0.3504850451778285,,,,0.19155459966257832,0.06807545927754112,0.033295612028270326,0.10506894964673213,1.2596097455665998,0.8129495845874197,0.054848328922156214,0.00022192750578719134,0.21335880170819893,0.07635140047611975,0.036797445036667084,0.11249987359039372,1.4167183628783069,0.8896300676385123,0.058281065842571596,0.0002433442518577711
gpt-oss-120b [noguide],sentinel2,treatment_0001,True,,,,,,,0.11787450728536351,0.12862138292030248,,,,0.19155459966257832,0.00169460093844036,0.05926407114251285,0.2931238470953715,0.09984023023959547,0.003245497633241962,0.12254986204700538,0.17172334952416224,0.21335880170819893,0.0019006137640668686,0.06549711111074095,0.31385481491376865,0.11229310350469517,0.0035516252590829583,0.13021976638698302,0.18829522671488338
