fill,sensor,site,group,matched_treatment,n,m,T0,kind,step,added,mse,improvement,accepted,candidate,trial_mse,trial_w
chipmean,sentinel2,treatment_0005,treatment,treatment_0005,2,2,10,candidate,1,,,,,4.0,0.02898330618266816,1.0000
chipmean,sentinel2,treatment_0005,treatment,treatment_0005,2,2,10,candidate,1,,,,,5.0,0.04048955855999566,1.0000
chipmean,sentinel2,treatment_0005,treatment,treatment_0005,2,2,10,candidate,1,,,,,6.0,0.05358445097753712,1.0000
chipmean,sentinel2,treatment_0005,treatment,treatment_0005,2,2,10,candidate,1,,,,,7.0,0.06825538928639363,1.0000
chipmean,sentinel2,treatment_0005,treatment,treatment_0005,2,2,10,candidate,2,,,0.0,,2.0,0.0051214706703763095,1.0000 0.0000
chipmean,sentinel2,treatment_0005,treatment,treatment_0005,2,2,10,candidate,2,,,0.0,,3.0,0.0051214706703763095,1.0000 0.0000
chipmean,sentinel2,treatment_0005,treatment,treatment_0005,2,2,10,candidate,2,,,0.0,,4.0,0.0051214706703763095,1.0000 0.0000
chipmean,sentinel2,treatment_0005,treatment,treatment_0005,2,2,10,candidate,2,,,0.0,,5.0,0.0051214706703763095,1.0000 0.0000
chipmean,sentinel2,treatment_0005,treatment,treatment_0005,2,2,10,candidate,2,,,0.0,,6.0,0.0051214706703763095,1.0000 0.0000
chipmean,sentinel2,treatment_0005,treatment,treatment_0005,2,2,10,candidate,2,,,0.0,,7.0,0.0051214706703763095,1.0000 0.0000
chipmean,sentinel2,treatment_0006,treatment,treatment_0006,2,2,10,path,1,1.0,0.007049785765138919,inf,True,,,
chipmean,sentinel2,treatment_0006,treatment,treatment_0006,2,2,10,path,2,2.0,0.007049785765138919,0.0,False,,,
chipmean,sentinel2,treatment_0006,treatment,treatment_0006,2,2,10,candidate,1,,,,,1.0,0.007049785765138919,1.0000
chipmean,sentinel2,treatment_0006,treatment,treatment_0006,2,2,10,candidate,1,,,,,2.0,0.015281115575920347,1.0000
chipmean,sentinel2,treatment_0006,treatment,treatment_0006,2,2,10,candidate,1,,,,,3.0,0.026184860144634954,1.0000
chipmean,sentinel2,treatment_0006,treatment,treatment_0006,2,2,10,candidate,1,,,,,4.0,0.03946197419187495,1.0000
chipmean,sentinel2,treatment_0006,treatment,treatment_0006,2,2,10,candidate,1,,,,,5.0,0.054859619848754905,1.0000
chipmean,sentinel2,treatment_0006,treatment,treatment_0006,2,2,10,candidate,1,,,,,6.0,0.07218102950724825,1.0000
chipmean,sentinel2,treatment_0006,treatment,treatment_0006,2,2,10,candidate,1,,,,,7.0,0.09129982567726172,1.0000
chipmean,sentinel2,treatment_0006,treatment,treatment_0006,2,2,10,candidate,2,,,0.0,,2.0,0.007049785765138919,1.0000 0.0000
chipmean,sentinel2,treatment_0006,treatment,treatment_0006,2,2,10,candidate,2,,,0.0,,3.0,0.007049785765138919,1.0000 0.0000
chipmean,sentinel2,treatment_0006,treatment,treatment_0006,2,2,10,candidate,2,,,0.0,,4.0,0.007049785765138919,1.0000 0.0000
chipmean,sentinel2,treatment_0006,treatment,treatment_0006,2,2,10,candidate,2,,,0.0,,5.0,0.007049785765138919,1.0000 0.0000
chipmean,sentinel2,treatment_0006,treatment,treatment_0006,2,2,10,candidate,2,,,0.0,,6.0,0.007049785765138919,1.0000 0.0000
chipmean,sentinel2,treatment_0006,treatment,treatment_0006,2,2,10,candidate,2,,,0.0,,7.0,0.007049785765138919,1.0000 0.0000
chipmean,sentinel2,treatment_0007,treatment,treatment_0007,2,2,10,path,1,1.0,0.005390535584186289,inf,True,,,
chipmean,sentinel2,treatment_0007,treatment,treatment_0007,2,2,10,path,2,2.0,0.005390535584186289,0.0,False,,,
chipmean,sentinel2,treatment_0007,treatment,treatment_0007,2,2,10,candidate,1,,,,,1.0,0.005390535584186289,1.0000
chipmean,sentinel2,treatment_0007,treatment,treatment_0007,2,2,10,candidate,1,,,,,2.0,0.012101077802419135,1.0000
chipmean,sentinel2,treatment_0007,treatment,treatment_0007,2,2,10,candidate,1,,,,,3.0,0.021499985567463152,1.0000
chipmean,sentinel2,treatment_0007,treatment,treatment_0007,2,2,10,candidate,1,,,,,4.0,0.03362546972800098,1.0000
chipmean,sentinel2,treatment_0007,treatment,treatment_0007,2,2,10,candidate,1,,,,,5.0,0.0485403127493442,1.0000
chipmean,sentinel2,treatment_0007,treatment,treatment_0007,2,2,10,candidate,1,,,,,6.0,0.06633785785766867,1.0000
chipmean,sentinel2,treatment_0007,treatment,treatment_0007,2,2,10,candidate,1,,,,,7.0,0.08715300027508918,1.0000
chipmean,sentinel2,treatment_0007,treatment,treatment_0007,2,2,10,candidate,2,,,0.0,,2.0,0.005390535584186289,1.0000 0.0000
chipmean,sentinel2,treatment_0007,treatment,treatment_0007,2,2,10,candidate,2,,,0.0,,3.0,0.005390535584186289,1.0000 0.0000
chipmean,sentinel2,treatment_0007,treatment,treatment_0007,2,2,10,candidate,2,,,0.0,,4.0,0.005390535584186289,1.0000 0.0000
chipmean,sentinel2,treatment_0007,treatment,treatment_0007,2,2,10,candidate,2,,,0.0,,5.0,0.005390535584186289,1.0000 0.0000
chipmean,sentinel2,treatment_0007,treatment,treatment_0007,2,2,10,candidate,2,,,0.0,,6.0,0.005390535584186289,1.0000 0.0000
chipmean,sentinel2,treatment_0007,treatment,treatment_0007,2,2,10,candidate,2,,,0.0,,7.0,0.005390535584186289,1.0000 0.0000
chipmean,sentinel2,treatment_0008,treatment,treatment_0008,2,2,10,path,1,1.0,0.006841802101231908,inf,True,,,
chipmean,sentinel2,treatment_0008,treatment,treatment_0008,2,2,10,path,2,2.0,0.006841802101231908,0.0,False,,,
chipmean,sentinel2,treatment_0008,treatment,treatment_0008,2,2,10,candidate,1,,,,,1.0,0.006841802101231908,1.0000
chipmean,sentinel2,treatment_0008,treatment,treatment_0008,2,2,10,candidate,1,,,,,2.0,0.014898987684175677,1.0000
chipmean,sentinel2,treatment_0008,treatment,treatment_0008,2,2,10,candidate,1,,,,,3.0,0.025689745225217137,1.0000
chipmean,sentinel2,treatment_0008,treatment,treatment_0008,2,2,10,candidate,1,,,,,4.0,0.03901097163192984,1.0000
chipmean,sentinel2,treatment_0008,treatment,treatment_0008,2,2,10,candidate,1,,,,,5.0,0.05471583802891277,1.0000
chipmean,sentinel2,treatment_0008,treatment,treatment_0008,2,2,10,candidate,1,,,,,6.0,0.07274063610377642,1.0000
chipmean,sentinel2,treatment_0008,treatment,treatment_0008,2,2,10,candidate,1,,,,,7.0,0.09316044881360014,1.0000
chipmean,sentinel2,treatment_0008,treatment,treatment_0008,2,2,10,candidate,2,,,0.0,,2.0,0.006841802101231908,1.0000 0.0000
chipmean,sentinel2,treatment_0008,treatment,treatment_0008,2,2,10,candidate,2,,,0.0,,3.0,0.006841802101231908,1.0000 0.0000
chipmean,sentinel2,treatment_0008,treatment,treatment_0008,2,2,10,candidate,2,,,0.0,,4.0,0.006841802101231908,1.0000 0.0000
chipmean,sentinel2,treatment_0008,treatment,treatment_0008,2,2,10,candidate,2,,,0.0,,5.0,0.006841802101231908,1.0000 0.0000
chipmean,sentinel2,treatment_0008,treatment,treatment_0008,2,2,10,candidate,2,,,0.0,,6.0,0.006841802101231908,1.0000 0.0000
chipmean,sentinel2,treatment_0008,treatment,treatment_0008,2,2,10,candidate,2,,,0.0,,7.0,0.006841802101231908,1.0000 0.0000
chipmean,sentinel2,treatment_0009,treatment,treatment_0009,2,2,10,path,1,1.0,0.006245814985775239,inf,True,,,
chipmean,sentinel2,treatment_0009,treatment,treatment_0009,2,2,10,path,2,2.0,0.006245814985775239,0.0,False,,,
chipmean,sentinel2,treatment_0009,treatment,treatment_0009,2,2,10,candidate,1,,,,,1.0,0.006245814985775239,1.0000
chipmean,sentinel2,treatment_0009,treatment,treatment_0009,2,2,10,candidate,1,,,,,2.0,0.013435656270776426,1.0000
chipmean,sentinel2,treatment_0009,treatment,treatment_0009,2,2,10,candidate,1,,,,,3.0,0.02296967908212065,1.0000
chipmean,sentinel2,treatment_0009,treatment,treatment_0009,2,2,10,candidate,1,,,,,4.0,0.034706383805623145,1.0000
chipmean,sentinel2,treatment_0009,treatment,treatment_0009,2,2,10,candidate,1,,,,,5.0,0.04859801645667792,1.0000
chipmean,sentinel2,treatment_0009,treatment,treatment_0009,2,2,10,candidate,1,,,,,6.0,0.0647065066043517,1.0000
chipmean,sentinel2,treatment_0009,treatment,treatment_0009,2,2,10,candidate,1,,,,,7.0,0.08324968171417949,1.0000
chipmean,sentinel2,treatment_0009,treatment,treatment_0009,2,2,10,candidate,2,,,0.0,,2.0,0.006245814985775239,1.0000 0.0000
chipmean,sentinel2,treatment_0009,treatment,treatment_0009,2,2,10,candidate,2,,,0.0,,3.0,0.006245814985775239,1.0000 0.0000
chipmean,sentinel2,treatment_0009,treatment,treatment_0009,2,2,10,candidate,2,,,0.0,,4.0,0.006245814985775239,1.0000 0.0000
chipmean,sentinel2,treatment_0009,treatment,treatment_0009,2,2,10,candidate,2,,,0.0,,5.0,0.006245814985775239,1.0000 0.0000
chipmean,sentinel2,treatment_0009,treatment,treatment_0009,2,2,10,candidate,2,,,0.0,,6.0,0.006245814985775239,1.0000 0.0000
chipmean,sentinel2,treatment_0009,treatment,treatment_0009,2,2,10,candidate,2,,,0.0,,7.0,0.006245814985775239,1.0000 0.0000
chipmean,sentinel2,treatment_0010,treatment,treatment_0010,2,2,10,path,1,1.0,0.010459708671147821,inf,True,,,
chipmean,sentinel2,treatment_0010,treatment,treatment_0010,2,2,10,path,2,2.0,0.010459708671147821,0.0,False,,,
chipmean,sentinel2,treatment_0010,treatment,treatment_0010,2,2,10,candidate,1,,,,,1.0,0.010459708671147821,1.0000
chipmean,sentinel2,treatment_0010,treatment,treatment_0010,2,2,10,candidate,1,,,,,2.0,0.02106543098157981,1.0000
chipmean,sentinel2,treatment_0010,treatment,treatment_0010,2,2,10,candidate,1,,,,,3.0,0.033615453307323497,1.0000
chipmean,sentinel2,treatment_0010,treatment,treatment_0010,2,2,10,candidate,1,,,,,4.0,0.047350720876521715,1.0000
chipmean,sentinel2,treatment_0010,treatment,treatment_0010,2,2,10,candidate,1,,,,,5.0,0.06180517975953375,1.0000
chipmean,sentinel2,treatment_0010,treatment,treatment_0010,2,2,10,candidate,1,,,,,6.0,0.07676792375263418,1.0000
chipmean,sentinel2,treatment_0010,treatment,treatment_0010,2,2,10,candidate,1,,,,,7.0,0.09235369649420602,1.0000
chipmean,sentinel2,treatment_0010,treatment,treatment_0010,2,2,10,candidate,2,,,0.0,,2.0,0.010459708671147821,1.0000 0.0000
chipmean,sentinel2,treatment_0010,treatment,treatment_0010,2,2,10,candidate,2,,,0.0,,3.0,0.010459708671147821,1.0000 0.0000
chipmean,sentinel2,treatment_0010,treatment,treatment_0010,2,2,10,candidate,2,,,0.0,,4.0,0.010459708671147821,1.0000 0.0000
chipmean,sentinel2,treatment_0010,treatment,treatment_0010,2,2,10,candidate,2,,,0.0,,5.0,0.010459708671147821,1.0000 0.0000
chipmean,sentinel2,treatment_0010,treatment,treatment_0010,2,2,10,candidate,2,,,0.0,,6.0,0.010459708671147821,1.0000 0.0000
chipmean,sentinel2,treatment_0010,treatment,treatment_0010,2,2,10,candidate,2,,,0.0,,7.0,0.010459708671147821,1.0000 0.0000
chipmean,sentinel2,treatment_0011,treatment,treatment_0011,2,2,10,path,1,1.0,0.005682794984196455,inf,True,,,
chipmean,sentinel2,treatment_0011,treatment,treatment_0011,2,2,10,path,2,2.0,0.005682794984196455,0.0,False,,,
chipmean,sentinel2,treatment_0011,treatment,treatment_0011,2,2,10,candidate,1,,,,,1.0,0.005682794984196455,1.0000
chipmean,sentinel2,treatment_0011,treatment,treatment_0011,2,2,10,candidate,1,,,,,2.0,0.012753624838556367,1.0000
chipmean,sentinel2,treatment_0011,treatment,treatment_0011,2,2,10,candidate,1,,,,,3.0,0.022618503315708773,1.0000
chipmean,sentinel2,treatment_0011,treatment,treatment_0011,2,2,10,candidate,1,,,,,4.0,0.035259391209058355,1.0000
chipmean,sentinel2,treatment_0011,treatment,treatment_0011,2,2,10,candidate,1,,,,,5.0,0.05065827242452781,1.0000
chipmean,sentinel2,treatment_0011,treatment,treatment_0011,2,2,10,candidate,1,,,,,6.0,0.06879754426280149,1.0000
chipmean,sentinel2,treatment_0011,treatment,treatment_0011,2,2,10,candidate,1,,,,,7.0,0.08966143412236141,1.0000
chipmean,sentinel2,treatment_0011,treatment,treatment_0011,2,2,10,candidate,2,,,0.0,,2.0,0.005682794984196455,1.0000 0.0000
chipmean,sentinel2,treatment_0011,treatment,treatment_0011,2,2,10,candidate,2,,,0.0,,3.0,0.005682794984196455,1.0000 0.0000
chipmean,sentinel2,treatment_0011,treatment,treatment_0011,2,2,10,candidate,2,,,0.0,,4.0,0.005682794984196455,1.0000 0.0000
chipmean,sentinel2,treatment_0011,treatment,treatment_0011,2,2,10,candidate,2,,,0.0,,5.0,0.005682794984196455,1.0000 0.0000
chipmean,sentinel2,treatment_0011,treatment,treatment_0011,2,2,10,candidate,2,,,0.0,,6.0,0.005682794984196455,1.0000 0.0000
chipmean,sentinel2,treatment_0011,treatment,treatment_0011,2,2,10,candidate,2,,,0.0,,7.0,0.005682794984196455,1.0000 0.0000
chipmean,sentinel2,treatment_0012,treatment,treatment_0012,2,2,10,path,1,1.0,0.006005561134827392,inf,True,,,
chipmean,sentinel2,treatment_0012,treatment,treatment_0012,2,2,10,path,2,2.0,0.006005561134827392,0.0,False,,,
chipmean,sentinel2,treatment_0012,treatment,treatment_0012,2,2,10,candidate,1,,,,,1.0,0.006005561134827392,1.0000
chipmean,sentinel2,treatment_0012,treatment,treatment_0012,2,2,10,candidate,1,,,,,2.0,0.013538937811157462,1.0000
chipmean,sentinel2,treatment_0012,treatment,treatment_0012,2,2,10,candidate,1,,,,,3.0,0.024111235497942373,1.0000
chipmean,sentinel2,treatment_0012,treatment,treatment_0012,2,2,10,candidate,1,,,,,4.0,0.03773149999806467,1.0000
chipmean,sentinel2,treatment_0012,treatment,treatment_0012,2,2,10,candidate,1,,,,,5.0,0.05440495729975876,1.0000
chipmean,sentinel2,treatment_0012,treatment,treatment_0012,2,2,10,candidate,1,,,,,6.0,0.07413330348246633,1.0000
chipmean,sentinel2,treatment_0012,treatment,treatment_0012,2,2,10,candidate,1,,,,,7.0,0.09691521133107961,1.0000
chipmean,sentinel2,treatment_0012,treatment,treatment_0012,2,2,10,candidate,2,,,0.0,,2.0,0.006005561134827392,1.0000 0.0000
chipmean,sentinel2,treatment_0012,treatment,treatment_0012,2,2,10,candidate,2,,,0.0,,3.0,0.006005561134827392,1.0000 0.0000
chipmean,sentinel2,treatment_0012,treatment,treatment_0012,2,2,10,candidate,2,,,0.0,,4.0,0.006005561134827392,1.0000 0.0000
chipmean,sentinel2,treatment_0012,treatment,treatment_0012,2,2,10,candidate,2,,,0.0,,5.0,0.006005561134827392,1.0000 0.0000
chipmean,sentinel2,treatment_0012,treatment,treatment_0012,2,2,10,candidate,2,,,0.0,,6.0,0.006005561134827392,1.0000 0.0000
chipmean,sentinel2,treatment_0012,treatment,treatment_0012,2,2,10,candidate,2,,,0.0,,7.0,0.006005561134827392,1.0000 0.0000
chipmean,sentinel2,treatment_0013,treatment,treatment_0013,2,2,10,path,1,1.0,0.006306877308547789,inf,True,,,
chipmean,sentinel2,treatment_0013,treatment,treatment_0013,2,2,10,path,2,2.0,0.006306877308547789,0.0,False,,,
chipmean,sentinel2,treatment_0013,treatment,treatment_0013,2,2,10,candidate,1,,,,,1.0,0.006306877308547789,1.0000
chipmean,sentinel2,treatment_0013,treatment,treatment_0013,2,2,10,candidate,1,,,,,2.0,0.0141319621680042,1.0000
chipmean,sentinel2,treatment_0013,treatment,treatment_0013,2,2,10,candidate,1,,,,,3.0,0.025038995268987785,1.0000
chipmean,sentinel2,treatment_0013,treatment,treatment_0013,2,2,10,candidate,1,,,,,4.0,0.03900207448514257,1.0000
chipmean,sentinel2,treatment_0013,treatment,treatment_0013,2,2,10,candidate,1,,,,,5.0,0.0559956430448561,1.0000
chipmean,sentinel2,treatment_0013,treatment,treatment_0013,2,2,10,candidate,1,,,,,6.0,0.07601815789357423,1.0000
chipmean,sentinel2,treatment_0013,treatment,treatment_0013,2,2,10,candidate,1,,,,,7.0,0.09914103042029503,1.0000
chipmean,sentinel2,treatment_0013,treatment,treatment_0013,2,2,10,candidate,2,,,0.0,,2.0,0.006306877308547789,1.0000 0.0000
chipmean,sentinel2,treatment_0013,treatment,treatment_0013,2,2,10,candidate,2,,,0.0,,3.0,0.006306877308547789,1.0000 0.0000
chipmean,sentinel2,treatment_0013,treatment,treatment_0013,2,2,10,candidate,2,,,0.0,,4.0,0.006306877308547789,1.0000 0.0000
chipmean,sentinel2,treatment_0013,treatment,treatment_0013,2,2,10,candidate,2,,,0.0,,5.0,0.006306877308547789,1.0000 0.0000
chipmean,sentinel2,treatment_0013,treatment,treatment_0013,2,2,10,candidate,2,,,0.0,,6.0,0.006306877308547789,1.0000 0.0000
chipmean,sentinel2,treatment_0013,treatment,treatment_0013,2,2,10,candidate,2,,,0.0,,7.0,0.006306877308547789,1.0000 0.0000
chipmean,sentinel2,treatment_0014,treatment,treatment_0014,2,2,10,path,1,1.0,0.007060888417806463,inf,True,,,
chipmean,sentinel2,treatment_0014,treatment,treatment_0014,2,2,10,path,2,2.0,0.007060888417806463,0.0,False,,,
chipmean,sentinel2,treatment_0014,treatment,treatment_0014,2,2,10,candidate,1,,,,,1.0,0.007060888417806463,1.0000
chipmean,sentinel2,treatment_0014,treatment,treatment_0014,2,2,10,candidate,1,,,,,2.0,0.015901189447307895,1.0000
chipmean,sentinel2,treatment_0014,treatment,treatment_0014,2,2,10,candidate,1,,,,,3.0,0.02829202735132157,1.0000
chipmean,sentinel2,treatment_0014,treatment,treatment_0014,2,2,10,candidate,1,,,,,4.0,0.04423963998465166,1.0000
chipmean,sentinel2,treatment_0014,treatment,treatment_0014,2,2,10,candidate,1,,,,,5.0,0.06374904173763982,1.0000
chipmean,sentinel2,treatment_0014,treatment,treatment_0014,2,2,10,candidate,1,,,,,6.0,0.08682421093153982,1.0000
chipmean,sentinel2,treatment_0014,treatment,treatment_0014,2,2,10,candidate,1,,,,,7.0,0.11346832117492624,1.0000
chipmean,sentinel2,treatment_0014,treatment,treatment_0014,2,2,10,candidate,2,,,0.0,,2.0,0.007060888417806463,1.0000 0.0000
chipmean,sentinel2,treatment_0014,treatment,treatment_0014,2,2,10,candidate,2,,,0.0,,3.0,0.007060888417806463,1.0000 0.0000
chipmean,sentinel2,treatment_0014,treatment,treatment_0014,2,2,10,candidate,2,,,0.0,,4.0,0.007060888417806463,1.0000 0.0000
chipmean,sentinel2,treatment_0014,treatment,treatment_0014,2,2,10,candidate,2,,,0.0,,5.0,0.007060888417806463,1.0000 0.0000
chipmean,sentinel2,treatment_0014,treatment,treatment_0014,2,2,10,candidate,2,,,0.0,,6.0,0.007060888417806463,1.0000 0.0000
chipmean,sentinel2,treatment_0014,treatment,treatment_0014,2,2,10,candidate,2,,,0.0,,7.0,0.007060888417806463,1.0000 0.0000
chipmean,sentinel2,treatment_0015,treatment,treatment_0015,2,2,10,path,1,1.0,0.007414355183406273,inf,True,,,
chipmean,sentinel2,treatment_0015,treatment,treatment_0015,2,2,10,path,2,2.0,0.007414355183406273,0.0,False,,,
chipmean,sentinel2,treatment_0015,treatment,treatment_0015,2,2,10,candidate,1,,,,,1.0,0.007414355183406273,1.0000
chipmean,sentinel2,treatment_0015,treatment,treatment_0015,2,2,10,candidate,1,,,,,2.0,0.01493884266880668,1.0000
chipmean,sentinel2,treatment_0015,treatment,treatment_0015,2,2,10,candidate,1,,,,,3.0,0.023944652216649178,1.0000
chipmean,sentinel2,treatment_0015,treatment,treatment_0015,2,2,10,candidate,1,,,,,4.0,0.03400391152341219,1.0000
chipmean,sentinel2,treatment_0015,treatment,treatment_0015,2,2,10,candidate,1,,,,,5.0,0.04499207366864938,1.0000
chipmean,sentinel2,treatment_0015,treatment,treatment_0015,2,2,10,candidate,1,,,,,6.0,0.05719876498249744,1.0000
chipmean,sentinel2,treatment_0015,treatment,treatment_0015,2,2,10,candidate,1,,,,,7.0,0.07154696266843573,1.0000
chipmean,sentinel2,treatment_0015,treatment,treatment_0015,2,2,10,candidate,2,,,0.0,,2.0,0.007414355183406273,1.0000 0.0000
chipmean,sentinel2,treatment_0015,treatment,treatment_0015,2,2,10,candidate,2,,,0.0,,3.0,0.007414355183406273,1.0000 0.0000
chipmean,sentinel2,treatment_0015,treatment,treatment_0015,2,2,10,candidate,2,,,0.0,,4.0,0.007414355183406273,1.0000 0.0000
chipmean,sentinel2,treatment_0015,treatment,treatment_0015,2,2,10,candidate,2,,,0.0,,5.0,0.007414355183406273,1.0000 0.0000
chipmean,sentinel2,treatment_0015,treatment,treatment_0015,2,2,10,candidate,2,,,0.0,,6.0,0.007414355183406273,1.0000 0.0000
chipmean,sentinel2,treatment_0015,treatment,treatment_0015,2,2,10,candidate,2,,,0.0,,7.0,0.007414355183406273,1.0000 0.0000
chipmean,sentinel2,treatment_0001,treatment,treatment_0001,2,3,10,path,1,1.0,0.007627632551452818,inf,True,,,
chipmean,sentinel2,treatment_0001,treatment,treatment_0001,2,3,10,path,2,2.0,0.007627632551452818,0.0,False,,,
chipmean,sentinel2,treatment_0001,treatment,treatment_0001,2,3,10,candidate,1,,,,,1.0,0.007627632551452818,1.0000
chipmean,sentinel2,treatment_0001,treatment,treatment_0001,2,3,10,candidate,1,,,,,2.0,0.016180826170210987,1.0000
chipmean,sentinel2,treatment_0001,treatment,treatment_0001,2,3,10,candidate,1,,,,,3.0,0.027161878474097206,1.0000
chipmean,sentinel2,treatment_0001,treatment,treatment_0001,2,3,10,candidate,1,,,,,4.0,0.040168726295404765,1.0000
chipmean,sentinel2,treatment_0001,treatment,treatment_0001,2,3,10,candidate,1,,,,,5.0,0.05495625677167317,1.0000
chipmean,sentinel2,treatment_0001,treatment,treatment_0001,2,3,10,candidate,1,,,,,6.0,0.07149494884104676,1.0000
chipmean,sentinel2,treatment_0001,treatment,treatment_0001,2,3,10,candidate,2,,,0.0,,2.0,0.007627632551452818,1.0000 0.0000
chipmean,sentinel2,treatment_0001,treatment,treatment_0001,2,3,10,candidate,2,,,0.0,,3.0,0.007627632551452818,1.0000 0.0000
chipmean,sentinel2,treatment_0001,treatment,treatment_0001,2,3,10,candidate,2,,,0.0,,4.0,0.007627632551452818,1.0000 0.0000
chipmean,sentinel2,treatment_0001,treatment,treatment_0001,2,3,10,candidate,2,,,0.0,,5.0,0.007627632551452818,1.0000 0.0000
chipmean,sentinel2,treatment_0001,treatment,treatment_0001,2,3,10,candidate,2,,,0.0,,6.0,0.007627632551452818,1.0000 0.0000
chipmean,sentinel2,treatment_0002,treatment,treatment_0002,2,3,10,path,1,1.0,0.005016479777640462,inf,True,,,
chipmean,sentinel2,treatment_0002,treatment,treatment_0002,2,3,10,path,2,2.0,0.005016479777640462,0.0,False,,,
chipmean,sentinel2,treatment_0002,treatment,treatment_0002,2,3,10,candidate,1,,,,,1.0,0.005016479777640462,1.0000
chipmean,sentinel2,treatment_0002,treatment,treatment_0002,2,3,10,candidate,1,,,,,2.0,0.011263020277328097,1.0000
chipmean,sentinel2,treatment_0002,treatment,treatment_0002,2,3,10,candidate,1,,,,,3.0,0.019984233249000012,1.0000
chipmean,sentinel2,treatment_0002,treatment,treatment_0002,2,3,10,candidate,1,,,,,4.0,0.031170221513545156,1.0000
chipmean,sentinel2,treatment_0002,treatment,treatment_0002,2,3,10,candidate,1,,,,,5.0,0.04481351402933802,1.0000
chipmean,sentinel2,treatment_0002,treatment,treatment_0002,2,3,10,candidate,1,,,,,6.0,0.06090910149265915,1.0000
chipmean,sentinel2,treatment_0002,treatment,treatment_0002,2,3,10,candidate,2,,,0.0,,2.0,0.005016479777640462,1.0000 0.0000
chipmean,sentinel2,treatment_0002,treatment,treatment_0002,2,3,10,candidate,2,,,0.0,,3.0,0.005016479777640462,1.0000 0.0000
chipmean,sentinel2,treatment_0002,treatment,treatment_0002,2,3,10,candidate,2,,,0.0,,4.0,0.005016479777640462,1.0000 0.0000
chipmean,sentinel2,treatment_0002,treatment,treatment_0002,2,3,10,candidate,2,,,0.0,,5.0,0.005016479777640462,1.0000 0.0000
chipmean,sentinel2,treatment_0002,treatment,treatment_0002,2,3,10,candidate,2,,,0.0,,6.0,0.005016479777640462,1.0000 0.0000
chipmean,sentinel2,treatment_0003,treatment,treatment_0003,2,3,10,path,1,1.0,0.005624737330261901,inf,True,,,
chipmean,sentinel2,treatment_0003,treatment,treatment_0003,2,3,10,path,2,2.0,0.005624737330261901,0.0,False,,,
chipmean,sentinel2,treatment_0003,treatment,treatment_0003,2,3,10,candidate,1,,,,,1.0,0.005624737330261901,1.0000
chipmean,sentinel2,treatment_0003,treatment,treatment_0003,2,3,10,candidate,1,,,,,2.0,0.012338836338038757,1.0000
chipmean,sentinel2,treatment_0003,treatment,treatment_0003,2,3,10,candidate,1,,,,,3.0,0.021442434561596568,1.0000
chipmean,sentinel2,treatment_0003,treatment,treatment_0003,2,3,10,candidate,1,,,,,4.0,0.03283393501394832,1.0000
chipmean,sentinel2,treatment_0003,treatment,treatment_0003,2,3,10,candidate,1,,,,,5.0,0.046455779794376685,1.0000
chipmean,sentinel2,treatment_0003,treatment,treatment_0003,2,3,10,candidate,1,,,,,6.0,0.06229921655294961,1.0000
chipmean,sentinel2,treatment_0003,treatment,treatment_0003,2,3,10,candidate,2,,,0.0,,2.0,0.005624737330261901,1.0000 0.0000
chipmean,sentinel2,treatment_0003,treatment,treatment_0003,2,3,10,candidate,2,,,0.0,,3.0,0.005624737330261901,1.0000 0.0000
chipmean,sentinel2,treatment_0003,treatment,treatment_0003,2,3,10,candidate,2,,,0.0,,4.0,0.005624737330261901,1.0000 0.0000
chipmean,sentinel2,treatment_0003,treatment,treatment_0003,2,3,10,candidate,2,,,0.0,,5.0,0.005624737330261901,1.0000 0.0000
chipmean,sentinel2,treatment_0003,treatment,treatment_0003,2,3,10,candidate,2,,,0.0,,6.0,0.005624737330261901,1.0000 0.0000
chipmean,sentinel2,treatment_0004,treatment,treatment_0004,2,3,10,path,1,1.0,0.0060609300920767195,inf,True,,,
chipmean,sentinel2,treatment_0004,treatment,treatment_0004,2,3,10,path,2,2.0,0.0060609300920767195,0.0,False,,,
chipmean,sentinel2,treatment_0004,treatment,treatment_0004,2,3,10,candidate,1,,,,,1.0,0.0060609300920767195,1.0000
chipmean,sentinel2,treatment_0004,treatment,treatment_0004,2,3,10,candidate,1,,,,,2.0,0.013218859010418221,1.0000
chipmean,sentinel2,treatment_0004,treatment,treatment_0004,2,3,10,candidate,1,,,,,3.0,0.022834196474737237,1.0000
chipmean,sentinel2,treatment_0004,treatment,treatment_0004,2,3,10,candidate,1,,,,,4.0,0.034729991971773344,1.0000
chipmean,sentinel2,treatment_0004,treatment,treatment_0004,2,3,10,candidate,1,,,,,5.0,0.04876348901348871,1.0000
chipmean,sentinel2,treatment_0004,treatment,treatment_0004,2,3,10,candidate,1,,,,,6.0,0.06485745798846718,1.0000
chipmean,sentinel2,treatment_0004,treatment,treatment_0004,2,3,10,candidate,2,,,0.0,,2.0,0.0060609300920767195,1.0000 0.0000
chipmean,sentinel2,treatment_0004,treatment,treatment_0004,2,3,10,candidate,2,,,0.0,,3.0,0.0060609300920767195,1.0000 0.0000
chipmean,sentinel2,treatment_0004,treatment,treatment_0004,2,3,10,candidate,2,,,0.0,,4.0,0.0060609300920767195,1.0000 0.0000
chipmean,sentinel2,treatment_0004,treatment,treatment_0004,2,3,10,candidate,2,,,0.0,,5.0,0.0060609300920767195,1.0000 0.0000
