fill,sensor,repr,M,estimator,perm,role,site,n_donors,n_pre,n_valid_test,rmse_train,rmse_test,rms_y_test,w_max,rel_l2_test,C2,C3,n_cells_used,rmse_test_unproj,sum_w,n_negative,lambda_,lambda_flag,rmse_test_fscm
histfill,sentinel1,block245,245,scm,E,estimator,treatment_0010,5,9,196,0.13324886184278553,0.13137589360820653,0.5597803130766575,0.3353147572219003,0.2346918791876406,False,True,,,,,,,
histfill,sentinel1,latent980,980,equal_weight,-,reference,treatment_0001,5,9,196,0.3409496936937086,0.3370403971375198,0.616781878982597,,0.5464499016953605,False,False,,,,,,,
histfill,sentinel1,latent980,980,equal_weight,-,reference,treatment_0002,5,9,196,0.3223526574880274,0.3316542325412325,0.6204482808434488,,0.5345396913508659,False,False,,,,,,,
histfill,sentinel1,latent980,980,equal_weight,-,reference,treatment_0003,5,9,196,0.3256267489520324,0.3165054109109041,0.6307485394739765,,0.5017933314199335,False,False,,,,,,,
histfill,sentinel1,latent980,980,equal_weight,-,reference,treatment_0004,5,9,196,0.337989907505808,0.33376682980549327,0.6169109687629863,,0.5410291706674526,False,False,,,,,,,
histfill,sentinel1,latent980,980,equal_weight,-,reference,treatment_0005,5,9,196,0.3231775574197286,0.32544144954124404,0.6207358147451568,,0.5242833453630416,False,False,,,,,,,
histfill,sentinel1,latent980,980,equal_weight,-,reference,treatment_0006,5,9,196,0.3341525351175629,0.33721660402854087,0.6220774728149808,,0.542081362474986,False,False,,,,,,,
histfill,sentinel1,latent980,980,equal_weight,-,reference,treatment_0007,5,5,196,0.3562551544060197,0.32849104537946006,0.615237633134448,,0.5339254747891452,False,False,,,,,,,
histfill,sentinel1,latent980,980,equal_weight,-,reference,treatment_0008,5,9,196,0.32416135772632354,0.3225144669177002,0.6284437889821903,,0.5131954083594897,False,False,,,,,,,
histfill,sentinel1,latent980,980,equal_weight,-,reference,treatment_0009,5,9,196,0.32998618049446654,0.3242194006653619,0.6218896436777215,,0.5213455537673826,False,False,,,,,,,
histfill,sentinel1,latent980,980,equal_weight,-,reference,treatment_0010,5,9,196,0.34225250459093154,0.3354333515527002,0.6320915948963705,,0.5306720643986629,False,False,,,,,,,
histfill,sentinel1,latent980,980,own_history_mean,-,reference,treatment_0001,5,9,196,0.20161115624108333,0.22062554635953632,0.616781878982597,,0.3577043260795304,False,True,,,,,,,
histfill,sentinel1,latent980,980,own_history_mean,-,reference,treatment_0002,5,9,196,0.19170963115817335,0.22184797024688813,0.6204482808434488,,0.3575607783864014,False,True,,,,,,,
histfill,sentinel1,latent980,980,own_history_mean,-,reference,treatment_0003,5,9,196,0.20632640183129541,0.22937151196370498,0.6307485394739765,,0.3636496917693908,False,True,,,,,,,
histfill,sentinel1,latent980,980,own_history_mean,-,reference,treatment_0004,5,9,196,0.1891848879633412,0.19756028798867667,0.6169109687629863,,0.32024116605483505,False,True,,,,,,,
histfill,sentinel1,latent980,980,own_history_mean,-,reference,treatment_0005,5,9,196,0.1849287336404833,0.19393052330561422,0.6207358147451568,,0.3124203867392965,False,True,,,,,,,
histfill,sentinel1,latent980,980,own_history_mean,-,reference,treatment_0006,5,9,196,0.2049767097790618,0.23541433977868217,0.6220774728149808,,0.37843251052542043,False,True,,,,,,,
histfill,sentinel1,latent980,980,own_history_mean,-,reference,treatment_0007,5,5,196,0.17053440626069777,0.18193407215941668,0.615237633134448,,0.2957134972913118,False,True,,,,,,,
histfill,sentinel1,latent980,980,own_history_mean,-,reference,treatment_0008,5,9,196,0.18130403919385144,0.20301650623667425,0.6284437889821903,,0.3230464041429608,False,True,,,,,,,
histfill,sentinel1,latent980,980,own_history_mean,-,reference,treatment_0009,5,9,196,0.19025823387234853,0.2082532063863515,0.6218896436777215,,0.33487164242643896,False,True,,,,,,,
histfill,sentinel1,latent980,980,own_history_mean,-,reference,treatment_0010,5,9,196,0.18362690849923125,0.2048915825426539,0.6320915948963705,,0.3241485635894989,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,-,estimator,treatment_0001,5,9,196,0.3408253881672554,0.3373891206718422,0.616781878982597,0.22417774563575718,0.5470152936859578,False,False,,,,,,,
histfill,sentinel1,latent980,980,scm,-,estimator,treatment_0002,5,9,196,0.32211172065936566,0.3317195389153654,0.6204482808434488,0.23194988411297382,0.5346449481081964,False,False,,,,,,,
histfill,sentinel1,latent980,980,scm,-,estimator,treatment_0003,5,9,196,0.3252719094237334,0.3160886842584842,0.6307485394739765,0.2287896000394424,0.5011326455422184,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,-,estimator,treatment_0004,5,9,196,0.33736626024828376,0.333676016625924,0.6169109687629863,0.23425228816591884,0.5408819643700004,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,-,estimator,treatment_0005,5,9,196,0.3228611420504608,0.32543228003725216,0.6207358147451568,0.22186581540315836,0.5242685733718433,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,-,estimator,treatment_0006,5,9,196,0.3334135257470956,0.3363079930337925,0.6220774728149808,0.2487906047931245,0.5406207550193957,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,-,estimator,treatment_0007,5,5,196,0.3282921055484272,0.32758629767715747,0.615237633134448,0.2340620020949128,0.5324549085338054,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,-,estimator,treatment_0008,5,9,196,0.32383424753279244,0.3217254181741859,0.6284437889821903,0.23532605322822958,0.5119398485825489,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,-,estimator,treatment_0009,5,9,196,0.3295928913340892,0.32368338582955053,0.6218896436777215,0.22957792137060662,0.5204836406590672,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,-,estimator,treatment_0010,5,9,196,0.3416503818171351,0.33440021232692774,0.6320915948963705,0.23147229857548474,0.529037587316363,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,B,estimator,treatment_0001,5,9,196,0.33824187429546454,0.35288799294873263,0.6317790252555612,0.22394964698498834,0.5585623752007053,False,False,,,,,,,
histfill,sentinel1,latent980,980,scm,B,estimator,treatment_0002,5,9,196,0.32629605708332166,0.3264152343611799,0.6440708019053923,0.22628806183692507,0.506800235929849,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,B,estimator,treatment_0003,5,9,196,0.3270616009674608,0.3293857498109283,0.632713187637637,0.23843658775633908,0.5205925152923662,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,B,estimator,treatment_0004,3,9,196,0.3452623676102108,0.3320438014379415,0.6234512612746133,0.37424079809261784,0.5325898302925804,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,B,estimator,treatment_0005,4,9,196,0.32183296464076816,0.3256192786733065,0.6225912492919115,0.28275401446226095,0.5230065135731371,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,B,estimator,treatment_0006,5,9,196,0.3293178334003975,0.34408953975862805,0.6089678245967564,0.22079867653645072,0.5650373071622885,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,B,estimator,treatment_0007,5,5,196,0.33203621155743807,0.3290744098120416,0.6095917072252491,0.32746962296328813,0.5398275696858289,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,B,estimator,treatment_0008,5,9,196,0.3236005240953847,0.3162279816935355,0.6096902321602042,0.27112508959592224,0.5186699163165245,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,B,estimator,treatment_0009,5,9,196,0.3269285750298616,0.33386038756856146,0.6218387926750882,0.22080898597993642,0.5368921841178925,False,False,,,,,,,
histfill,sentinel1,latent980,980,scm,B,estimator,treatment_0010,5,9,196,0.33145392659388306,0.31961034773185143,0.620587939837245,0.2670243796342382,0.5150121799267839,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,C,estimator,treatment_0001,5,9,196,0.3291642302043248,0.3183901160870963,0.630480807530773,0.24189506006954278,0.504995730693287,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,C,estimator,treatment_0002,5,9,196,0.3265706752280033,0.33323696534082037,0.6306026506254918,0.22994997598749373,0.5284420625417355,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,C,estimator,treatment_0003,5,9,196,0.3256904326009814,0.33319541443795697,0.6339887543956192,0.21824809843756177,0.5255541397663935,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,C,estimator,treatment_0004,3,9,196,0.33892354922326723,0.3542433568257539,0.6243995188735112,0.35413165423807846,0.5673344487273947,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,C,estimator,treatment_0005,4,9,196,0.3158474835491859,0.3049157983148892,0.6020530248685082,0.2741004088733951,0.5064600387673237,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,C,estimator,treatment_0006,5,9,196,0.32651065233790694,0.33349604219689666,0.6083711950093632,0.2225463948468431,0.5481785543639421,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,C,estimator,treatment_0007,5,5,196,0.3454593550135878,0.34645454583053653,0.597537470881281,0.2500115255811796,0.5798038829591162,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,C,estimator,treatment_0008,5,9,196,0.31361826191033443,0.30718505443187405,0.6542835158181074,0.3237476296208683,0.469498385646739,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,C,estimator,treatment_0009,5,9,196,0.3242775297192032,0.32701128147852615,0.6224025767693039,0.2802867497428757,0.5254015546914007,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,C,estimator,treatment_0010,5,9,196,0.3232880866787188,0.3143394016077197,0.6203963961002282,0.22738626966341569,0.5066750928658467,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_min,estimator,treatment_0001,5,9,196,0.2510831016017273,0.2701199011301255,0.6290941781912597,0.2823515624977982,0.429379114438415,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_min,estimator,treatment_0002,5,9,196,0.2289375482042124,0.27827011536839835,0.6279044386101884,0.2518090211839944,0.44317271587428964,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_min,estimator,treatment_0003,5,9,196,0.23939310074404907,0.2530722998138308,0.6338877350952755,0.2159690823644922,0.3992383600477664,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_min,estimator,treatment_0004,3,9,196,0.2246236324419481,0.2218454725037533,0.6265133813133724,0.36845727884161616,0.3540953459584442,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_min,estimator,treatment_0005,4,9,196,0.22253725658220766,0.24984905241308977,0.6275379381244091,0.2942787619485114,0.39814174926195034,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_min,estimator,treatment_0006,5,9,196,0.24141724772578782,0.2750719412286608,0.6099475170018547,0.21305444967690323,0.45097640954545337,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_min,estimator,treatment_0007,5,5,196,0.20523481661933674,0.22035725442935541,0.6279216289173689,0.21952168442232578,0.350931142170217,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_min,estimator,treatment_0008,5,9,196,0.2288516524989095,0.23315980658595295,0.6144395765397067,0.2320073122518723,0.3794674293264466,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_min,estimator,treatment_0009,5,9,196,0.21815887057425523,0.22477882000780766,0.5882454094331414,0.21160214459352372,0.382117423108179,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_min,estimator,treatment_0010,5,9,196,0.21076342436911702,0.21133796307271732,0.6258945527360503,0.2305649421395815,0.33765745707303174,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_full,estimator,treatment_0001,5,9,196,0.2508060740120096,0.27144705114032686,0.6113201559009231,0.22977335951901404,0.44403419144635625,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_full,estimator,treatment_0002,5,9,196,0.24544033748097355,0.2762823666504859,0.6414721178748526,0.26010271703672894,0.4307005073981827,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_full,estimator,treatment_0003,5,9,196,0.24191901666749438,0.25678727639199617,0.6304292423841574,0.22589864275229019,0.4073213282760774,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_full,estimator,treatment_0004,3,9,196,0.24596724395883343,0.25632266501928747,0.6220837599444903,0.37963781099355776,0.41203883065868757,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_full,estimator,treatment_0005,4,9,196,0.2226714734392291,0.2572761851598024,0.6218648145147472,0.2613001882116997,0.4137172246359683,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_full,estimator,treatment_0006,5,9,196,0.2539614099351512,0.28287470079934973,0.6112172538824694,0.2148374494259767,0.46280549019603356,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_full,estimator,treatment_0007,5,5,196,0.22102255370249868,0.2131115723154029,0.613811166972436,0.25186781580230205,0.34719402934057886,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_full,estimator,treatment_0008,5,9,196,0.23400914905870718,0.25986591188592933,0.6425221430909054,0.32516149800173016,0.4044466244164335,False,False,,,,,,,
histfill,sentinel1,latent980,980,scm,D_full,estimator,treatment_0009,5,9,196,0.2148771066086577,0.23435129509614575,0.5831693476440187,0.21964099797510384,0.4018580469685449,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,D_full,estimator,treatment_0010,5,9,196,0.22291416496681596,0.23202489345998914,0.6208356892016581,0.2512943856896364,0.37372995382780494,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,E,estimator,treatment_0001,5,9,196,0.2529926198154542,0.27568745293113756,0.6076981663332194,0.24233421127274646,0.4536585235966793,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,E,estimator,treatment_0002,5,9,196,0.2459224067866915,0.28559213079273327,0.6533815454446249,0.2569789807047072,0.4370985571659946,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,E,estimator,treatment_0003,5,9,196,0.24210399763478385,0.26925711905310734,0.6282236122560393,0.23792672293370046,0.42860076221294385,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,E,estimator,treatment_0004,3,9,196,0.24982904431674202,0.25147920313105865,0.6272884547824986,0.3491392154869342,0.40089882288405054,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,E,estimator,treatment_0005,4,9,196,0.2248776471885232,0.25363136320604945,0.6078647425175121,0.30460645939165426,0.41724966997693985,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,E,estimator,treatment_0006,5,9,196,0.25445411598292644,0.2857279535262983,0.6124383456001745,0.22041981834309382,0.46654158019170394,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,E,estimator,treatment_0007,5,5,196,0.21739313806311827,0.21827659673514516,0.6117492506109904,0.2606714957273542,0.3568072972989167,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,E,estimator,treatment_0008,5,9,196,0.23608200235029922,0.2702261297590947,0.6425221430909054,0.2917167802278257,0.4205709214302713,False,False,,,,,,,
histfill,sentinel1,latent980,980,scm,E,estimator,treatment_0009,5,9,196,0.2155991319056537,0.22822903788037843,0.5878740950936048,0.21075347625769264,0.388227751120822,False,True,,,,,,,
histfill,sentinel1,latent980,980,scm,E,estimator,treatment_0010,5,9,196,0.2271417833996144,0.2308009876806734,0.6176012691626844,0.22079286763219844,0.37370549447474877,False,True,,,,,,,
histfill,sentinel2,chip_mean,5,equal_weight,-,reference,treatment_0001,5,9,196,0.059183607429062215,0.09159259629760688,0.687982538427354,,0.1331321526080831,False,False,,,,,,,
histfill,sentinel2,chip_mean,5,equal_weight,-,reference,treatment_0002,5,9,196,0.051076112871643445,0.04987313786883404,0.7245585132168734,,0.06883245032538333,True,False,,,,,,,
histfill,sentinel2,chip_mean,5,equal_weight,-,reference,treatment_0003,5,9,196,0.032318753470465485,0.018835736700269314,0.7595137020561458,,0.02479973257793434,True,False,,,,,,,
histfill,sentinel2,chip_mean,5,equal_weight,-,reference,treatment_0004,5,9,196,0.05099749811087604,0.06908506466399365,0.6834836244625552,,0.10107786374299374,False,False,,,,,,,
histfill,sentinel2,chip_mean,5,equal_weight,-,reference,treatment_0005,5,9,196,0.07740652397021039,0.08137129653461543,0.7103567148192634,,0.11454990828842772,False,False,,,,,,,
histfill,sentinel2,chip_mean,5,equal_weight,-,reference,treatment_0006,5,9,196,0.030813820305603624,0.02287384205687952,0.719305156509002,,0.03179991391677624,True,False,,,,,,,
histfill,sentinel2,chip_mean,5,equal_weight,-,reference,treatment_0007,5,9,196,0.0331618561881743,0.056871485921075486,0.7485946564594536,,0.07597100170345103,True,False,,,,,,,
histfill,sentinel2,chip_mean,5,equal_weight,-,reference,treatment_0008,5,9,196,0.02948201136406149,0.020928193589403756,0.6947109789469024,,0.03012503648802033,True,False,,,,,,,
histfill,sentinel2,chip_mean,5,equal_weight,-,reference,treatment_0009,5,9,196,0.025378115451259016,0.01750625866625247,0.6916387840247704,,0.025311273847860877,True,False,,,,,,,
histfill,sentinel2,chip_mean,5,equal_weight,-,reference,treatment_0010,5,9,196,0.0633354386669842,0.05411771020425188,0.6777671275991162,,0.07984705660771035,False,False,,,,,,,
histfill,sentinel2,chip_mean,5,own_history_mean,-,reference,treatment_0001,5,9,196,0.02653158862443747,0.04911874784078002,0.687982538427354,,0.0713953408658592,False,True,,,,,,,
histfill,sentinel2,chip_mean,5,own_history_mean,-,reference,treatment_0002,5,9,196,0.024914543788550406,0.0832001326671603,0.7245585132168734,,0.11482872832143096,False,False,,,,,,,
histfill,sentinel2,chip_mean,5,own_history_mean,-,reference,treatment_0003,5,9,196,0.035924164939721524,0.0792336020928924,0.7595137020561458,,0.10432149134162058,False,False,,,,,,,
histfill,sentinel2,chip_mean,5,own_history_mean,-,reference,treatment_0004,5,9,196,0.04256655806505085,0.043618926445298196,0.6834836244625552,,0.06381853914875743,False,True,,,,,,,
histfill,sentinel2,chip_mean,5,own_history_mean,-,reference,treatment_0005,5,9,196,0.03337828481426094,0.07213095470101406,0.7103567148192634,,0.10154187775836876,False,True,,,,,,,
histfill,sentinel2,chip_mean,5,own_history_mean,-,reference,treatment_0006,5,9,196,0.027199976197582878,0.07792671344303187,0.719305156509002,,0.10833609732652685,False,False,,,,,,,
histfill,sentinel2,chip_mean,5,own_history_mean,-,reference,treatment_0007,5,9,196,0.04110703000567459,0.08923427612637624,0.7485946564594536,,0.11920239525675733,False,False,,,,,,,
histfill,sentinel2,chip_mean,5,own_history_mean,-,reference,treatment_0008,5,9,196,0.0289629699432228,0.059337615917279214,0.6947109789469024,,0.08541338443683134,False,False,,,,,,,
histfill,sentinel2,chip_mean,5,own_history_mean,-,reference,treatment_0009,5,9,196,0.026710700586818098,0.06420082100913126,0.6916387840247704,,0.09282420606249861,False,False,,,,,,,
histfill,sentinel2,chip_mean,5,own_history_mean,-,reference,treatment_0010,5,9,196,0.022491926509486195,0.04731637457503579,0.6777671275991162,,0.06981214143956292,False,True,,,,,,,
histfill,sentinel2,chip_mean,5,scm,-,estimator,treatment_0001,5,9,196,0.02625933988156599,0.031083572773073546,0.687982538427354,0.6718322839479395,0.045180758285125786,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,scm,-,estimator,treatment_0002,5,9,196,0.034715714623016675,0.03130863215443724,0.7245585132168734,0.565818580163262,0.043210633210883274,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,scm,-,estimator,treatment_0003,5,9,196,0.028825785525383014,0.016875327214986493,0.7595137020561458,0.6667145316751214,0.022218594831537368,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,scm,-,estimator,treatment_0004,5,9,196,0.036532900931491995,0.050957444260115434,0.6834836244625552,0.4881753960237814,0.07455547204980205,False,True,,,,,,,
histfill,sentinel2,chip_mean,5,scm,-,estimator,treatment_0005,5,9,196,0.06077326320759874,0.05085821483315727,0.7103567148192634,0.616020365036764,0.07159531791868423,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,scm,-,estimator,treatment_0006,5,9,196,0.023577047352779223,0.008701745664638617,0.719305156509002,0.6200422273586451,0.012097432620767979,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,scm,-,estimator,treatment_0007,5,9,196,0.021237769592906304,0.03307086411268428,0.7485946564594536,0.6504682098761825,0.0441772644612452,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,scm,-,estimator,treatment_0008,5,9,196,0.02308600939435411,0.023556372174540176,0.6947109789469024,0.5024971383677628,0.03390816165054535,True,False,,,,,,,
histfill,sentinel2,chip_mean,5,scm,-,estimator,treatment_0009,5,9,196,0.02248407375069566,0.015016145828474393,0.6916387840247704,0.36216707551265587,0.021710965572365303,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,scm,-,estimator,treatment_0010,5,9,196,0.04458386500621984,0.023973683067388778,0.6777671275991162,0.7326020946282156,0.03537156361110606,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm,-,estimator,treatment_0001,5,9,196,0.0240717851317411,0.029113058773540066,0.687982538427354,0.7973354028472439,0.04231656640601525,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm,-,estimator,treatment_0002,5,9,196,0.028095637879847778,0.029035658689198385,0.7245585132168734,1.0,0.04007358710104272,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm,-,estimator,treatment_0003,5,9,196,0.027937915623586784,0.029367198776423048,0.7595137020561458,0.7204783959291601,0.038665791936235705,True,False,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm,-,estimator,treatment_0004,5,9,196,0.028515320746943986,0.04380742706311139,0.6834836244625552,0.7581328383436599,0.06409433305378538,False,True,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm,-,estimator,treatment_0005,5,9,196,0.04876599782601156,0.05558143428514754,0.7103567148192634,1.0,0.07824439908235281,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm,-,estimator,treatment_0006,5,9,196,0.020198744019404583,0.014162707251938201,0.719305156509002,1.0,0.01968942822636495,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm,-,estimator,treatment_0007,5,9,196,0.020207313148204772,0.03493946554376339,0.7485946564594536,0.8965032143638918,0.04667341029257779,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm,-,estimator,treatment_0008,5,9,196,0.019011324554226456,0.023900471016098684,0.6947109789469024,0.5902751848056662,0.03440347387676081,True,False,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm,-,estimator,treatment_0009,5,9,196,0.019064374250567517,0.03167059038440403,0.6916387840247704,0.6387252911477223,0.045790651299377934,True,False,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm,-,estimator,treatment_0010,5,9,196,0.041407459262327174,0.03267860443287147,0.6777671275991162,1.0,0.048215092031138045,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned,-,estimator,treatment_0001,5,9,196,0.01896182795184,0.019570596281018128,0.687982538427354,0.6227637906870892,0.028446356103389157,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned,-,estimator,treatment_0002,5,9,196,0.01765687468737795,0.03267693400467522,0.7245585132168734,0.8544721162750648,0.045099096082105425,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned,-,estimator,treatment_0003,5,9,196,0.02032765918730451,0.02704291178143725,0.7595137020561458,0.8948541907511403,0.03560556143783453,True,False,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned,-,estimator,treatment_0004,5,9,196,0.0255412578372307,0.04113965379545476,0.6834836244625552,0.9565145938363477,0.060191133076237455,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned,-,estimator,treatment_0005,5,9,196,0.030331597243175516,0.030935747154571522,0.7103567148192634,0.817358012738127,0.04354959488549711,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned,-,estimator,treatment_0006,5,9,196,0.01797770215051026,0.017214585334480125,0.719305156509002,0.9100688746361595,0.023932242357371018,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned,-,estimator,treatment_0007,5,9,196,0.01783631848111674,0.034830617179529344,0.7485946564594536,1.0,0.04652800668423672,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned,-,estimator,treatment_0008,5,9,196,0.015415561533592297,0.030443378119658186,0.6947109789469024,0.8920568859118602,0.04382164532048516,True,False,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned,-,estimator,treatment_0009,5,9,196,0.015802109190258005,0.04309583167723708,0.6916387840247704,0.6454940214229533,0.06230973836726548,True,False,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned,-,estimator,treatment_0010,5,9,196,0.021323126155196177,0.022716878627043417,0.6777671275991162,1.0,0.03351723284000863,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned_std,-,estimator,treatment_0001,5,9,196,0.02066530435479131,0.02156023347188447,0.687982538427354,0.7886745575129214,0.031338344024208216,True,True,45.0,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned_std,-,estimator,treatment_0002,5,9,196,0.019556317029332974,0.034417491053660806,0.7245585132168734,0.6325957035139117,0.0475013272576911,True,True,45.0,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned_std,-,estimator,treatment_0003,5,9,196,0.02149073605631258,0.026568512333914284,0.7595137020561458,0.9800178786308318,0.034980951972279566,True,False,45.0,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned_std,-,estimator,treatment_0004,5,9,196,0.027451798239428567,0.02952397303303571,0.6834836244625552,0.7105865775169823,0.043196313673573884,True,True,45.0,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned_std,-,estimator,treatment_0005,5,9,196,0.03408590788665026,0.035362095723201044,0.7103567148192634,1.0,0.04978075801282212,True,True,45.0,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned_std,-,estimator,treatment_0006,5,9,196,0.022770267907103205,0.022174280639450133,0.719305156509002,1.0,0.030827362265923957,True,True,45.0,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned_std,-,estimator,treatment_0007,5,9,196,0.019318888471107295,0.040129921316565585,0.7485946564594536,1.0,0.053607010109267536,True,True,45.0,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned_std,-,estimator,treatment_0008,5,9,196,0.01856414736758037,0.03027476027843752,0.6947109789469024,0.9257884729084261,0.04357892878608366,True,False,45.0,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned_std,-,estimator,treatment_0009,5,9,196,0.01813312721841192,0.03733444059939541,0.6916387840247704,0.7293201526367243,0.0539796805236103,True,False,45.0,,,,,,
histfill,sentinel2,chip_mean,5,perdim_scm_demeaned_std,-,estimator,treatment_0010,5,9,196,0.02180945671476326,0.01882897200419661,0.6777671275991162,0.999999999999998,0.027780887029583885,True,True,45.0,,,,,,
histfill,sentinel2,chip_mean,5,scm_demeaned,-,estimator,treatment_0001,5,9,196,0.021812158194274657,0.029555950094222676,0.687982538427354,0.30869335217806765,0.04296032012932196,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,scm_demeaned,-,estimator,treatment_0002,5,9,196,0.020955484820397687,0.032840536808331024,0.7245585132168734,0.5320831751336758,0.045324892619819736,True,True,,,,,,,
histfill,sentinel2,chip_mean,5,scm_demeaned,-,estimator,treatment_0003,5,9,196,0.021348614938942065,0.020069577481048338,0.7595137020561458,0.728262041692127,0.02642424676041556,True,False,,,,,,,
histfill,sentinel2,chip_mean,5,scm_demeaned,-,estimator,treatment_0004,5,9,196,0.028396642373635615,0.04077854431520808,0.6834836244625552,0.51651923002971,0.059662796379757514,True,True,,,,,,,
