site_id,sensor,period_id,seq,valid_pixel_fraction,fill_method,arm
counterfactual_0004_05,sentinel2,before_P01,1,0.0268601117537496,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,before_P02,2,0.046466032741888,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,before_P04,4,0.711890991079306,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,before_P05,5,0.6314086854229978,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,before_P06,6,0.1223409469659837,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,before_P07,7,0.9012841878247232,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,before_P08,8,0.9999019703950592,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,before_P09,9,0.9615723948632487,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,before_P10,10,0.9999019703950592,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,after_P01,11,0.9999019703950592,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,after_P02,12,0.9999019703950592,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,after_P03,13,0.0121556710126458,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,after_P04,14,0.250563670228409,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,after_P05,15,0.0,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,after_P06,16,0.7263993726105283,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,after_P07,17,0.0423487893343789,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,after_P08,18,0.4111361631212626,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,after_P09,19,0.9238309969610824,generated_s1_to_s2,A
counterfactual_0004_05,sentinel2,after_P10,20,0.9983334967160082,generated_s1_to_s2,A
counterfactual_0005_01,sentinel1,before_P01,1,0.99009900990099,none,
counterfactual_0005_01,sentinel1,before_P02,2,0.99009900990099,none,
counterfactual_0005_01,sentinel1,before_P03,3,0.99009900990099,none,
counterfactual_0005_01,sentinel1,before_P04,4,0.99009900990099,none,
counterfactual_0005_01,sentinel1,before_P05,5,0.99009900990099,none,
counterfactual_0005_01,sentinel1,before_P06,6,0.99009900990099,none,
counterfactual_0005_01,sentinel1,before_P07,7,0.99009900990099,none,
counterfactual_0005_01,sentinel1,before_P08,8,0.99009900990099,none,
counterfactual_0005_01,sentinel1,before_P09,9,0.99009900990099,none,
counterfactual_0005_01,sentinel1,before_P10,10,0.99009900990099,none,
counterfactual_0005_01,sentinel1,after_P01,11,0.99009900990099,none,
counterfactual_0005_01,sentinel1,after_P02,12,0.99009900990099,none,
counterfactual_0005_01,sentinel1,after_P03,13,0.99009900990099,none,
counterfactual_0005_01,sentinel1,after_P04,14,0.99009900990099,none,
counterfactual_0005_01,sentinel1,after_P05,15,0.99009900990099,none,
counterfactual_0005_01,sentinel1,after_P06,16,0.99009900990099,none,
counterfactual_0005_01,sentinel1,after_P07,17,0.99009900990099,none,
counterfactual_0005_01,sentinel1,after_P08,18,0.99009900990099,none,
counterfactual_0005_01,sentinel1,after_P09,19,0.99009900990099,none,
counterfactual_0005_01,sentinel1,after_P10,20,0.99009900990099,none,
counterfactual_0005_01,sentinel2,before_P01,1,0.6728752083129105,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,before_P02,2,0.5922948730516616,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,before_P03,3,0.0662680129399078,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,before_P04,4,0.4901480247034604,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,before_P05,5,0.9028526615037742,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,before_P06,6,0.2160572492892853,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,before_P07,7,0.99009900990099,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,before_P08,8,0.99009900990099,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,before_P09,9,0.99009900990099,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,before_P10,10,0.99009900990099,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,after_P01,11,0.99009900990099,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,after_P02,12,0.99009900990099,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,after_P03,13,0.0,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,after_P04,14,0.3319282423291834,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,after_P05,15,0.0,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,after_P06,16,0.5454367218900108,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,after_P07,17,0.0,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,after_P08,18,0.0,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,after_P09,19,0.8877561023429076,generated_s1_to_s2,A
counterfactual_0005_01,sentinel2,after_P10,20,0.8924615233800608,generated_s1_to_s2,A
counterfactual_0005_02,sentinel1,before_P01,1,1.0,none,
counterfactual_0005_02,sentinel1,before_P02,2,1.0,none,
counterfactual_0005_02,sentinel1,before_P03,3,1.0,none,
counterfactual_0005_02,sentinel1,before_P04,4,1.0,none,
counterfactual_0005_02,sentinel1,before_P05,5,1.0,none,
counterfactual_0005_02,sentinel1,before_P06,6,1.0,none,
counterfactual_0005_02,sentinel1,before_P07,7,1.0,none,
counterfactual_0005_02,sentinel1,before_P08,8,1.0,none,
counterfactual_0005_02,sentinel1,before_P09,9,1.0,none,
counterfactual_0005_02,sentinel1,before_P10,10,1.0,none,
counterfactual_0005_02,sentinel1,after_P01,11,1.0,none,
counterfactual_0005_02,sentinel1,after_P02,12,1.0,none,
counterfactual_0005_02,sentinel1,after_P03,13,1.0,none,
counterfactual_0005_02,sentinel1,after_P04,14,1.0,none,
counterfactual_0005_02,sentinel1,after_P05,15,1.0,none,
counterfactual_0005_02,sentinel1,after_P06,16,1.0,none,
counterfactual_0005_02,sentinel1,after_P07,17,1.0,none,
counterfactual_0005_02,sentinel1,after_P08,18,1.0,none,
counterfactual_0005_02,sentinel1,after_P09,19,1.0,none,
counterfactual_0005_02,sentinel1,after_P10,20,1.0,none,
counterfactual_0005_02,sentinel2,before_P01,1,0.2023331045975884,generated_s1_to_s2,A
counterfactual_0005_02,sentinel2,before_P02,2,0.9758847171845898,generated_s1_to_s2,A
counterfactual_0005_02,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
counterfactual_0005_02,sentinel2,before_P04,4,0.727477698264876,generated_s1_to_s2,A
counterfactual_0005_02,sentinel2,before_P05,5,0.9082442897755122,generated_s1_to_s2,A
counterfactual_0005_02,sentinel2,before_P06,6,0.0,generated_s1_to_s2,A
counterfactual_0005_02,sentinel2,before_P07,7,0.633565336731693,generated_s1_to_s2,A
counterfactual_0005_02,sentinel2,before_P08,8,1.0,none,
counterfactual_0005_02,sentinel2,before_P09,9,0.433290853837859,generated_s1_to_s2,A
counterfactual_0005_02,sentinel2,before_P10,10,0.9564748554063328,generated_s1_to_s2,A
counterfactual_0005_02,sentinel2,after_P01,11,1.0,none,
counterfactual_0005_02,sentinel2,after_P02,12,1.0,none,
counterfactual_0005_02,sentinel2,after_P03,13,0.0,generated_s1_to_s2,A
counterfactual_0005_02,sentinel2,after_P04,14,0.5480835212234094,generated_s1_to_s2,A
counterfactual_0005_02,sentinel2,after_P05,15,0.0,generated_s1_to_s2,A
counterfactual_0005_02,sentinel2,after_P06,16,0.1535143613371238,generated_s1_to_s2,A
counterfactual_0005_02,sentinel2,after_P07,17,0.0,generated_s1_to_s2,A
counterfactual_0005_02,sentinel2,after_P08,18,0.0697970787177727,generated_s1_to_s2,A
counterfactual_0005_02,sentinel2,after_P09,19,0.9905891579256936,generated_s1_to_s2,A
counterfactual_0005_02,sentinel2,after_P10,20,1.0,none,
counterfactual_0005_03,sentinel1,before_P01,1,1.0,none,
counterfactual_0005_03,sentinel1,before_P02,2,1.0,none,
counterfactual_0005_03,sentinel1,before_P03,3,1.0,none,
counterfactual_0005_03,sentinel1,before_P04,4,1.0,none,
counterfactual_0005_03,sentinel1,before_P05,5,1.0,none,
counterfactual_0005_03,sentinel1,before_P06,6,1.0,none,
counterfactual_0005_03,sentinel1,before_P07,7,1.0,none,
counterfactual_0005_03,sentinel1,before_P08,8,1.0,none,
counterfactual_0005_03,sentinel1,before_P09,9,1.0,none,
counterfactual_0005_03,sentinel1,before_P10,10,1.0,none,
counterfactual_0005_03,sentinel1,after_P01,11,1.0,none,
counterfactual_0005_03,sentinel1,after_P02,12,1.0,none,
counterfactual_0005_03,sentinel1,after_P03,13,1.0,none,
counterfactual_0005_03,sentinel1,after_P04,14,1.0,none,
counterfactual_0005_03,sentinel1,after_P05,15,1.0,none,
counterfactual_0005_03,sentinel1,after_P06,16,1.0,none,
counterfactual_0005_03,sentinel1,after_P07,17,1.0,none,
counterfactual_0005_03,sentinel1,after_P08,18,1.0,none,
counterfactual_0005_03,sentinel1,after_P09,19,1.0,none,
counterfactual_0005_03,sentinel1,after_P10,20,1.0,none,
counterfactual_0005_03,sentinel2,before_P01,1,0.8896186648367808,generated_s1_to_s2,A
counterfactual_0005_03,sentinel2,before_P02,2,0.0992059601999803,generated_s1_to_s2,A
counterfactual_0005_03,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
counterfactual_0005_03,sentinel2,before_P04,4,0.8115870993039898,generated_s1_to_s2,A
counterfactual_0005_03,sentinel2,before_P05,5,0.9615723948632487,generated_s1_to_s2,A
counterfactual_0005_03,sentinel2,before_P06,6,0.2086069993137927,generated_s1_to_s2,A
counterfactual_0005_03,sentinel2,before_P07,7,0.9988236447407116,generated_s1_to_s2,A
counterfactual_0005_03,sentinel2,before_P08,8,0.8849132437996274,generated_s1_to_s2,A
counterfactual_0005_03,sentinel2,before_P09,9,1.0,none,
counterfactual_0005_03,sentinel2,before_P10,10,1.0,none,
counterfactual_0005_03,sentinel2,after_P01,11,1.0,none,
counterfactual_0005_03,sentinel2,after_P02,12,1.0,none,
counterfactual_0005_03,sentinel2,after_P03,13,0.0058817762964415,generated_s1_to_s2,A
counterfactual_0005_03,sentinel2,after_P04,14,0.3900597980590138,generated_s1_to_s2,A
counterfactual_0005_03,sentinel2,after_P05,15,0.0,generated_s1_to_s2,A
counterfactual_0005_03,sentinel2,after_P06,16,0.3195765121066562,generated_s1_to_s2,A
counterfactual_0005_03,sentinel2,after_P07,17,0.0,generated_s1_to_s2,A
counterfactual_0005_03,sentinel2,after_P08,18,0.05666111165572,generated_s1_to_s2,A
counterfactual_0005_03,sentinel2,after_P09,19,1.0,none,
counterfactual_0005_03,sentinel2,after_P10,20,0.9427507107146358,generated_s1_to_s2,A
counterfactual_0005_04,sentinel1,before_P01,1,1.0,none,
counterfactual_0005_04,sentinel1,before_P02,2,1.0,none,
counterfactual_0005_04,sentinel1,before_P03,3,1.0,none,
counterfactual_0005_04,sentinel1,before_P04,4,1.0,none,
counterfactual_0005_04,sentinel1,before_P05,5,1.0,none,
counterfactual_0005_04,sentinel1,before_P06,6,1.0,none,
counterfactual_0005_04,sentinel1,before_P07,7,1.0,none,
counterfactual_0005_04,sentinel1,before_P08,8,1.0,none,
counterfactual_0005_04,sentinel1,before_P09,9,1.0,none,
counterfactual_0005_04,sentinel1,before_P10,10,1.0,none,
counterfactual_0005_04,sentinel1,after_P01,11,1.0,none,
counterfactual_0005_04,sentinel1,after_P02,12,1.0,none,
counterfactual_0005_04,sentinel1,after_P03,13,1.0,none,
counterfactual_0005_04,sentinel1,after_P04,14,1.0,none,
counterfactual_0005_04,sentinel1,after_P05,15,1.0,none,
counterfactual_0005_04,sentinel1,after_P06,16,1.0,none,
counterfactual_0005_04,sentinel1,after_P07,17,1.0,none,
counterfactual_0005_04,sentinel1,after_P08,18,1.0,none,
counterfactual_0005_04,sentinel1,after_P09,19,1.0,none,
counterfactual_0005_04,sentinel1,after_P10,20,1.0,none,
counterfactual_0005_04,sentinel2,before_P01,1,1.0,none,
counterfactual_0005_04,sentinel2,before_P02,2,0.7043427114988726,generated_s1_to_s2,A
counterfactual_0005_04,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
counterfactual_0005_04,sentinel2,before_P04,4,1.0,none,
counterfactual_0005_04,sentinel2,before_P05,5,1.0,none,
counterfactual_0005_04,sentinel2,before_P06,6,0.6557200274482894,generated_s1_to_s2,A
counterfactual_0005_04,sentinel2,before_P07,7,1.0,none,
counterfactual_0005_04,sentinel2,before_P08,8,1.0,none,
counterfactual_0005_04,sentinel2,before_P09,9,0.7119890206842466,generated_s1_to_s2,A
counterfactual_0005_04,sentinel2,before_P10,10,1.0,none,
counterfactual_0005_04,sentinel2,after_P01,11,1.0,none,
counterfactual_0005_04,sentinel2,after_P02,12,1.0,none,
counterfactual_0005_04,sentinel2,after_P03,13,0.3848642289971571,generated_s1_to_s2,A
counterfactual_0005_04,sentinel2,after_P04,14,0.4120184295657288,generated_s1_to_s2,A
counterfactual_0005_04,sentinel2,after_P05,15,0.0,generated_s1_to_s2,A
counterfactual_0005_04,sentinel2,after_P06,16,0.1491030291147926,generated_s1_to_s2,A
counterfactual_0005_04,sentinel2,after_P07,17,0.0,generated_s1_to_s2,A
counterfactual_0005_04,sentinel2,after_P08,18,0.506224879913734,generated_s1_to_s2,A
counterfactual_0005_04,sentinel2,after_P09,19,0.928340358788354,generated_s1_to_s2,A
counterfactual_0005_04,sentinel2,after_P10,20,1.0,none,
counterfactual_0005_05,sentinel1,before_P01,1,1.0,none,
counterfactual_0005_05,sentinel1,before_P02,2,1.0,none,
counterfactual_0005_05,sentinel1,before_P03,3,1.0,none,
counterfactual_0005_05,sentinel1,before_P04,4,1.0,none,
counterfactual_0005_05,sentinel1,before_P05,5,1.0,none,
counterfactual_0005_05,sentinel1,before_P06,6,1.0,none,
counterfactual_0005_05,sentinel1,before_P07,7,1.0,none,
counterfactual_0005_05,sentinel1,before_P08,8,1.0,none,
counterfactual_0005_05,sentinel1,before_P09,9,1.0,none,
counterfactual_0005_05,sentinel1,before_P10,10,1.0,none,
counterfactual_0005_05,sentinel1,after_P01,11,1.0,none,
counterfactual_0005_05,sentinel1,after_P02,12,1.0,none,
counterfactual_0005_05,sentinel1,after_P03,13,1.0,none,
counterfactual_0005_05,sentinel1,after_P04,14,1.0,none,
counterfactual_0005_05,sentinel1,after_P05,15,1.0,none,
counterfactual_0005_05,sentinel1,after_P06,16,1.0,none,
counterfactual_0005_05,sentinel1,after_P07,17,1.0,none,
counterfactual_0005_05,sentinel1,after_P08,18,1.0,none,
counterfactual_0005_05,sentinel1,after_P09,19,1.0,none,
counterfactual_0005_05,sentinel1,after_P10,20,1.0,none,
counterfactual_0005_05,sentinel2,before_P01,1,1.0,none,
counterfactual_0005_05,sentinel2,before_P02,2,0.9727477698264876,generated_s1_to_s2,A
counterfactual_0005_05,sentinel2,before_P03,3,0.7566905205372022,generated_s1_to_s2,A
counterfactual_0005_05,sentinel2,before_P04,4,0.7921772375257328,generated_s1_to_s2,A
counterfactual_0005_05,sentinel2,before_P05,5,1.0,none,
counterfactual_0005_05,sentinel2,before_P06,6,0.0799921576316047,generated_s1_to_s2,A
counterfactual_0005_05,sentinel2,before_P07,7,1.0,none,
counterfactual_0005_05,sentinel2,before_P08,8,0.4577002254680913,generated_s1_to_s2,A
counterfactual_0005_05,sentinel2,before_P09,9,0.283991765513185,generated_s1_to_s2,A
counterfactual_0005_05,sentinel2,before_P10,10,1.0,none,
counterfactual_0005_05,sentinel2,after_P01,11,1.0,none,
counterfactual_0005_05,sentinel2,after_P02,12,1.0,none,
counterfactual_0005_05,sentinel2,after_P03,13,0.4488775610234291,generated_s1_to_s2,A
counterfactual_0005_05,sentinel2,after_P04,14,0.1174394667189491,generated_s1_to_s2,A
counterfactual_0005_05,sentinel2,after_P05,15,0.0069601019507891,generated_s1_to_s2,A
counterfactual_0005_05,sentinel2,after_P06,16,0.0007842368395255,generated_s1_to_s2,A
counterfactual_0005_05,sentinel2,after_P07,17,0.4956376825801392,generated_s1_to_s2,A
counterfactual_0005_05,sentinel2,after_P08,18,0.1188118811881188,generated_s1_to_s2,A
counterfactual_0005_05,sentinel2,after_P09,19,0.6742476227820802,generated_s1_to_s2,A
counterfactual_0005_05,sentinel2,after_P10,20,1.0,none,
counterfactual_0006_01,sentinel1,before_P01,1,1.0,none,
counterfactual_0006_01,sentinel1,before_P02,2,1.0,none,
counterfactual_0006_01,sentinel1,before_P03,3,1.0,none,
counterfactual_0006_01,sentinel1,before_P04,4,1.0,none,
counterfactual_0006_01,sentinel1,before_P05,5,1.0,none,
counterfactual_0006_01,sentinel1,before_P06,6,1.0,none,
counterfactual_0006_01,sentinel1,before_P07,7,1.0,none,
counterfactual_0006_01,sentinel1,before_P08,8,1.0,none,
counterfactual_0006_01,sentinel1,before_P09,9,1.0,none,
counterfactual_0006_01,sentinel1,before_P10,10,1.0,none,
counterfactual_0006_01,sentinel1,after_P01,11,1.0,none,
counterfactual_0006_01,sentinel1,after_P02,12,,generated_s2_to_s1,B
counterfactual_0006_01,sentinel1,after_P03,13,1.0,none,
counterfactual_0006_01,sentinel1,after_P04,14,1.0,none,
counterfactual_0006_01,sentinel1,after_P05,15,,still_missing,
counterfactual_0006_01,sentinel1,after_P06,16,1.0,none,
counterfactual_0006_01,sentinel1,after_P07,17,1.0,none,
counterfactual_0006_01,sentinel1,after_P08,18,1.0,none,
counterfactual_0006_01,sentinel1,after_P09,19,1.0,none,
counterfactual_0006_01,sentinel1,after_P10,20,1.0,none,
counterfactual_0006_01,sentinel2,before_P01,1,0.9890206842466424,generated_s1_to_s2,A
counterfactual_0006_01,sentinel2,before_P02,2,0.9921576316047448,generated_s1_to_s2,A
counterfactual_0006_01,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
counterfactual_0006_01,sentinel2,before_P04,4,1.0,none,
counterfactual_0006_01,sentinel2,before_P05,5,0.9454955396529752,generated_s1_to_s2,A
counterfactual_0006_01,sentinel2,before_P06,6,0.0,generated_s1_to_s2,A
counterfactual_0006_01,sentinel2,before_P07,7,0.1292030193118321,generated_s1_to_s2,A
counterfactual_0006_01,sentinel2,before_P08,8,1.0,none,
counterfactual_0006_01,sentinel2,before_P09,9,0.6694441721399863,generated_s1_to_s2,A
counterfactual_0006_01,sentinel2,before_P10,10,1.0,none,
counterfactual_0006_01,sentinel2,after_P01,11,1.0,none,
counterfactual_0006_01,sentinel2,after_P02,12,1.0,none,
counterfactual_0006_01,sentinel2,after_P03,13,0.0,generated_s1_to_s2,A
counterfactual_0006_01,sentinel2,after_P04,14,1.0,none,
counterfactual_0006_01,sentinel2,after_P05,15,,still_missing,
counterfactual_0006_01,sentinel2,after_P06,16,0.6436623860405842,generated_s1_to_s2,A
counterfactual_0006_01,sentinel2,after_P07,17,0.0,generated_s1_to_s2,A
counterfactual_0006_01,sentinel2,after_P08,18,0.3870208803058523,generated_s1_to_s2,A
counterfactual_0006_01,sentinel2,after_P09,19,0.9001078325654348,generated_s1_to_s2,A
counterfactual_0006_01,sentinel2,after_P10,20,1.0,none,
counterfactual_0006_02,sentinel1,before_P01,1,1.0,none,
counterfactual_0006_02,sentinel1,before_P02,2,1.0,none,
counterfactual_0006_02,sentinel1,before_P03,3,1.0,none,
counterfactual_0006_02,sentinel1,before_P04,4,1.0,none,
counterfactual_0006_02,sentinel1,before_P05,5,1.0,none,
counterfactual_0006_02,sentinel1,before_P06,6,1.0,none,
counterfactual_0006_02,sentinel1,before_P07,7,1.0,none,
counterfactual_0006_02,sentinel1,before_P08,8,1.0,none,
counterfactual_0006_02,sentinel1,before_P09,9,1.0,none,
counterfactual_0006_02,sentinel1,before_P10,10,1.0,none,
counterfactual_0006_02,sentinel1,after_P01,11,1.0,none,
counterfactual_0006_02,sentinel1,after_P02,12,,generated_s2_to_s1,B
counterfactual_0006_02,sentinel1,after_P03,13,1.0,none,
counterfactual_0006_02,sentinel1,after_P04,14,1.0,none,
counterfactual_0006_02,sentinel1,after_P05,15,,still_missing,
counterfactual_0006_02,sentinel1,after_P06,16,1.0,none,
counterfactual_0006_02,sentinel1,after_P07,17,1.0,none,
counterfactual_0006_02,sentinel1,after_P08,18,1.0,none,
counterfactual_0006_02,sentinel1,after_P09,19,1.0,none,
counterfactual_0006_02,sentinel1,after_P10,20,1.0,none,
counterfactual_0006_02,sentinel2,before_P01,1,0.1346926771885109,generated_s1_to_s2,A
counterfactual_0006_02,sentinel2,before_P02,2,0.3534947554161357,generated_s1_to_s2,A
counterfactual_0006_02,sentinel2,before_P03,3,0.0501911577296343,generated_s1_to_s2,A
counterfactual_0006_02,sentinel2,before_P04,4,1.0,none,
counterfactual_0006_02,sentinel2,before_P05,5,0.7176747377708068,generated_s1_to_s2,A
counterfactual_0006_02,sentinel2,before_P06,6,0.0,generated_s1_to_s2,A
counterfactual_0006_02,sentinel2,before_P07,7,0.9625526909126556,generated_s1_to_s2,A
counterfactual_0006_02,sentinel2,before_P08,8,1.0,none,
counterfactual_0006_02,sentinel2,before_P09,9,0.4674051563572198,generated_s1_to_s2,A
counterfactual_0006_02,sentinel2,before_P10,10,1.0,none,
counterfactual_0006_02,sentinel2,after_P01,11,1.0,none,
counterfactual_0006_02,sentinel2,after_P02,12,1.0,none,
counterfactual_0006_02,sentinel2,after_P03,13,0.0,generated_s1_to_s2,A
counterfactual_0006_02,sentinel2,after_P04,14,1.0,none,
counterfactual_0006_02,sentinel2,after_P05,15,,still_missing,
counterfactual_0006_02,sentinel2,after_P06,16,0.4492696794431918,generated_s1_to_s2,A
counterfactual_0006_02,sentinel2,after_P07,17,0.0,generated_s1_to_s2,A
counterfactual_0006_02,sentinel2,after_P08,18,0.4181942946769924,generated_s1_to_s2,A
counterfactual_0006_02,sentinel2,after_P09,19,0.935104401529262,generated_s1_to_s2,A
counterfactual_0006_02,sentinel2,after_P10,20,1.0,none,
counterfactual_0006_03,sentinel1,before_P01,1,1.0,none,
counterfactual_0006_03,sentinel1,before_P02,2,1.0,none,
counterfactual_0006_03,sentinel1,before_P03,3,1.0,none,
counterfactual_0006_03,sentinel1,before_P04,4,1.0,none,
counterfactual_0006_03,sentinel1,before_P05,5,1.0,none,
counterfactual_0006_03,sentinel1,before_P06,6,1.0,none,
counterfactual_0006_03,sentinel1,before_P07,7,1.0,none,
counterfactual_0006_03,sentinel1,before_P08,8,1.0,none,
counterfactual_0006_03,sentinel1,before_P09,9,1.0,none,
counterfactual_0006_03,sentinel1,before_P10,10,1.0,none,
counterfactual_0006_03,sentinel1,after_P01,11,1.0,none,
counterfactual_0006_03,sentinel1,after_P02,12,,generated_s2_to_s1,B
counterfactual_0006_03,sentinel1,after_P03,13,1.0,none,
counterfactual_0006_03,sentinel1,after_P04,14,1.0,none,
counterfactual_0006_03,sentinel1,after_P05,15,,still_missing,
counterfactual_0006_03,sentinel1,after_P06,16,1.0,none,
counterfactual_0006_03,sentinel1,after_P07,17,1.0,none,
counterfactual_0006_03,sentinel1,after_P08,18,1.0,none,
counterfactual_0006_03,sentinel1,after_P09,19,1.0,none,
counterfactual_0006_03,sentinel1,after_P10,20,1.0,none,
counterfactual_0006_03,sentinel2,before_P01,1,0.7415939613763357,generated_s1_to_s2,A
counterfactual_0006_03,sentinel2,before_P02,2,0.8823644740711695,generated_s1_to_s2,A
counterfactual_0006_03,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
counterfactual_0006_03,sentinel2,before_P04,4,0.9941182237035584,generated_s1_to_s2,A
counterfactual_0006_03,sentinel2,before_P05,5,1.0,none,
counterfactual_0006_03,sentinel2,before_P06,6,0.159494167238506,generated_s1_to_s2,A
counterfactual_0006_03,sentinel2,before_P07,7,0.0,generated_s1_to_s2,A
counterfactual_0006_03,sentinel2,before_P08,8,1.0,none,
counterfactual_0006_03,sentinel2,before_P09,9,0.6244485834722086,generated_s1_to_s2,A
counterfactual_0006_03,sentinel2,before_P10,10,1.0,none,
counterfactual_0006_03,sentinel2,after_P01,11,1.0,none,
counterfactual_0006_03,sentinel2,after_P02,12,1.0,none,
counterfactual_0006_03,sentinel2,after_P03,13,0.2876188608959906,generated_s1_to_s2,A
counterfactual_0006_03,sentinel2,after_P04,14,0.9700029408881482,generated_s1_to_s2,A
counterfactual_0006_03,sentinel2,after_P05,15,,still_missing,
counterfactual_0006_03,sentinel2,after_P06,16,0.964023134986766,generated_s1_to_s2,A
counterfactual_0006_03,sentinel2,after_P07,17,0.0,generated_s1_to_s2,A
counterfactual_0006_03,sentinel2,after_P08,18,0.4903440839133418,generated_s1_to_s2,A
counterfactual_0006_03,sentinel2,after_P09,19,0.9896088618762866,generated_s1_to_s2,A
counterfactual_0006_03,sentinel2,after_P10,20,1.0,none,
counterfactual_0006_04,sentinel1,before_P01,1,1.0,none,
counterfactual_0006_04,sentinel1,before_P02,2,1.0,none,
counterfactual_0006_04,sentinel1,before_P03,3,1.0,none,
counterfactual_0006_04,sentinel1,before_P04,4,1.0,none,
counterfactual_0006_04,sentinel1,before_P05,5,1.0,none,
counterfactual_0006_04,sentinel1,before_P06,6,1.0,none,
counterfactual_0006_04,sentinel1,before_P07,7,1.0,none,
counterfactual_0006_04,sentinel1,before_P08,8,1.0,none,
counterfactual_0006_04,sentinel1,before_P09,9,1.0,none,
counterfactual_0006_04,sentinel1,before_P10,10,1.0,none,
counterfactual_0006_04,sentinel1,after_P01,11,1.0,none,
counterfactual_0006_04,sentinel1,after_P02,12,,generated_s2_to_s1,B
counterfactual_0006_04,sentinel1,after_P03,13,1.0,none,
counterfactual_0006_04,sentinel1,after_P04,14,1.0,none,
counterfactual_0006_04,sentinel1,after_P05,15,,still_missing,
counterfactual_0006_04,sentinel1,after_P06,16,1.0,none,
counterfactual_0006_04,sentinel1,after_P07,17,1.0,none,
counterfactual_0006_04,sentinel1,after_P08,18,1.0,none,
counterfactual_0006_04,sentinel1,after_P09,19,1.0,none,
counterfactual_0006_04,sentinel1,after_P10,20,1.0,none,
counterfactual_0006_04,sentinel2,before_P01,1,1.0,none,
counterfactual_0006_04,sentinel2,before_P02,2,0.9513773159494168,generated_s1_to_s2,A
counterfactual_0006_04,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
counterfactual_0006_04,sentinel2,before_P04,4,0.940790118615822,generated_s1_to_s2,A
counterfactual_0006_04,sentinel2,before_P05,5,1.0,none,
counterfactual_0006_04,sentinel2,before_P06,6,0.0,generated_s1_to_s2,A
counterfactual_0006_04,sentinel2,before_P07,7,0.0,generated_s1_to_s2,A
counterfactual_0006_04,sentinel2,before_P08,8,1.0,none,
counterfactual_0006_04,sentinel2,before_P09,9,0.3739829428487403,generated_s1_to_s2,A
counterfactual_0006_04,sentinel2,before_P10,10,1.0,none,
counterfactual_0006_04,sentinel2,after_P01,11,1.0,none,
counterfactual_0006_04,sentinel2,after_P02,12,1.0,none,
counterfactual_0006_04,sentinel2,after_P03,13,0.0852857562984021,generated_s1_to_s2,A
counterfactual_0006_04,sentinel2,after_P04,14,0.979609842172336,generated_s1_to_s2,A
counterfactual_0006_04,sentinel2,after_P05,15,,still_missing,
counterfactual_0006_04,sentinel2,after_P06,16,0.1462601705715126,generated_s1_to_s2,A
counterfactual_0006_04,sentinel2,after_P07,17,0.2074306440545044,generated_s1_to_s2,A
counterfactual_0006_04,sentinel2,after_P08,18,0.2887952161552788,generated_s1_to_s2,A
counterfactual_0006_04,sentinel2,after_P09,19,0.7368885403391824,generated_s1_to_s2,A
counterfactual_0006_04,sentinel2,after_P10,20,1.0,none,
counterfactual_0006_05,sentinel1,before_P01,1,1.0,none,
counterfactual_0006_05,sentinel1,before_P02,2,1.0,none,
