arm,sensor,treatment_site_id,fit_window,donor,weight,largest_donor_weight,effective_donors,n_train_periods
quality40,sentinel1,treatment_0004,P01-08,counterfactual_0010_03,0.19665839262787202,0.21868231323526435,4.983783463724791,8
quality40,sentinel1,treatment_0004,P01-09,counterfactual_0005_05,0.21975462964255119,0.21975462964255119,4.9828437653162325,9
quality40,sentinel1,treatment_0004,P01-09,counterfactual_0001_01,0.19043710234653308,0.21975462964255119,4.9828437653162325,9
quality40,sentinel1,treatment_0004,P01-09,counterfactual_0002_03,0.20525777261260728,0.21975462964255119,4.9828437653162325,9
quality40,sentinel1,treatment_0004,P01-09,counterfactual_0006_02,0.18680121751591253,0.21975462964255119,4.9828437653162325,9
quality40,sentinel1,treatment_0004,P01-09,counterfactual_0010_03,0.197749277882396,0.21975462964255119,4.9828437653162325,9
quality40,sentinel1,treatment_0005,P01-08,counterfactual_0006_01,0.21028814395481682,0.21028814395481682,4.981703148627957,8
quality40,sentinel1,treatment_0005,P01-08,counterfactual_0005_03,0.20232939888761475,0.21028814395481682,4.981703148627957,8
quality40,sentinel1,treatment_0005,P01-08,counterfactual_0004_05,0.20502784558900874,0.21028814395481682,4.981703148627957,8
quality40,sentinel1,treatment_0005,P01-08,counterfactual_0010_04,0.20604893963246856,0.21028814395481682,4.981703148627957,8
quality40,sentinel1,treatment_0005,P01-08,counterfactual_0001_04,0.1763056719360912,0.21028814395481682,4.981703148627957,8
quality40,sentinel1,treatment_0005,P01-09,counterfactual_0006_01,0.21086084745886696,0.21086084745886696,4.970451136237288,9
quality40,sentinel1,treatment_0005,P01-09,counterfactual_0005_03,0.2062871590744142,0.21086084745886696,4.970451136237288,9
quality40,sentinel1,treatment_0005,P01-09,counterfactual_0004_05,0.2056421325393576,0.21086084745886696,4.970451136237288,9
quality40,sentinel1,treatment_0005,P01-09,counterfactual_0010_04,0.20783987136749524,0.21086084745886696,4.970451136237288,9
quality40,sentinel1,treatment_0005,P01-09,counterfactual_0001_04,0.169369989559866,0.21086084745886696,4.970451136237288,9
quality40,sentinel1,treatment_0006,P01-08,counterfactual_0006_04,0.2038521611515392,0.2127633543891962,4.990339688261221,8
quality40,sentinel1,treatment_0006,P01-08,counterfactual_0009_01,0.2127633543891962,0.2127633543891962,4.990339688261221,8
quality40,sentinel1,treatment_0006,P01-08,counterfactual_0003_03,0.19317016541243315,0.2127633543891962,4.990339688261221,8
quality40,sentinel1,treatment_0006,P01-08,counterfactual_0010_01,0.20268646393075726,0.2127633543891962,4.990339688261221,8
quality40,sentinel1,treatment_0006,P01-08,counterfactual_0010_05,0.18752785511607425,0.2127633543891962,4.990339688261221,8
quality40,sentinel1,treatment_0006,P01-09,counterfactual_0006_04,0.20476508646462485,0.2106524925448275,4.991068432871791,9
quality40,sentinel1,treatment_0006,P01-09,counterfactual_0009_01,0.2106524925448275,0.2106524925448275,4.991068432871791,9
quality40,sentinel1,treatment_0006,P01-09,counterfactual_0003_03,0.19068043941914842,0.2106524925448275,4.991068432871791,9
quality40,sentinel1,treatment_0006,P01-09,counterfactual_0010_01,0.20457572816030722,0.2106524925448275,4.991068432871791,9
quality40,sentinel1,treatment_0006,P01-09,counterfactual_0010_05,0.18932625341109208,0.2106524925448275,4.991068432871791,9
quality40,sentinel1,treatment_0007,P01-08,counterfactual_0006_05,0.22457061754984295,0.22457061754984295,4.9494256679366275,4
quality40,sentinel1,treatment_0007,P01-08,counterfactual_0003_02,0.1918301353662647,0.22457061754984295,4.9494256679366275,4
quality40,sentinel1,treatment_0007,P01-08,counterfactual_0008_03,0.21842634126277372,0.22457061754984295,4.9494256679366275,4
quality40,sentinel1,treatment_0007,P01-08,counterfactual_0008_01,0.19720132960623218,0.22457061754984295,4.9494256679366275,4
quality40,sentinel1,treatment_0007,P01-08,counterfactual_0007_03,0.16797157621488637,0.22457061754984295,4.9494256679366275,4
quality40,sentinel1,treatment_0007,P01-09,counterfactual_0006_05,0.22426647727910234,0.22426647727910234,4.951986201169847,5
quality40,sentinel1,treatment_0007,P01-09,counterfactual_0003_02,0.19121634398833595,0.22426647727910234,4.951986201169847,5
quality40,sentinel1,treatment_0007,P01-09,counterfactual_0008_03,0.21493352106227412,0.22426647727910234,4.951986201169847,5
quality40,sentinel1,treatment_0007,P01-09,counterfactual_0008_01,0.20193201327216864,0.22426647727910234,4.951986201169847,5
quality40,sentinel1,treatment_0007,P01-09,counterfactual_0007_03,0.16765164439811894,0.22426647727910234,4.951986201169847,5
quality40,sentinel1,treatment_0008,P01-08,counterfactual_0006_05,0.20316933086707978,0.21118300639265924,4.984446832393958,4
quality40,sentinel1,treatment_0008,P01-08,counterfactual_0005_03,0.20101333589326104,0.21118300639265924,4.984446832393958,4
quality40,sentinel1,treatment_0008,P01-08,counterfactual_0008_03,0.20591651736865163,0.21118300639265924,4.984446832393958,4
quality40,sentinel1,treatment_0008,P01-08,counterfactual_0003_01,0.21118300639265924,0.21118300639265924,4.984446832393958,4
quality40,sentinel1,treatment_0008,P01-08,counterfactual_0007_03,0.1787178094783484,0.21118300639265924,4.984446832393958,4
quality40,sentinel1,treatment_0008,P01-09,counterfactual_0006_05,0.19908834465632577,0.21037924291177648,4.976712860366009,5
quality40,sentinel1,treatment_0008,P01-09,counterfactual_0005_03,0.20992398163225742,0.21037924291177648,4.976712860366009,5
quality40,sentinel1,treatment_0008,P01-09,counterfactual_0008_03,0.21037924291177648,0.21037924291177648,4.976712860366009,5
quality40,sentinel1,treatment_0008,P01-09,counterfactual_0003_01,0.20674779353808476,0.21037924291177648,4.976712860366009,5
quality40,sentinel1,treatment_0008,P01-09,counterfactual_0007_03,0.1738606372615556,0.21037924291177648,4.976712860366009,5
quality40,sentinel1,treatment_0009,P01-08,counterfactual_0003_02,0.2120097643165457,0.2120097643165457,4.986269516348594,8
quality40,sentinel1,treatment_0009,P01-08,counterfactual_0001_04,0.18485556266982306,0.2120097643165457,4.986269516348594,8
quality40,sentinel1,treatment_0009,P01-08,counterfactual_0001_05,0.20906761700444484,0.2120097643165457,4.986269516348594,8
quality40,sentinel1,treatment_0009,P01-08,counterfactual_0005_03,0.20325131287042045,0.2120097643165457,4.986269516348594,8
quality40,sentinel1,treatment_0009,P01-08,counterfactual_0009_05,0.19081574313876604,0.2120097643165457,4.986269516348594,8
quality40,sentinel1,treatment_0009,P01-09,counterfactual_0003_02,0.21331879331846473,0.21331879331846473,4.987991734167315,9
quality40,sentinel1,treatment_0009,P01-09,counterfactual_0001_04,0.18473347066631496,0.21331879331846473,4.987991734167315,9
quality40,sentinel1,treatment_0009,P01-09,counterfactual_0001_05,0.2045651388469729,0.21331879331846473,4.987991734167315,9
quality40,sentinel1,treatment_0009,P01-09,counterfactual_0005_03,0.20352678890263287,0.21331879331846473,4.987991734167315,9
quality40,sentinel1,treatment_0009,P01-09,counterfactual_0009_05,0.19385580826561447,0.21331879331846473,4.987991734167315,9
quality40,sentinel1,treatment_0010,P01-08,counterfactual_0007_04,0.20465049502398125,0.21444605310395953,4.9829178762546755,4
quality40,sentinel1,treatment_0010,P01-08,counterfactual_0009_02,0.21444605310395953,0.21444605310395953,4.9829178762546755,4
quality40,sentinel1,treatment_0010,P01-08,counterfactual_0008_03,0.19203274929229816,0.21444605310395953,4.9829178762546755,4
quality40,sentinel1,treatment_0010,P01-08,counterfactual_0001_01,0.207278716803169,0.21444605310395953,4.9829178762546755,4
quality40,sentinel1,treatment_0010,P01-08,counterfactual_0003_02,0.18159198577659214,0.21444605310395953,4.9829178762546755,4
quality40,sentinel1,treatment_0010,P01-09,counterfactual_0007_04,0.19829430368422907,0.2139333013041407,4.977111155698107,5
quality40,sentinel1,treatment_0010,P01-09,counterfactual_0009_02,0.2139333013041407,0.2139333013041407,4.977111155698107,5
quality40,sentinel1,treatment_0010,P01-09,counterfactual_0008_03,0.19922726116345038,0.2139333013041407,4.977111155698107,5
quality40,sentinel1,treatment_0010,P01-09,counterfactual_0001_01,0.2123904289727983,0.2139333013041407,4.977111155698107,5
quality40,sentinel1,treatment_0010,P01-09,counterfactual_0003_02,0.1761547048753816,0.2139333013041407,4.977111155698107,5
quality40,sentinel2,treatment_0001,P01-08,counterfactual_0003_04,0.21576021040804375,0.25513688056489964,4.760086501415014,3
quality40,sentinel2,treatment_0001,P01-08,counterfactual_0003_03,0.1368521981843053,0.25513688056489964,4.760086501415014,3
quality40,sentinel2,treatment_0001,P01-08,counterfactual_0003_02,0.23336837806259833,0.25513688056489964,4.760086501415014,3
quality40,sentinel2,treatment_0001,P01-08,counterfactual_0003_05,0.15888233278015298,0.25513688056489964,4.760086501415014,3
quality40,sentinel2,treatment_0001,P01-08,counterfactual_0009_05,0.25513688056489964,0.25513688056489964,4.760086501415014,3
quality40,sentinel2,treatment_0001,P01-09,counterfactual_0003_04,0.21576021040804375,0.25513688056489964,4.760086501415014,3
quality40,sentinel2,treatment_0001,P01-09,counterfactual_0003_03,0.1368521981843053,0.25513688056489964,4.760086501415014,3
quality40,sentinel2,treatment_0001,P01-09,counterfactual_0003_02,0.23336837806259833,0.25513688056489964,4.760086501415014,3
quality40,sentinel2,treatment_0001,P01-09,counterfactual_0003_05,0.15888233278015298,0.25513688056489964,4.760086501415014,3
quality40,sentinel2,treatment_0001,P01-09,counterfactual_0009_05,0.25513688056489964,0.25513688056489964,4.760086501415014,3
quality40,sentinel2,treatment_0002,P01-08,counterfactual_0003_05,0.30068594532011356,0.30068594532011356,4.548421686887483,2
quality40,sentinel2,treatment_0002,P01-08,counterfactual_0003_01,0.24783195718944237,0.30068594532011356,4.548421686887483,2
quality40,sentinel2,treatment_0002,P01-08,counterfactual_0003_04,0.14460350913556433,0.30068594532011356,4.548421686887483,2
quality40,sentinel2,treatment_0002,P01-08,counterfactual_0006_03,0.14980897252092465,0.30068594532011356,4.548421686887483,2
quality40,sentinel2,treatment_0002,P01-08,counterfactual_0006_05,0.1570696158339552,0.30068594532011356,4.548421686887483,2
quality40,sentinel2,treatment_0002,P01-09,counterfactual_0003_05,0.2871224908772311,0.2871224908772311,4.701465247609392,3
quality40,sentinel2,treatment_0002,P01-09,counterfactual_0003_01,0.1953786897636615,0.2871224908772311,4.701465247609392,3
quality40,sentinel2,treatment_0002,P01-09,counterfactual_0003_04,0.16247164678768453,0.2871224908772311,4.701465247609392,3
quality40,sentinel2,treatment_0002,P01-09,counterfactual_0006_03,0.2140396556425707,0.2871224908772311,4.701465247609392,3
quality40,sentinel2,treatment_0002,P01-09,counterfactual_0006_05,0.14098751692885225,0.2871224908772311,4.701465247609392,3
quality40,sentinel2,treatment_0003,P01-08,counterfactual_0003_03,0.195587423623229,0.20813795241803595,4.996261492668631,3
quality40,sentinel2,treatment_0003,P01-08,counterfactual_0003_04,0.20813795241803595,0.20813795241803595,4.996261492668631,3
quality40,sentinel2,treatment_0003,P01-08,counterfactual_0003_02,0.19247555171485944,0.20813795241803595,4.996261492668631,3
quality40,sentinel2,treatment_0003,P01-08,counterfactual_0003_05,0.20214579982565692,0.20813795241803595,4.996261492668631,3
quality40,sentinel2,treatment_0003,P01-08,counterfactual_0006_03,0.20165327241821873,0.20813795241803595,4.996261492668631,3
quality40,sentinel2,treatment_0003,P01-09,counterfactual_0003_03,0.1706520612060546,0.2544491109561072,4.848271038699769,4
quality40,sentinel2,treatment_0003,P01-09,counterfactual_0003_04,0.2544491109561072,0.2544491109561072,4.848271038699769,4
quality40,sentinel2,treatment_0003,P01-09,counterfactual_0003_02,0.18666462062233427,0.2544491109561072,4.848271038699769,4
quality40,sentinel2,treatment_0003,P01-09,counterfactual_0003_05,0.22717795046986414,0.2544491109561072,4.848271038699769,4
quality40,sentinel2,treatment_0003,P01-09,counterfactual_0006_03,0.16105625674563978,0.2544491109561072,4.848271038699769,4
quality40,sentinel2,treatment_0004,P01-08,counterfactual_0003_04,0.2436179557098506,0.2436179557098506,4.8359941030453975,3
quality40,sentinel2,treatment_0004,P01-08,counterfactual_0003_03,0.17125677778483736,0.2436179557098506,4.8359941030453975,3
quality40,sentinel2,treatment_0004,P01-08,counterfactual_0003_05,0.1435525876676406,0.2436179557098506,4.8359941030453975,3
quality40,sentinel2,treatment_0004,P01-08,counterfactual_0006_03,0.22212124383337628,0.2436179557098506,4.8359941030453975,3
quality40,sentinel2,treatment_0004,P01-08,counterfactual_0003_01,0.21945143500429526,0.2436179557098506,4.8359941030453975,3
quality40,sentinel2,treatment_0004,P01-09,counterfactual_0003_04,0.2356834303260184,0.2421088608088368,4.79847567921644,4
quality40,sentinel2,treatment_0004,P01-09,counterfactual_0003_03,0.12693431155689466,0.2421088608088368,4.79847567921644,4
quality40,sentinel2,treatment_0004,P01-09,counterfactual_0003_05,0.198918403332459,0.2421088608088368,4.79847567921644,4
quality40,sentinel2,treatment_0004,P01-09,counterfactual_0006_03,0.1963549939757911,0.2421088608088368,4.79847567921644,4
quality40,sentinel2,treatment_0004,P01-09,counterfactual_0003_01,0.2421088608088368,0.2421088608088368,4.79847567921644,4
quality40,sentinel2,treatment_0005,P01-08,counterfactual_0003_03,0.1663127256281144,0.27293608329420505,4.688837276287935,3
quality40,sentinel2,treatment_0005,P01-08,counterfactual_0006_03,0.2504929354793039,0.27293608329420505,4.688837276287935,3
quality40,sentinel2,treatment_0005,P01-08,counterfactual_0003_04,0.16612135648713083,0.27293608329420505,4.688837276287935,3
quality40,sentinel2,treatment_0005,P01-08,counterfactual_0003_01,0.27293608329420505,0.27293608329420505,4.688837276287935,3
quality40,sentinel2,treatment_0005,P01-08,counterfactual_0010_05,0.14413689911124594,0.27293608329420505,4.688837276287935,3
quality40,sentinel2,treatment_0005,P01-09,counterfactual_0003_03,0.1663127256281144,0.27293608329420505,4.688837276287935,3
quality40,sentinel2,treatment_0005,P01-09,counterfactual_0006_03,0.2504929354793039,0.27293608329420505,4.688837276287935,3
quality40,sentinel2,treatment_0005,P01-09,counterfactual_0003_04,0.16612135648713083,0.27293608329420505,4.688837276287935,3
quality40,sentinel2,treatment_0005,P01-09,counterfactual_0003_01,0.27293608329420505,0.27293608329420505,4.688837276287935,3
quality40,sentinel2,treatment_0005,P01-09,counterfactual_0010_05,0.14413689911124594,0.27293608329420505,4.688837276287935,3
quality40,sentinel2,treatment_0006,P01-08,counterfactual_0003_03,0.13297367819969494,0.28914510980664826,4.674514601696015,3
quality40,sentinel2,treatment_0006,P01-08,counterfactual_0003_04,0.28914510980664826,0.28914510980664826,4.674514601696015,3
quality40,sentinel2,treatment_0006,P01-08,counterfactual_0003_05,0.16836295948847105,0.28914510980664826,4.674514601696015,3
quality40,sentinel2,treatment_0006,P01-08,counterfactual_0003_01,0.21959785287147712,0.28914510980664826,4.674514601696015,3
quality40,sentinel2,treatment_0006,P01-08,counterfactual_0006_03,0.1899203996337086,0.28914510980664826,4.674514601696015,3
quality40,sentinel2,treatment_0006,P01-09,counterfactual_0003_03,0.11571425075489712,0.35263396000601116,4.310446950372789,4
quality40,sentinel2,treatment_0006,P01-09,counterfactual_0003_04,0.35263396000601116,0.35263396000601116,4.310446950372789,4
quality40,sentinel2,treatment_0006,P01-09,counterfactual_0003_05,0.18188881707776436,0.35263396000601116,4.310446950372789,4
quality40,sentinel2,treatment_0006,P01-09,counterfactual_0003_01,0.17357845680970826,0.35263396000601116,4.310446950372789,4
quality40,sentinel2,treatment_0006,P01-09,counterfactual_0006_03,0.1761845153516191,0.35263396000601116,4.310446950372789,4
quality40,sentinel2,treatment_0007,P01-08,counterfactual_0003_04,0.1628153885476175,0.26979393159773973,4.812565476835925,3
quality40,sentinel2,treatment_0007,P01-08,counterfactual_0003_01,0.19305944205718006,0.26979393159773973,4.812565476835925,3
quality40,sentinel2,treatment_0007,P01-08,counterfactual_0003_05,0.21122677494055211,0.26979393159773973,4.812565476835925,3
quality40,sentinel2,treatment_0007,P01-08,counterfactual_0003_03,0.16310446285691074,0.26979393159773973,4.812565476835925,3
quality40,sentinel2,treatment_0007,P01-08,counterfactual_0009_03,0.26979393159773973,0.26979393159773973,4.812565476835925,3
quality40,sentinel2,treatment_0007,P01-09,counterfactual_0003_04,0.22899074815935475,0.22899074815935475,4.936558159383705,4
quality40,sentinel2,treatment_0007,P01-09,counterfactual_0003_01,0.20266140874513305,0.22899074815935475,4.936558159383705,4
quality40,sentinel2,treatment_0007,P01-09,counterfactual_0003_05,0.20736535733916345,0.22899074815935475,4.936558159383705,4
quality40,sentinel2,treatment_0007,P01-09,counterfactual_0003_03,0.15919208689413233,0.22899074815935475,4.936558159383705,4
quality40,sentinel2,treatment_0007,P01-09,counterfactual_0009_03,0.2017903988622165,0.22899074815935475,4.936558159383705,4
quality40,sentinel2,treatment_0008,P01-08,counterfactual_0003_05,0.23932289480031402,0.2782840345351272,4.676227144702644,2
quality40,sentinel2,treatment_0008,P01-08,counterfactual_0003_03,0.14225285806256738,0.2782840345351272,4.676227144702644,2
quality40,sentinel2,treatment_0008,P01-08,counterfactual_0003_04,0.19294586510041997,0.2782840345351272,4.676227144702644,2
quality40,sentinel2,treatment_0008,P01-08,counterfactual_0006_03,0.2782840345351272,0.2782840345351272,4.676227144702644,2
quality40,sentinel2,treatment_0008,P01-08,counterfactual_0003_01,0.14719434750157145,0.2782840345351272,4.676227144702644,2
quality40,sentinel2,treatment_0008,P01-09,counterfactual_0003_05,0.2808714224062416,0.3048455666361755,4.309534541514893,3
quality40,sentinel2,treatment_0008,P01-09,counterfactual_0003_03,0.09477052708505532,0.3048455666361755,4.309534541514893,3
quality40,sentinel2,treatment_0008,P01-09,counterfactual_0003_04,0.3048455666361755,0.3048455666361755,4.309534541514893,3
quality40,sentinel2,treatment_0008,P01-09,counterfactual_0006_03,0.16971814778432467,0.3048455666361755,4.309534541514893,3
quality40,sentinel2,treatment_0008,P01-09,counterfactual_0003_01,0.14979433608820283,0.3048455666361755,4.309534541514893,3
quality40,sentinel2,treatment_0009,P01-08,counterfactual_0003_03,0.16633813924332466,0.2671673182342174,4.757454072279006,2
quality40,sentinel2,treatment_0009,P01-08,counterfactual_0006_03,0.2671673182342174,0.2671673182342174,4.757454072279006,2
quality40,sentinel2,treatment_0009,P01-08,counterfactual_0003_05,0.22058641280049038,0.2671673182342174,4.757454072279006,2
quality40,sentinel2,treatment_0009,P01-08,counterfactual_0003_04,0.13644979171074637,0.2671673182342174,4.757454072279006,2
quality40,sentinel2,treatment_0009,P01-08,counterfactual_0003_01,0.20945833801122113,0.2671673182342174,4.757454072279006,2
quality40,sentinel2,treatment_0009,P01-09,counterfactual_0003_03,0.09438038568598454,0.25218254453945393,4.61661276605448,3
quality40,sentinel2,treatment_0009,P01-09,counterfactual_0006_03,0.22744960436742642,0.25218254453945393,4.61661276605448,3
quality40,sentinel2,treatment_0009,P01-09,counterfactual_0003_05,0.25218254453945393,0.25218254453945393,4.61661276605448,3
quality40,sentinel2,treatment_0009,P01-09,counterfactual_0003_04,0.24162371097884144,0.25218254453945393,4.61661276605448,3
quality40,sentinel2,treatment_0009,P01-09,counterfactual_0003_01,0.18436375442829375,0.25218254453945393,4.61661276605448,3
quality40,sentinel2,treatment_0010,P01-08,counterfactual_0008_03,0.1746558262223751,0.28877526579260987,4.543291758150843,2
quality40,sentinel2,treatment_0010,P01-08,counterfactual_0003_05,0.2431832199730192,0.28877526579260987,4.543291758150843,2
quality40,sentinel2,treatment_0010,P01-08,counterfactual_0006_03,0.19159973394629773,0.28877526579260987,4.543291758150843,2
quality40,sentinel2,treatment_0010,P01-08,counterfactual_0003_04,0.10178595406569818,0.28877526579260987,4.543291758150843,2
quality40,sentinel2,treatment_0010,P01-08,counterfactual_0007_04,0.28877526579260987,0.28877526579260987,4.543291758150843,2
quality40,sentinel2,treatment_0010,P01-09,counterfactual_0008_03,0.1746558262223751,0.28877526579260987,4.543291758150843,2
quality40,sentinel2,treatment_0010,P01-09,counterfactual_0003_05,0.2431832199730192,0.28877526579260987,4.543291758150843,2
quality40,sentinel2,treatment_0010,P01-09,counterfactual_0006_03,0.19159973394629773,0.28877526579260987,4.543291758150843,2
quality40,sentinel2,treatment_0010,P01-09,counterfactual_0003_04,0.10178595406569818,0.28877526579260987,4.543291758150843,2
quality40,sentinel2,treatment_0010,P01-09,counterfactual_0007_04,0.28877526579260987,0.28877526579260987,4.543291758150843,2
