sensor,repr,M,estimator,site,rmse,rel_l2,rms_y,sd_y
sentinel1,combined,115,scm_demeaned,treatment_0002,0.04176481787821799,0.07065983403817519,0.5910687230832417,0.30079893874855035
sentinel1,combined,115,scm_demeaned,treatment_0003,0.04193175128843068,0.06953213638060783,0.6030557015953453,0.3036380708340779
sentinel1,combined,115,scm_demeaned,treatment_0004,0.05002220907622225,0.08472476073950524,0.5904083840380564,0.2989242929099908
sentinel1,combined,115,scm_demeaned,treatment_0005,0.05483839227307865,0.09247143657823938,0.5930306081779134,0.3014174489449049
sentinel1,combined,115,scm_demeaned,treatment_0006,0.04948491293388111,0.08331807542114711,0.5939277003669394,0.3017883153196377
sentinel1,combined,115,scm_demeaned,treatment_0007,0.05304529259466046,0.08987801825191635,0.5901920583738444,0.3092396563534981
sentinel1,combined,115,scm_demeaned,treatment_0008,0.049983752359637666,0.08275977240386827,0.6039619359477768,0.30244352227426846
sentinel1,combined,115,scm_demeaned,treatment_0009,0.04560720369162389,0.07670721904266595,0.5945620798253204,0.30240000639884324
sentinel1,combined,115,scm_demeaned,treatment_0010,0.04137347789485025,0.06869684378662412,0.6022616995819833,0.3029449144265893
sentinel1,combined,115,shc_m3,treatment_0001,0.0418748425649907,0.0708951572159178,0.5906587164685589,0.30173280348873566
sentinel1,combined,115,shc_m3,treatment_0002,0.038220836617832404,0.06466394705924859,0.5910687230832417,0.30079893874855035
sentinel1,combined,115,shc_m3,treatment_0003,0.03377240492599243,0.05600213187048839,0.6030557015953453,0.3036380708340779
sentinel1,combined,115,shc_m3,treatment_0004,0.047458493880519155,0.08038248636635227,0.5904083840380564,0.2989242929099908
sentinel1,combined,115,shc_m3,treatment_0005,0.046453928228993246,0.07833310387084899,0.5930306081779134,0.3014174489449049
sentinel1,combined,115,shc_m3,treatment_0006,0.0491293767537797,0.08271945680160513,0.5939277003669394,0.3017883153196377
sentinel1,combined,115,shc_m3,treatment_0007,0.04671682212892259,0.07915528761542712,0.5901920583738444,0.3092396563534981
sentinel1,combined,115,shc_m3,treatment_0008,0.04731889518738212,0.0783474791554971,0.6039619359477768,0.30244352227426846
sentinel1,combined,115,shc_m3,treatment_0009,0.04860874509250577,0.0817555420062894,0.5945620798253204,0.30240000639884324
sentinel1,combined,115,shc_m3,treatment_0010,0.04966333799720596,0.08246139183626686,0.6022616995819833,0.3029449144265893
sentinel1,block245,245,equal_weight,treatment_0001,0.19103230311445218,0.33946555126979433,0.5627442973223135,0.1704462436957615
sentinel1,block245,245,equal_weight,treatment_0002,0.17088541443875954,0.30289015519264834,0.5641827953439776,0.16130939665827687
sentinel1,block245,245,equal_weight,treatment_0003,0.1790578467112507,0.30776858318533845,0.5817937778380126,0.18739337025744807
sentinel1,block245,245,equal_weight,treatment_0004,0.1698279511425268,0.3037743684440493,0.559059515167115,0.15506424404079244
sentinel1,block245,245,equal_weight,treatment_0005,0.162890069781421,0.28861304312234576,0.5643891489421369,0.15495303424121565
sentinel1,block245,245,equal_weight,treatment_0006,0.17530772802254574,0.31071693923326804,0.5642039615063762,0.1559129122257079
sentinel1,block245,245,equal_weight,treatment_0007,0.1813766963892577,0.32430320530463397,0.5592812325702474,0.17898034981746327
sentinel1,block245,245,equal_weight,treatment_0008,0.16403590506699373,0.2854184246546613,0.5747207990005099,0.1685729972065195
sentinel1,block245,245,equal_weight,treatment_0009,0.17266339954243667,0.3041904276770824,0.5676161503863296,0.17300413216645966
sentinel1,block245,245,equal_weight,treatment_0010,0.1783866203876109,0.30828414698477463,0.5786435083748274,0.16834856800361753
sentinel1,block245,245,own_history_mean,treatment_0001,0.11333959334774946,0.20140513886511027,0.5627442973223135,0.1704462436957615
sentinel1,block245,245,own_history_mean,treatment_0002,0.10964712680392814,0.19434681048201263,0.5641827953439776,0.16130939665827687
sentinel1,block245,245,own_history_mean,treatment_0003,0.11556423226383035,0.19863435579059532,0.5817937778380126,0.18739337025744807
sentinel1,block245,245,own_history_mean,treatment_0004,0.10434922013598973,0.1866513623416238,0.559059515167115,0.15506424404079244
sentinel1,block245,245,own_history_mean,treatment_0005,0.09638322609339638,0.17077441384911868,0.5643891489421369,0.15495303424121565
sentinel1,block245,245,own_history_mean,treatment_0006,0.10916112486136584,0.19347812548127988,0.5642039615063762,0.1559129122257079
sentinel1,block245,245,own_history_mean,treatment_0007,0.09360325722535467,0.1673634868725866,0.5592812325702474,0.17898034981746327
sentinel1,block245,245,own_history_mean,treatment_0008,0.10045962117934376,0.17479726043333027,0.5747207990005099,0.1685729972065195
sentinel1,block245,245,own_history_mean,treatment_0009,0.11060503696179833,0.19485886172639486,0.5676161503863296,0.17300413216645966
sentinel1,block245,245,own_history_mean,treatment_0010,0.101602679219366,0.17558769388898238,0.5786435083748274,0.16834856800361753
sentinel1,block245,245,scm,treatment_0001,0.19033232798052127,0.3382216912480019,0.5627442973223135,0.1704462436957615
sentinel1,block245,245,scm,treatment_0002,0.16987667955163083,0.30110219764510615,0.5641827953439776,0.16130939665827687
sentinel1,block245,245,scm,treatment_0003,0.17812830587493547,0.30617086785780534,0.5817937778380126,0.18739337025744807
sentinel1,block245,245,scm,treatment_0004,0.16747274861114203,0.2995615745151583,0.559059515167115,0.15506424404079244
sentinel1,block245,245,scm,treatment_0005,0.16064317216898807,0.2846319289980852,0.5643891489421369,0.15495303424121565
sentinel1,block245,245,scm,treatment_0006,0.17257251383447808,0.3058690218582023,0.5642039615063762,0.1559129122257079
sentinel1,block245,245,scm,treatment_0007,0.17801341781009247,0.31828963219811496,0.5592812325702474,0.17898034981746327
sentinel1,block245,245,scm,treatment_0008,0.16022955927763546,0.27879547696253343,0.5747207990005099,0.1685729972065195
sentinel1,block245,245,scm,treatment_0009,0.17051072051638275,0.30039793688098937,0.5676161503863296,0.17300413216645966
sentinel1,block245,245,scm,treatment_0010,0.1765680104486638,0.305141262095156,0.5786435083748274,0.16834856800361753
sentinel1,block245,245,scm_demeaned,treatment_0001,0.13172495577224425,0.23407603844059635,0.5627442973223135,0.1704462436957615
sentinel1,block245,245,scm_demeaned,treatment_0002,0.12435461164687035,0.22041546228124936,0.5641827953439776,0.16130939665827687
sentinel1,block245,245,scm_demeaned,treatment_0003,0.1237496552849799,0.21270364173512224,0.5817937778380126,0.18739337025744807
sentinel1,block245,245,scm_demeaned,treatment_0004,0.11626999080531904,0.20797426329567686,0.559059515167115,0.15506424404079244
sentinel1,block245,245,scm_demeaned,treatment_0005,0.10266236862716788,0.18189996887713583,0.5643891489421369,0.15495303424121565
sentinel1,block245,245,scm_demeaned,treatment_0006,0.12493701967698415,0.22143945842459709,0.5642039615063762,0.1559129122257079
sentinel1,block245,245,scm_demeaned,treatment_0007,0.10666544363400761,0.19071879659507454,0.5592812325702474,0.17898034981746327
sentinel1,block245,245,scm_demeaned,treatment_0008,0.11078654327845784,0.19276584990681633,0.5747207990005099,0.1685729972065195
sentinel1,block245,245,scm_demeaned,treatment_0009,0.11598814813689343,0.20434257914957119,0.5676161503863296,0.17300413216645966
sentinel1,block245,245,scm_demeaned,treatment_0010,0.1116457644543022,0.19294395052986843,0.5786435083748274,0.16834856800361753
sentinel1,block245,245,shc_m3,treatment_0001,0.11639854063097316,0.20684090658017906,0.5627442973223135,0.1704462436957615
sentinel1,block245,245,shc_m3,treatment_0002,0.11353311346842447,0.20123462538272593,0.5641827953439776,0.16130939665827687
sentinel1,block245,245,shc_m3,treatment_0003,0.11930507235274755,0.20506419438876397,0.5817937778380126,0.18739337025744807
sentinel1,block245,245,shc_m3,treatment_0004,0.1096985933716086,0.19621988427979314,0.559059515167115,0.15506424404079244
sentinel1,block245,245,shc_m3,treatment_0005,0.0971169624646528,0.17207446785021296,0.5643891489421369,0.15495303424121565
sentinel1,block245,245,shc_m3,treatment_0006,0.11049010854527219,0.19583362770136017,0.5642039615063762,0.1559129122257079
sentinel1,block245,245,shc_m3,treatment_0007,0.09489461981000583,0.16967245507936254,0.5592812325702474,0.17898034981746327
sentinel1,block245,245,shc_m3,treatment_0008,0.10374072265324408,0.1805062959852129,0.5747207990005099,0.1685729972065195
sentinel1,block245,245,shc_m3,treatment_0009,0.10996303082229768,0.19372780486858052,0.5676161503863296,0.17300413216645966
sentinel1,block245,245,shc_m3,treatment_0010,0.10479366762615434,0.1811022954711388,0.5786435083748274,0.16834856800361753
sentinel1,latent980,980,equal_weight,treatment_0001,0.3370403971375198,0.5464499016953606,0.616781878982597,0.3045763364621251
sentinel1,latent980,980,equal_weight,treatment_0002,0.3316542325412325,0.5345396913508659,0.6204482808434488,0.30440583281903105
sentinel1,latent980,980,equal_weight,treatment_0003,0.3165054109109041,0.5017933314199337,0.6307485394739765,0.3072930518918192
sentinel1,latent980,980,equal_weight,treatment_0004,0.33376682980549327,0.5410291706674527,0.6169109687629863,0.3034342276162443
sentinel1,latent980,980,equal_weight,treatment_0005,0.32544144954124404,0.5242833453630414,0.6207358147451568,0.30130203601424405
sentinel1,latent980,980,equal_weight,treatment_0006,0.33721660402854087,0.542081362474986,0.6220774728149808,0.30489136479253687
sentinel1,latent980,980,equal_weight,treatment_0007,0.32849104537946006,0.5339254747891452,0.615237633134448,0.312609632010294
sentinel1,latent980,980,equal_weight,treatment_0008,0.3225144669177002,0.5131954083594898,0.6284437889821903,0.30501376914661293
sentinel1,latent980,980,equal_weight,treatment_0009,0.3242194006653619,0.5213455537673826,0.6218896436777215,0.30734880929382785
sentinel1,latent980,980,equal_weight,treatment_0010,0.3354333515527002,0.5306720643986629,0.6320915948963705,0.30501142101511686
sentinel1,latent980,980,own_history_mean,treatment_0001,0.22062554635953632,0.3577043260795304,0.616781878982597,0.3045763364621251
sentinel1,latent980,980,own_history_mean,treatment_0002,0.22184797024688813,0.35756077838640143,0.6204482808434488,0.30440583281903105
sentinel1,latent980,980,own_history_mean,treatment_0003,0.22937151196370498,0.3636496917693908,0.6307485394739765,0.3072930518918192
sentinel1,latent980,980,own_history_mean,treatment_0004,0.19756028798867667,0.3202411660548351,0.6169109687629863,0.3034342276162443
sentinel1,latent980,980,own_history_mean,treatment_0005,0.19393052330561422,0.3124203867392965,0.6207358147451568,0.30130203601424405
sentinel1,latent980,980,own_history_mean,treatment_0006,0.23541433977868217,0.3784325105254204,0.6220774728149808,0.30489136479253687
sentinel1,latent980,980,own_history_mean,treatment_0007,0.18193407215941668,0.2957134972913119,0.615237633134448,0.312609632010294
sentinel1,latent980,980,own_history_mean,treatment_0008,0.20301650623667425,0.3230464041429608,0.6284437889821903,0.30501376914661293
sentinel1,latent980,980,own_history_mean,treatment_0009,0.2082532063863515,0.3348716424264389,0.6218896436777215,0.30734880929382785
sentinel1,latent980,980,own_history_mean,treatment_0010,0.2048915825426539,0.3241485635894989,0.6320915948963705,0.30501142101511686
sentinel1,latent980,980,scm,treatment_0001,0.3373891206718422,0.5470152936859579,0.616781878982597,0.3045763364621251
sentinel1,latent980,980,scm,treatment_0002,0.3317195389153654,0.5346449481081965,0.6204482808434488,0.30440583281903105
sentinel1,latent980,980,scm,treatment_0003,0.3160886842584842,0.5011326455422185,0.6307485394739765,0.3072930518918192
sentinel1,latent980,980,scm,treatment_0004,0.333676016625924,0.5408819643700005,0.6169109687629863,0.3034342276162443
sentinel1,latent980,980,scm,treatment_0005,0.32543228003725216,0.5242685733718432,0.6207358147451568,0.30130203601424405
sentinel1,latent980,980,scm,treatment_0006,0.3363079930337925,0.5406207550193955,0.6220774728149808,0.30489136479253687
sentinel1,latent980,980,scm,treatment_0007,0.32758629767715747,0.5324549085338055,0.615237633134448,0.312609632010294
sentinel1,latent980,980,scm,treatment_0008,0.3217254181741859,0.511939848582549,0.6284437889821903,0.30501376914661293
sentinel1,latent980,980,scm,treatment_0009,0.32368338582955053,0.5204836406590673,0.6218896436777215,0.30734880929382785
sentinel1,latent980,980,scm,treatment_0010,0.33440021232692774,0.5290375873163632,0.6320915948963705,0.30501142101511686
sentinel1,latent980,980,scm_demeaned,treatment_0001,0.24729092005018571,0.4009373953367448,0.616781878982597,0.3045763364621251
sentinel1,latent980,980,scm_demeaned,treatment_0002,0.25331739540188214,0.4082812431320107,0.6204482808434488,0.30440583281903105
sentinel1,latent980,980,scm_demeaned,treatment_0003,0.24293862351630688,0.385159232741006,0.6307485394739765,0.3072930518918192
sentinel1,latent980,980,scm_demeaned,treatment_0004,0.2179691904009838,0.353323577368141,0.6169109687629863,0.3034342276162443
sentinel1,latent980,980,scm_demeaned,treatment_0005,0.21047919022788583,0.339080145253578,0.6207358147451568,0.30130203601424405
sentinel1,latent980,980,scm_demeaned,treatment_0006,0.26039968593774976,0.4185968746937701,0.6220774728149808,0.30489136479253687
sentinel1,latent980,980,scm_demeaned,treatment_0007,0.2042142857651944,0.3319274939746208,0.615237633134448,0.312609632010294
sentinel1,latent980,980,scm_demeaned,treatment_0008,0.2230237575828234,0.3548825869438958,0.6284437889821903,0.30501376914661293
sentinel1,latent980,980,scm_demeaned,treatment_0009,0.22244193078802738,0.35768714441448757,0.6218896436777215,0.30734880929382785
sentinel1,latent980,980,scm_demeaned,treatment_0010,0.22711733782890464,0.35931080188803954,0.6320915948963705,0.30501142101511686
sentinel1,latent980,980,shc_m3,treatment_0001,0.22785567765646333,0.3694266732224999,0.616781878982597,0.3045763364621251
sentinel1,latent980,980,shc_m3,treatment_0002,0.2297650832813425,0.3703210894048987,0.6204482808434488,0.30440583281903105
sentinel1,latent980,980,shc_m3,treatment_0003,0.23295027440380317,0.36932352566060017,0.6307485394739765,0.3072930518918192
sentinel1,latent980,980,shc_m3,treatment_0004,0.20357038507589728,0.3299834098980138,0.6169109687629863,0.3034342276162443
sentinel1,latent980,980,shc_m3,treatment_0005,0.19556007446691165,0.3150455794905259,0.6207358147451568,0.30130203601424405
sentinel1,latent980,980,shc_m3,treatment_0006,0.23743500136840856,0.3816807580155322,0.6220774728149808,0.30489136479253687
sentinel1,latent980,980,shc_m3,treatment_0007,0.18757126092588172,0.30487611749343646,0.615237633134448,0.312609632010294
sentinel1,latent980,980,shc_m3,treatment_0008,0.2080355869890787,0.3310329271071439,0.6284437889821903,0.30501376914661293
sentinel1,latent980,980,shc_m3,treatment_0009,0.2117256220654264,0.34045529495124993,0.6218896436777215,0.30734880929382785
sentinel1,latent980,980,shc_m3,treatment_0010,0.20778290893478957,0.32872278418581885,0.6320915948963705,0.30501142101511686
sentinel2,bands,8,equal_weight,treatment_0001,0.05280076339840889,0.13022960722446442,0.40544360876083374,0.42076051235198975
sentinel2,bands,8,equal_weight,treatment_0002,0.023979708552360535,0.05837227404117584,0.41080644726753235,0.42893412709236145
sentinel2,bands,8,equal_weight,treatment_0003,0.007755084428936243,0.017837099730968475,0.4347727298736572,0.4542890191078186
sentinel2,bands,8,equal_weight,treatment_0004,0.026813481003046036,0.06991816312074661,0.38349807262420654,0.39489829540252686
sentinel2,bands,8,equal_weight,treatment_0005,0.018275059759616852,0.04572657123208046,0.39965954422950745,0.41595345735549927
sentinel2,bands,8,equal_weight,treatment_0006,0.008561547845602036,0.020689303055405617,0.41381514072418213,0.43167564272880554
sentinel2,bands,8,equal_weight,treatment_0007,0.033116213977336884,0.07687067240476608,0.4308042824268341,0.4499890208244324
sentinel2,bands,8,equal_weight,treatment_0008,0.007954959757626057,0.01946641504764557,0.4086504876613617,0.4224132001399994
sentinel2,bands,8,equal_weight,treatment_0009,0.011195031926035881,0.027494532987475395,0.4071729779243469,0.42063775658607483
sentinel2,bands,8,equal_weight,treatment_0010,0.02816513180732727,0.07181152701377869,0.3922090530395508,0.4034824073314667
sentinel2,bands,8,own_history_mean,treatment_0001,0.04508981853723526,0.11121107637882233,0.40544360876083374,0.42076051235198975
sentinel2,bands,8,own_history_mean,treatment_0002,0.06684315204620361,0.16271202266216278,0.41080644726753235,0.42893412709236145
sentinel2,bands,8,own_history_mean,treatment_0003,0.047459062188863754,0.10915832966566086,0.4347727298736572,0.4542890191078186
sentinel2,bands,8,own_history_mean,treatment_0004,0.05384039133787155,0.14039285480976105,0.38349807262420654,0.39489829540252686
sentinel2,bands,8,own_history_mean,treatment_0005,0.07884706556797028,0.19728556275367737,0.39965954422950745,0.41595345735549927
sentinel2,bands,8,own_history_mean,treatment_0006,0.06112205609679222,0.14770375192165375,0.41381514072418213,0.43167564272880554
sentinel2,bands,8,own_history_mean,treatment_0007,0.06426399201154709,0.1491721272468567,0.4308042824268341,0.4499890208244324
sentinel2,bands,8,own_history_mean,treatment_0008,0.05090301111340523,0.12456367909908295,0.4086504876613617,0.4224132001399994
sentinel2,bands,8,own_history_mean,treatment_0009,0.04682966321706772,0.11501171439886093,0.4071729779243469,0.42063775658607483
sentinel2,bands,8,own_history_mean,treatment_0010,0.04803846403956413,0.12248179316520691,0.3922090530395508,0.4034824073314667
sentinel2,bands,8,scm,treatment_0001,0.030529486837996382,0.07529896944731551,0.40544360876083374,0.42076051235198975
sentinel2,bands,8,scm,treatment_0002,0.01143305418333916,0.027830754886091075,0.41080644726753235,0.42893412709236145
sentinel2,bands,8,scm,treatment_0003,0.012333342016867749,0.02836733131012199,0.4347727298736572,0.4542890191078186
sentinel2,bands,8,scm,treatment_0004,0.017234587791416834,0.044940478321759354,0.38349807262420654,0.39489829540252686
sentinel2,bands,8,scm,treatment_0005,0.033428481570031914,0.08364239276013354,0.39965954422950745,0.41595345735549927
sentinel2,bands,8,scm,treatment_0006,0.0034346429750041554,0.008299944667998126,0.41381514072418213,0.43167564272880554
sentinel2,bands,8,scm,treatment_0007,0.029795791465591893,0.06916316985641824,0.4308042824268341,0.4499890208244324
sentinel2,bands,8,scm,treatment_0008,0.02690617206272918,0.06584152640812209,0.4086504876613617,0.4224132001399994
sentinel2,bands,8,scm,treatment_0009,0.01635911593156995,0.04017731114199511,0.4071729779243469,0.42063775658607483
sentinel2,bands,8,scm,treatment_0010,0.011926211105517226,0.030407791954519762,0.3922090530395508,0.4034824073314667
sentinel2,bands,8,scm_demeaned,treatment_0001,0.0234363287066288,0.05780416187806133,0.40544360876083374,0.42076051235198975
sentinel2,bands,8,scm_demeaned,treatment_0002,0.018134735096341663,0.04414422946809419,0.41080644726753235,0.42893412709236145
sentinel2,bands,8,scm_demeaned,treatment_0003,0.008377965677058744,0.019269758978622212,0.4347727298736572,0.4542890191078186
sentinel2,bands,8,scm_demeaned,treatment_0004,0.008603292485955014,0.022433729436416742,0.38349807262420654,0.39489829540252686
sentinel2,bands,8,scm_demeaned,treatment_0005,0.035201771347870794,0.08807939357827714,0.39965954422950745,0.41595345735549927
sentinel2,bands,8,scm_demeaned,treatment_0006,0.01095202044028758,0.026465971665384353,0.41381514072418213,0.43167564272880554
sentinel2,bands,8,scm_demeaned,treatment_0007,0.02577919936826114,0.059839697385736024,0.4308042824268341,0.4499890208244324
sentinel2,bands,8,scm_demeaned,treatment_0008,0.00747641836325811,0.018295385755914044,0.4086504876613617,0.4224132001399994
sentinel2,bands,8,scm_demeaned,treatment_0009,0.027756099618731257,0.06816783102061906,0.4071729779243469,0.42063775658607483
sentinel2,bands,8,scm_demeaned,treatment_0010,0.019512833420275637,0.049751104842715194,0.3922090530395508,0.4034824073314667
sentinel2,bands,8,shc_m3,treatment_0001,,,,
sentinel2,bands,8,shc_m3,treatment_0002,0.09519448524608748,0.23172586632644684,0.41080644726753235,0.42893412709236145
sentinel2,bands,8,shc_m3,treatment_0003,,,,
sentinel2,bands,8,shc_m3,treatment_0004,,,,
sentinel2,bands,8,shc_m3,treatment_0005,,,,
sentinel2,bands,8,shc_m3,treatment_0006,,,,
sentinel2,bands,8,shc_m3,treatment_0007,,,,
sentinel2,bands,8,shc_m3,treatment_0008,,,,
sentinel2,bands,8,shc_m3,treatment_0009,,,,
sentinel2,bands,8,shc_m3,treatment_0010,,,,
sentinel2,chip_mean,5,equal_weight,treatment_0001,0.09260038452327975,0.13459699825369575,0.687982538427354,0.09176988250372943
sentinel2,chip_mean,5,equal_weight,treatment_0002,0.04987313786883404,0.06883245032538332,0.7245585132168734,0.09835461969081447
sentinel2,chip_mean,5,equal_weight,treatment_0003,0.018307291671403665,0.024103964973696195,0.7595137020561458,0.0989769018858074
sentinel2,chip_mean,5,equal_weight,treatment_0004,0.06861154222455287,0.10038505645033455,0.6834836244625552,0.11611730200991299
sentinel2,chip_mean,5,equal_weight,treatment_0005,0.08140744970969219,0.11460080268320508,0.7103567148192634,0.10435202448335522
sentinel2,chip_mean,5,equal_weight,treatment_0006,0.02287384205687952,0.03179991391677623,0.719305156509002,0.10248738318026003
sentinel2,chip_mean,5,equal_weight,treatment_0007,0.056871485921075486,0.07597100170345103,0.7485946564594536,0.10715121442898874
sentinel2,chip_mean,5,equal_weight,treatment_0008,0.020928193589403756,0.03012503648802033,0.6947109789469024,0.09739685406143377
sentinel2,chip_mean,5,equal_weight,treatment_0009,0.02448608990688705,0.03540300294381714,0.6916387840247704,0.10844794555735209
sentinel2,chip_mean,5,equal_weight,treatment_0010,0.05411771020425188,0.07984705660771035,0.6777671275991162,0.12778140660240367
sentinel2,chip_mean,5,own_history_mean,treatment_0001,0.06902803247981436,0.10033398905385622,0.687982538427354,0.09176988250372943
sentinel2,chip_mean,5,own_history_mean,treatment_0002,0.09489167634251554,0.1309648214900109,0.7245585132168734,0.09835461969081447
sentinel2,chip_mean,5,own_history_mean,treatment_0003,0.09571218285768744,0.12601771712422916,0.7595137020561458,0.0989769018858074
sentinel2,chip_mean,5,own_history_mean,treatment_0004,0.05024970458609844,0.0735199831972732,0.6834836244625552,0.11611730200991299
sentinel2,chip_mean,5,own_history_mean,treatment_0005,0.06327016240191878,0.08906815559280898,0.7103567148192634,0.10435202448335522
sentinel2,chip_mean,5,own_history_mean,treatment_0006,0.07925091985019456,0.1101770495221005,0.719305156509002,0.10248738318026003
sentinel2,chip_mean,5,own_history_mean,treatment_0007,0.1114686454695301,0.14890387542536196,0.7485946564594536,0.10715121442898874
sentinel2,chip_mean,5,own_history_mean,treatment_0008,0.06202464275631189,0.08928121857284266,0.6947109789469024,0.09739685406143377
sentinel2,chip_mean,5,own_history_mean,treatment_0009,0.06539108212158037,0.09454513487670244,0.6916387840247704,0.10844794555735209
sentinel2,chip_mean,5,own_history_mean,treatment_0010,0.06649165879931736,0.09810398895392528,0.6777671275991162,0.12778140660240367
sentinel2,chip_mean,5,scm,treatment_0001,0.0399465408723182,0.05806330632116221,0.687982538427354,0.09176988250372943
sentinel2,chip_mean,5,scm,treatment_0002,0.0592212624870931,0.0817342718452983,0.7245585132168734,0.09835461969081447
sentinel2,chip_mean,5,scm,treatment_0003,0.014208142057369531,0.018706893659594857,0.7595137020561458,0.0989769018858074
sentinel2,chip_mean,5,scm,treatment_0004,0.08027419275465765,0.11744859698398742,0.6834836244625552,0.11611730200991299
sentinel2,chip_mean,5,scm,treatment_0005,0.1016720039549056,0.14312809583389957,0.7103567148192634,0.10435202448335522
sentinel2,chip_mean,5,scm,treatment_0006,0.032939594559866614,0.04579363050827007,0.719305156509002,0.10248738318026003
sentinel2,chip_mean,5,scm,treatment_0007,0.04013430500267285,0.05361286599678883,0.7485946564594536,0.10715121442898874
sentinel2,chip_mean,5,scm,treatment_0008,0.03169378852657376,0.04562154548733014,0.6947109789469024,0.09739685406143377
sentinel2,chip_mean,5,scm,treatment_0009,0.042711698873092015,0.06175434324915235,0.6916387840247704,0.10844794555735209
sentinel2,chip_mean,5,scm,treatment_0010,0.01881332673233876,0.02775780347887633,0.6777671275991162,0.12778140660240367
sentinel2,chip_mean,5,scm_demeaned,treatment_0001,0.03802471553788802,0.055269884646793485,0.687982538427354,0.09176988250372943
sentinel2,chip_mean,5,scm_demeaned,treatment_0002,0.0458508047341182,0.06328102409638547,0.7245585132168734,0.09835461969081447
sentinel2,chip_mean,5,scm_demeaned,treatment_0003,0.03610358006137103,0.04753512670493222,0.7595137020561458,0.0989769018858074
sentinel2,chip_mean,5,scm_demeaned,treatment_0004,0.04302360439208774,0.06294752771277959,0.6834836244625552,0.11611730200991299
sentinel2,chip_mean,5,scm_demeaned,treatment_0005,0.07877704190544375,0.11089786337204831,0.7103567148192634,0.10435202448335522
sentinel2,chip_mean,5,scm_demeaned,treatment_0006,0.01469727832666066,0.020432605263099802,0.719305156509002,0.10248738318026003
sentinel2,chip_mean,5,scm_demeaned,treatment_0007,0.04095422512138629,0.05470814514637737,0.7485946564594536,0.10715121442898874
sentinel2,chip_mean,5,scm_demeaned,treatment_0008,0.03929643129998831,0.056565150819347834,0.6947109789469024,0.09739685406143377
sentinel2,chip_mean,5,scm_demeaned,treatment_0009,0.03373742306141566,0.04877896358716545,0.6916387840247704,0.10844794555735209
sentinel2,chip_mean,5,scm_demeaned,treatment_0010,0.04281456146157141,0.06317001772162555,0.6777671275991162,0.12778140660240367
sentinel2,chip_mean,5,shc_m3,treatment_0001,0.047207960386519615,0.06861796302916551,0.687982538427354,0.09176988250372943
sentinel2,chip_mean,5,shc_m3,treatment_0002,0.10370542830756883,0.14312912817370751,0.7245585132168734,0.09835461969081447
sentinel2,chip_mean,5,shc_m3,treatment_0003,0.06559443774170053,0.08636373190388019,0.7595137020561458,0.0989769018858074
sentinel2,chip_mean,5,shc_m3,treatment_0004,0.07429812388697847,0.10870505338793074,0.6834836244625552,0.11611730200991299
sentinel2,chip_mean,5,shc_m3,treatment_0005,0.05636565507205614,0.07934838074473231,0.7103567148192634,0.10435202448335522
sentinel2,chip_mean,5,shc_m3,treatment_0006,0.07963084500766165,0.1107052330809547,0.719305156509002,0.10248738318026003
sentinel2,chip_mean,5,shc_m3,treatment_0007,0.14798031665180292,0.19767749525716533,0.7485946564594536,0.10715121442898874
sentinel2,chip_mean,5,shc_m3,treatment_0008,0.056312479729504886,0.08105885963522236,0.6947109789469024,0.09739685406143377
sentinel2,chip_mean,5,shc_m3,treatment_0009,0.04029727521153632,0.058263469519507324,0.6916387840247704,0.10844794555735209
sentinel2,chip_mean,5,shc_m3,treatment_0010,0.12391306083066876,0.18282542157158221,0.6777671275991162,0.12778140660240367
sentinel2,gram,15,equal_weight,treatment_0001,0.08920689205470407,0.17822859252615011,0.5005195338767848,0.09719763345421507
sentinel2,gram,15,equal_weight,treatment_0002,0.06505417510895488,0.11811636637066827,0.5507634302328971,0.10101870691244536
sentinel2,gram,15,equal_weight,treatment_0003,0.022056350219565653,0.03737205576963275,0.5901829526190498,0.10289527800330067
sentinel2,gram,15,equal_weight,treatment_0004,0.07761403875716089,0.15736145465659246,0.4932214113458525,0.11655688846557023
sentinel2,gram,15,equal_weight,treatment_0005,0.08734253004318436,0.16356192068721773,0.5340028392685056,0.1066501746720403
sentinel2,gram,15,equal_weight,treatment_0006,0.028474616758617077,0.05280720471856701,0.5392184060938452,0.10503241185476458
sentinel2,gram,15,equal_weight,treatment_0007,0.07108270481886812,0.1230043907585479,0.5778875402781375,0.10898174816974072
sentinel2,gram,15,equal_weight,treatment_0008,0.01809423922931729,0.03556328818861214,0.5087898265580324,0.09905954336045522
sentinel2,gram,15,equal_weight,treatment_0009,0.03044662228100552,0.06005545606932805,0.5069751238897915,0.10832765266668885
sentinel2,gram,15,equal_weight,treatment_0010,0.05883238719716045,0.12060482756547937,0.4878112127412054,0.12308895044636875
sentinel2,gram,15,own_history_mean,treatment_0001,0.0886033337842521,0.17702272895919377,0.5005195338767848,0.09719763345421507
sentinel2,gram,15,own_history_mean,treatment_0002,0.13029878867162462,0.23657850452512103,0.5507634302328971,0.10101870691244536
sentinel2,gram,15,own_history_mean,treatment_0003,0.1300742516400383,0.2203964907200537,0.5901829526190498,0.10289527800330067
sentinel2,gram,15,own_history_mean,treatment_0004,0.06291334287860513,0.127555984860701,0.4932214113458525,0.11655688846557023
sentinel2,gram,15,own_history_mean,treatment_0005,0.0885492300951779,0.16582164659737675,0.5340028392685056,0.1066501746720403
