fill,sensor,site,group,matched_treatment,n,m,T0,post_period,k,observed,valid_frac,delta_rms,delta_raw_rms,y_post_rms,l0_rms,note,delta_ch1,delta_ch2,delta_ch3,delta_ch4,delta_ch5
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,P12,2,True,0.99009900990099,0.2638231142751472,0.30169096908628845,0.6202782560723344,0.5959733029765433,,0.0024262037283898957,-0.004024769143631572,0.01228704344773429,0.01355536229685867,0.00016922794256432787
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,P11,1,True,1.0,0.1721684637728405,0.2129586942942276,0.618514882982859,0.609093613264705,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.012261279203381182,-0.015701624995994867,0.00728583717721099,-0.0054836947414235865,-0.007394690718094089
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,P12,2,True,1.0,0.23872192249984883,0.27406921990537586,0.6225036844426705,0.6105054459829109,,0.004196665214850088,-0.025190616392856535,0.0070990114424488516,0.009656387604638973,-0.007287969719777781
chipmean,sentinel1,counterfactual_0015_01,counterfactual,treatment_0015,2,2,10,P11,1,True,1.0,0.2112562801080791,0.2758620149445097,0.6260972124487951,0.6017373279597192,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.009347662786037282,0.005582721433681799,0.012877400362200092,0.0030937338220483053,-0.008333892779111408
chipmean,sentinel1,counterfactual_0015_01,counterfactual,treatment_0015,2,2,10,P12,2,True,1.0,0.2629746960788703,0.3026809959084461,0.6174831260479942,0.6033232121309033,,-0.028345739844932924,0.005163475084881589,-0.003929715570876395,-0.004978797114057164,-0.015512074181859042
chipmean,sentinel1,counterfactual_0015_02,counterfactual,treatment_0015,2,2,10,P11,1,True,1.0,0.19927028783887532,0.25453747840567487,0.6394945330106752,0.60898759894375,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.015818819409541704,0.03420185920635782,-0.019696872782338816,0.0016490763184835455,0.03125633686198147
chipmean,sentinel1,counterfactual_0015_02,counterfactual,treatment_0015,2,2,10,P12,2,True,1.0,0.2622446946549059,0.304180178180553,0.6217988066190975,0.6076299732678383,,-0.004821120141306827,0.020521711149099977,-0.024480114761213034,-0.01303369662432957,0.009812113350243042
chipmean,sentinel1,counterfactual_0015_03,counterfactual,treatment_0015,2,2,10,P11,1,True,1.0,0.2346589723306033,0.28830196776310096,0.6324150794527985,0.6078269512747607,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.009966404054369087,0.011781393090480327,-0.007162481626728749,0.0023446144649947654,-0.0055140149639211124
chipmean,sentinel1,counterfactual_0015_03,counterfactual,treatment_0015,2,2,10,P12,2,True,1.0,0.2607161353573565,0.31066273779048487,0.6254282240247563,0.6060422850849687,,-0.008214970590736193,0.020341448867755758,0.004112956598113685,-0.022839623862307812,-0.012981160208251819
chipmean,sentinel1,counterfactual_0015_04,counterfactual,treatment_0015,2,2,10,P11,1,True,1.0,0.2311868389850845,0.31441165761737533,0.6203707435582394,0.6034047518631388,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.02866248792998223,-0.031102424093440353,0.010982605369929116,-0.005017280465774926,-0.005846727914449354
chipmean,sentinel1,counterfactual_0015_04,counterfactual,treatment_0015,2,2,10,P12,2,True,1.0,0.2706519687159841,0.3107674163390251,0.6297531952228967,0.6028733271998076,,0.005312826511594137,-0.006104123521118131,0.01430980925746864,-0.015574824279517249,0.018139091890354637
chipmean,sentinel1,counterfactual_0015_05,counterfactual,treatment_0015,2,2,10,P11,1,True,1.0,0.19011815197496632,0.24843330005585348,0.623091846595538,0.6104813187958791,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.019840526800501572,-0.017819882554156025,0.010773833686321612,-0.006594788727961073,-0.005358547274642548
chipmean,sentinel1,counterfactual_0015_05,counterfactual,treatment_0015,2,2,10,P12,2,True,1.0,0.22886656415151527,0.26505088688687,0.6105247163001867,0.612250460983453,,-0.018980027965799343,-0.01560839461237653,-0.03526227877106144,-0.019464032967984702,-0.006258349863603976
chipmean,sentinel1,counterfactual_0015_06,counterfactual,treatment_0015,2,2,10,P11,1,True,1.0,0.2601562684928195,0.32368349869343027,0.6268185610179838,0.5888187376371686,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.01460785122468026,0.017500120280966976,0.01563092301447876,-0.004896845256000457,0.005461404345997275
chipmean,sentinel1,counterfactual_0015_06,counterfactual,treatment_0015,2,2,10,P12,2,True,1.0,0.2884508526161427,0.3369749022221404,0.6196437367056121,0.586612550577711,,0.00455289054962692,0.023377041211920038,0.038245676616634694,-0.031136478536065784,-0.006929733384549251
chipmean,sentinel1,counterfactual_0015_07,counterfactual,treatment_0015,2,2,10,P11,1,True,1.0,0.22619597143934345,0.28835855189501514,0.6381567381196535,0.6093648776441274,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.005529653160933875,0.010886028662644496,-0.014747203762044591,0.018877136484471185,-0.019751517853621253
