cache,sensor,repr,site,test,own_hist_rmse,arm,test_rmse,train_rmse,n_blocks,C1,C2,n_donors,w_blocks_total,C3
histfill,sentinel1,latent980,treatment_0007,P10,0.5994797237897904,H1_m3,0.6180002499241016,0.6017428227751407,6,True,False,,,
histfill,sentinel1,latent980,treatment_0007,P10,0.5994797237897904,H1_m3_diff,0.8069006895757237,0.74741063288142,6,True,False,,,
histfill,sentinel1,latent980,treatment_0007,P10,0.5994797237897904,H1_m4,0.6279618394840065,0.6498217136808836,5,True,False,,,
histfill,sentinel1,latent980,treatment_0007,P10,0.5994797237897904,H1_m4_diff,0.8148009811607303,0.8153985437080754,5,True,False,,,
histfill,sentinel1,latent980,treatment_0008,P10,0.6687783827794316,H0_own_mean,0.6687783827794316,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0008,P10,0.6687783827794316,L_last_period,0.8866529494873322,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0008,P10,0.6687783827794316,H1_m2,0.6820918500449384,0.6294076819096321,7,True,False,,,
histfill,sentinel1,latent980,treatment_0008,P10,0.6687783827794316,H1_m2_diff,0.8984918430382066,0.8241997611662017,7,True,False,,,
histfill,sentinel1,latent980,treatment_0008,P10,0.6687783827794316,H1_m3,0.6849562450668553,0.6517373068323099,6,True,False,,,
histfill,sentinel1,latent980,treatment_0008,P10,0.6687783827794316,H1_m3_diff,0.899694162646335,0.8290940389417094,6,True,False,,,
histfill,sentinel1,latent980,treatment_0008,P10,0.6687783827794316,H1_m4,0.6967228837571189,0.6956553081642264,5,True,False,,,
histfill,sentinel1,latent980,treatment_0008,P10,0.6687783827794316,H1_m4_diff,0.907719474035019,0.8806873520434103,5,True,False,,,
histfill,sentinel1,latent980,treatment_0009,P10,0.6844538380922334,H0_own_mean,0.6844538380922334,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0009,P10,0.6844538380922334,L_last_period,0.9082857419263296,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0009,P10,0.6844538380922334,H1_m2,0.7037337039065513,0.6872906932254532,7,True,False,,,
histfill,sentinel1,latent980,treatment_0009,P10,0.6844538380922334,H1_m2_diff,0.9192738517994162,0.8784328268994998,7,True,False,,,
histfill,sentinel1,latent980,treatment_0009,P10,0.6844538380922334,H1_m3,0.695704258999909,0.6893077537822256,6,True,False,,,
histfill,sentinel1,latent980,treatment_0009,P10,0.6844538380922334,H1_m3_diff,0.9134097109172388,0.8925939345573347,6,True,False,,,
histfill,sentinel1,latent980,treatment_0009,P10,0.6844538380922334,H1_m4,0.7076348164888311,0.7241625615347086,5,True,False,,,
histfill,sentinel1,latent980,treatment_0009,P10,0.6844538380922334,H1_m4_diff,0.9289644593224788,0.9200166666391724,5,True,False,,,
histfill,sentinel1,latent980,treatment_0010,P10,0.6710055631733204,H0_own_mean,0.6710055631733204,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0010,P10,0.6710055631733204,L_last_period,0.847656342194035,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0010,P10,0.6710055631733204,H1_m2,0.6761080348189313,0.656195274394255,7,True,False,,,
histfill,sentinel1,latent980,treatment_0010,P10,0.6710055631733204,H1_m2_diff,0.8645267365767743,0.8313070888962164,7,True,False,,,
histfill,sentinel1,latent980,treatment_0010,P10,0.6710055631733204,H1_m3,0.6796048221768742,0.6688863086132191,6,True,False,,,
histfill,sentinel1,latent980,treatment_0010,P10,0.6710055631733204,H1_m3_diff,0.8711803092416706,0.8415064707865164,6,True,False,,,
histfill,sentinel1,latent980,treatment_0010,P10,0.6710055631733204,H1_m4,0.6901351356906501,0.7025373875141255,5,True,False,,,
histfill,sentinel1,latent980,treatment_0010,P10,0.6710055631733204,H1_m4_diff,0.8808663239879181,0.8950878499577914,5,True,False,,,
histfill,sentinel1,chip_mean,treatment_0001,P09,0.25014202094279764,H0_own_mean,0.25014202094279764,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0001,P09,0.25014202094279764,L_last_period,0.4739128894731524,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0001,P09,0.25014202094279764,H1_m2,0.42802725887462545,0.4583693445173378,6,True,False,,,
histfill,sentinel1,chip_mean,treatment_0001,P09,0.25014202094279764,H1_m2_diff,0.6768166330498132,0.7075275739741952,6,True,False,,,
histfill,sentinel1,chip_mean,treatment_0001,P09,0.25014202094279764,H1_m3,0.44175862963579765,0.5309370242312452,5,True,False,,,
histfill,sentinel1,chip_mean,treatment_0001,P09,0.25014202094279764,H1_m3_diff,0.7172023468711447,0.6558976491103594,5,True,False,,,
histfill,sentinel1,chip_mean,treatment_0001,P09,0.25014202094279764,H1_m4,0.44007890877930783,0.5943996619952174,4,True,False,,,
histfill,sentinel1,chip_mean,treatment_0001,P09,0.25014202094279764,H1_m4_diff,0.48637883338010396,0.781225968501432,4,True,False,,,
histfill,sentinel1,chip_mean,treatment_0002,P09,0.5325372324069624,H0_own_mean,0.5325372324069624,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0002,P09,0.5325372324069624,L_last_period,0.319785314657295,,0,False,True,,,
histfill,sentinel1,chip_mean,treatment_0002,P09,0.5325372324069624,H1_m2,0.7749559798425694,0.3583227820126705,6,False,False,,,
histfill,sentinel1,chip_mean,treatment_0002,P09,0.5325372324069624,H1_m2_diff,0.20977684468834684,0.6059737309650701,6,True,True,,,
histfill,sentinel1,chip_mean,treatment_0002,P09,0.5325372324069624,H1_m3,0.7847929673827757,0.33687598584212824,5,False,False,,,
histfill,sentinel1,chip_mean,treatment_0002,P09,0.5325372324069624,H1_m3_diff,0.47574203439730567,0.5095953888966268,5,True,True,,,
histfill,sentinel1,chip_mean,treatment_0002,P09,0.5325372324069624,H1_m4,0.6305953152886717,0.5254998649240645,4,True,False,,,
histfill,sentinel1,chip_mean,treatment_0002,P09,0.5325372324069624,H1_m4_diff,0.33491207911554344,0.7339213065447255,4,True,True,,,
histfill,sentinel1,chip_mean,treatment_0003,P09,0.7390414081652132,H0_own_mean,0.7390414081652132,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0003,P09,0.7390414081652132,L_last_period,0.46865550095417013,,0,False,True,,,
histfill,sentinel1,chip_mean,treatment_0003,P09,0.7390414081652132,H1_m2,1.039567539034018,0.5092809509560863,6,False,False,,,
histfill,sentinel1,chip_mean,treatment_0003,P09,0.7390414081652132,H1_m2_diff,0.6880285360089982,0.22821184983588505,6,False,True,,,
histfill,sentinel1,chip_mean,treatment_0003,P09,0.7390414081652132,H1_m3,1.0616212175720676,0.5006702929651863,5,False,False,,,
histfill,sentinel1,chip_mean,treatment_0003,P09,0.7390414081652132,H1_m3_diff,0.7361135699759976,0.5760110510599384,5,True,True,,,
histfill,sentinel1,chip_mean,treatment_0003,P09,0.7390414081652132,H1_m4,1.0400749010558437,0.504748463017055,4,False,False,,,
histfill,sentinel1,chip_mean,treatment_0003,P09,0.7390414081652132,H1_m4_diff,0.7772685532645468,0.561320539351872,4,True,False,,,
histfill,sentinel1,chip_mean,treatment_0004,P09,0.5600530431363682,H0_own_mean,0.5600530431363682,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0004,P09,0.5600530431363682,L_last_period,0.6419974988138496,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0004,P09,0.5600530431363682,H1_m2,0.8916397126638943,0.3518705442334386,6,False,False,,,
histfill,sentinel1,chip_mean,treatment_0004,P09,0.5600530431363682,H1_m2_diff,0.7573661572511653,0.5525341505490962,6,True,False,,,
histfill,sentinel1,chip_mean,treatment_0004,P09,0.5600530431363682,H1_m3,0.7319637455116023,0.38785642851422675,5,False,False,,,
histfill,sentinel1,chip_mean,treatment_0004,P09,0.5600530431363682,H1_m3_diff,0.8720514228017706,0.5433189192602896,5,False,False,,,
histfill,sentinel1,chip_mean,treatment_0004,P09,0.5600530431363682,H1_m4,0.645407167155619,0.43267779073143925,4,True,False,,,
histfill,sentinel1,chip_mean,treatment_0004,P09,0.5600530431363682,H1_m4_diff,0.8938731983474846,0.6498896557885182,4,True,False,,,
histfill,sentinel1,chip_mean,treatment_0005,P09,0.4395974450727667,H0_own_mean,0.4395974450727667,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0005,P09,0.4395974450727667,L_last_period,0.3577496630850974,,0,False,True,,,
histfill,sentinel1,chip_mean,treatment_0005,P09,0.4395974450727667,H1_m2,0.4561299687897459,0.48114016967111833,6,True,False,,,
histfill,sentinel1,chip_mean,treatment_0005,P09,0.4395974450727667,H1_m2_diff,0.8228121822355944,0.25136924679453193,6,False,False,,,
histfill,sentinel1,chip_mean,treatment_0005,P09,0.4395974450727667,H1_m3,0.37828811776841575,0.5437636625039307,5,True,True,,,
histfill,sentinel1,chip_mean,treatment_0005,P09,0.4395974450727667,H1_m3_diff,0.5424844928326266,0.6141493865842541,5,True,False,,,
histfill,sentinel1,chip_mean,treatment_0005,P09,0.4395974450727667,H1_m4,0.3262796855350298,0.559740947800044,4,True,True,,,
histfill,sentinel1,chip_mean,treatment_0005,P09,0.4395974450727667,H1_m4_diff,0.4415978389417422,0.8059514159622485,4,True,False,,,
histfill,sentinel1,chip_mean,treatment_0006,P09,0.6910350814572658,H0_own_mean,0.6910350814572658,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0006,P09,0.6910350814572658,L_last_period,0.9108512131283104,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0006,P09,0.6910350814572658,H1_m2,0.7039764603587289,0.3642436577153136,6,False,False,,,
histfill,sentinel1,chip_mean,treatment_0006,P09,0.6910350814572658,H1_m2_diff,0.7611021463105315,0.31818858328136873,6,False,False,,,
histfill,sentinel1,chip_mean,treatment_0006,P09,0.6910350814572658,H1_m3,0.760379538393214,0.33033829809042264,5,False,False,,,
histfill,sentinel1,chip_mean,treatment_0006,P09,0.6910350814572658,H1_m3_diff,0.8850718586276188,0.431893533095738,5,False,False,,,
histfill,sentinel1,chip_mean,treatment_0006,P09,0.6910350814572658,H1_m4,0.7871888130108745,0.4567054035770346,4,False,False,,,
histfill,sentinel1,chip_mean,treatment_0006,P09,0.6910350814572658,H1_m4_diff,0.9055929825967184,0.5276302990541138,4,False,False,,,
histfill,sentinel1,chip_mean,treatment_0007,P09,0.8614562948039202,H0_own_mean,0.8614562948039202,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0007,P09,0.8614562948039202,L_last_period,0.46696085198045767,,0,False,True,,,
histfill,sentinel1,chip_mean,treatment_0007,P09,0.8614562948039202,H1_m2,1.6853528579521186,0.3428105484424692,6,False,False,,,
histfill,sentinel1,chip_mean,treatment_0007,P09,0.8614562948039202,H1_m2_diff,0.520290576069384,0.08481928520992918,6,False,True,,,
histfill,sentinel1,chip_mean,treatment_0007,P09,0.8614562948039202,H1_m3,1.6853528579521189,0.4354788392449133,5,False,False,,,
histfill,sentinel1,chip_mean,treatment_0007,P09,0.8614562948039202,H1_m3_diff,1.4687154978811652,0.5869310073130845,5,False,False,,,
histfill,sentinel1,chip_mean,treatment_0007,P09,0.8614562948039202,H1_m4,1.3295074988139788,0.5515719487083833,4,False,False,,,
histfill,sentinel1,chip_mean,treatment_0007,P09,0.8614562948039202,H1_m4_diff,1.2813227283818558,0.7563312443888313,4,False,False,,,
histfill,sentinel1,chip_mean,treatment_0008,P09,0.6837102767615342,H0_own_mean,0.6837102767615342,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0008,P09,0.6837102767615342,L_last_period,0.69774453182362,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0008,P09,0.6837102767615342,H1_m2,0.7490583141754049,0.46266174537286964,6,False,False,,,
histfill,sentinel1,chip_mean,treatment_0008,P09,0.6837102767615342,H1_m2_diff,0.648591014532322,0.296071674208861,6,False,True,,,
histfill,sentinel1,chip_mean,treatment_0008,P09,0.6837102767615342,H1_m3,0.6323894015494733,0.47895487159422084,5,True,True,,,
histfill,sentinel1,chip_mean,treatment_0008,P09,0.6837102767615342,H1_m3_diff,0.8266610378211506,0.562558417690773,5,True,False,,,
histfill,sentinel1,chip_mean,treatment_0008,P09,0.6837102767615342,H1_m4,0.6306932418678767,0.44666678444343616,4,True,True,,,
histfill,sentinel1,chip_mean,treatment_0008,P09,0.6837102767615342,H1_m4_diff,0.8741085594403272,0.5477838986822532,4,False,False,,,
histfill,sentinel1,chip_mean,treatment_0009,P09,0.6459082016003082,H0_own_mean,0.6459082016003082,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0009,P09,0.6459082016003082,L_last_period,0.6829370682801362,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0009,P09,0.6459082016003082,H1_m2,0.6909906908180503,0.43730967795619113,6,False,False,,,
histfill,sentinel1,chip_mean,treatment_0009,P09,0.6459082016003082,H1_m2_diff,0.7174937685211284,0.19594260904739355,6,False,False,,,
histfill,sentinel1,chip_mean,treatment_0009,P09,0.6459082016003082,H1_m3,0.6482711503953394,0.5466892062731771,5,True,False,,,
histfill,sentinel1,chip_mean,treatment_0009,P09,0.6459082016003082,H1_m3_diff,0.6748208222900139,0.5298798287064326,5,True,False,,,
histfill,sentinel1,chip_mean,treatment_0009,P09,0.6459082016003082,H1_m4,0.6070456257576538,0.5826742675888928,4,True,True,,,
histfill,sentinel1,chip_mean,treatment_0009,P09,0.6459082016003082,H1_m4_diff,0.7922066756146381,0.6283491998155482,4,True,False,,,
histfill,sentinel1,chip_mean,treatment_0010,P09,0.6368331087441986,H0_own_mean,0.6368331087441986,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0010,P09,0.6368331087441986,L_last_period,0.6103810866166524,,0,False,True,,,
histfill,sentinel1,chip_mean,treatment_0010,P09,0.6368331087441986,H1_m2,0.9852561294484261,0.4086495249915543,6,False,False,,,
histfill,sentinel1,chip_mean,treatment_0010,P09,0.6368331087441986,H1_m2_diff,0.6307780104930982,0.1385690278784072,6,False,True,,,
histfill,sentinel1,chip_mean,treatment_0010,P09,0.6368331087441986,H1_m3,0.8478746761551555,0.4158609325737723,5,False,False,,,
histfill,sentinel1,chip_mean,treatment_0010,P09,0.6368331087441986,H1_m3_diff,0.8948078079377008,0.5416447387604247,5,False,False,,,
histfill,sentinel1,chip_mean,treatment_0010,P09,0.6368331087441986,H1_m4,0.893979275138671,0.3842480532160827,4,False,False,,,
histfill,sentinel1,chip_mean,treatment_0010,P09,0.6368331087441986,H1_m4_diff,0.881761225907659,0.47149334032701845,4,False,False,,,
histfill,sentinel1,chip_mean,treatment_0001,P10,0.34395752938649987,H0_own_mean,0.34395752938649987,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0001,P10,0.34395752938649987,L_last_period,0.442975441496228,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0001,P10,0.34395752938649987,H1_m2,0.4480669299681635,0.31371718158616135,7,True,False,,,
histfill,sentinel1,chip_mean,treatment_0001,P10,0.34395752938649987,H1_m2_diff,0.45938126853921485,0.4416431722560415,7,True,False,,,
histfill,sentinel1,chip_mean,treatment_0001,P10,0.34395752938649987,H1_m3,0.41417152805187557,0.4383564280902224,6,True,False,,,
histfill,sentinel1,chip_mean,treatment_0001,P10,0.34395752938649987,H1_m3_diff,0.4710056256345361,0.6719336929740811,6,True,False,,,
histfill,sentinel1,chip_mean,treatment_0001,P10,0.34395752938649987,H1_m4,0.4147805885790302,0.5111462287275904,5,True,False,,,
histfill,sentinel1,chip_mean,treatment_0001,P10,0.34395752938649987,H1_m4_diff,0.4648622238385059,0.6583274256491602,5,True,False,,,
histfill,sentinel1,chip_mean,treatment_0002,P10,0.4857789911582122,H0_own_mean,0.4857789911582122,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0002,P10,0.4857789911582122,L_last_period,0.8084203802323398,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0002,P10,0.4857789911582122,H1_m2,0.588880322020293,0.40170803095414076,7,True,False,,,
histfill,sentinel1,chip_mean,treatment_0002,P10,0.4857789911582122,H1_m2_diff,0.9941734567526337,0.1691615174371559,7,False,False,,,
histfill,sentinel1,chip_mean,treatment_0002,P10,0.4857789911582122,H1_m3,0.645153127691739,0.4645029048323057,6,True,False,,,
histfill,sentinel1,chip_mean,treatment_0002,P10,0.4857789911582122,H1_m3_diff,0.9536186039297703,0.4518471578357068,6,False,False,,,
histfill,sentinel1,chip_mean,treatment_0002,P10,0.4857789911582122,H1_m4,0.6548232735889112,0.4687565932436522,5,True,False,,,
histfill,sentinel1,chip_mean,treatment_0002,P10,0.4857789911582122,H1_m4_diff,1.1296184203120208,0.48443954732603073,5,False,False,,,
histfill,sentinel1,chip_mean,treatment_0003,P10,0.5581863496069642,H0_own_mean,0.5581863496069642,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0003,P10,0.5581863496069642,L_last_period,0.3661804323602013,,0,False,True,,,
histfill,sentinel1,chip_mean,treatment_0003,P10,0.5581863496069642,H1_m2,0.3613312581934705,0.37625668237406423,7,True,True,,,
histfill,sentinel1,chip_mean,treatment_0003,P10,0.5581863496069642,H1_m2_diff,0.5872737778679223,0.22488164064935157,7,False,False,,,
histfill,sentinel1,chip_mean,treatment_0003,P10,0.5581863496069642,H1_m3,0.14714548845047568,0.6108271627553322,6,True,True,,,
histfill,sentinel1,chip_mean,treatment_0003,P10,0.5581863496069642,H1_m3_diff,0.5423264663408884,0.33674639526427813,6,False,True,,,
histfill,sentinel1,chip_mean,treatment_0003,P10,0.5581863496069642,H1_m4,0.22795960981764074,0.6136652961806248,5,True,True,,,
histfill,sentinel1,chip_mean,treatment_0003,P10,0.5581863496069642,H1_m4_diff,0.6541184521434846,0.5923792444708045,5,True,False,,,
histfill,sentinel1,chip_mean,treatment_0004,P10,0.6502501017213436,H0_own_mean,0.6502501017213436,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0004,P10,0.6502501017213436,L_last_period,0.870858041440811,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0004,P10,0.6502501017213436,H1_m2,0.8315138525154886,0.48369149464336686,7,False,False,,,
histfill,sentinel1,chip_mean,treatment_0004,P10,0.6502501017213436,H1_m2_diff,0.9569433513038941,0.48081133478658816,7,False,False,,,
histfill,sentinel1,chip_mean,treatment_0004,P10,0.6502501017213436,H1_m3,0.7034733376149974,0.4810927324448093,6,True,False,,,
histfill,sentinel1,chip_mean,treatment_0004,P10,0.6502501017213436,H1_m3_diff,0.9977051650342561,0.5914536800719778,6,False,False,,,
histfill,sentinel1,chip_mean,treatment_0004,P10,0.6502501017213436,H1_m4,0.7544116854535089,0.47287159552281993,5,False,False,,,
histfill,sentinel1,chip_mean,treatment_0004,P10,0.6502501017213436,H1_m4_diff,0.945088542719089,0.606047963825764,5,False,False,,,
histfill,sentinel1,chip_mean,treatment_0005,P10,0.7484576440386346,H0_own_mean,0.7484576440386346,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0005,P10,0.7484576440386346,L_last_period,0.505790800667404,,0,False,True,,,
histfill,sentinel1,chip_mean,treatment_0005,P10,0.7484576440386346,H1_m2,0.6785820089480901,0.30083235207829334,7,False,True,,,
histfill,sentinel1,chip_mean,treatment_0005,P10,0.7484576440386346,H1_m2_diff,0.4237375830936036,0.26906432489335813,7,False,True,,,
histfill,sentinel1,chip_mean,treatment_0005,P10,0.7484576440386346,H1_m3,0.48832569902434825,0.4389806283213653,6,True,True,,,
histfill,sentinel1,chip_mean,treatment_0005,P10,0.7484576440386346,H1_m3_diff,0.3553730343746785,0.35353204496176704,6,True,True,,,
histfill,sentinel1,chip_mean,treatment_0005,P10,0.7484576440386346,H1_m4,0.5339959875017408,0.5046725570124773,5,True,True,,,
histfill,sentinel1,chip_mean,treatment_0005,P10,0.7484576440386346,H1_m4_diff,0.41639040137777,0.5739757573217811,5,True,True,,,
histfill,sentinel1,chip_mean,treatment_0006,P10,0.5994331789308631,H0_own_mean,0.5994331789308631,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0006,P10,0.5994331789308631,L_last_period,0.2553148452369574,,0,False,True,,,
histfill,sentinel1,chip_mean,treatment_0006,P10,0.5994331789308631,H1_m2,0.8071729439449008,0.5029124593054417,7,False,False,,,
histfill,sentinel1,chip_mean,treatment_0006,P10,0.5994331789308631,H1_m2_diff,0.6166922600096435,0.7436364630432131,7,True,False,,,
histfill,sentinel1,chip_mean,treatment_0006,P10,0.5994331789308631,H1_m3,0.8039087404008155,0.4767720652582232,6,False,False,,,
histfill,sentinel1,chip_mean,treatment_0006,P10,0.5994331789308631,H1_m3_diff,0.5591939329901345,0.5767267600231777,6,True,True,,,
histfill,sentinel1,chip_mean,treatment_0006,P10,0.5994331789308631,H1_m4,0.7175355207563742,0.4707187675668482,5,False,False,,,
histfill,sentinel1,chip_mean,treatment_0006,P10,0.5994331789308631,H1_m4_diff,0.33127190884723584,0.6191793161664502,5,True,True,,,
histfill,sentinel1,chip_mean,treatment_0007,P10,0.7287253396604105,H0_own_mean,0.7287253396604105,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0007,P10,0.7287253396604105,L_last_period,0.5326562342712837,,0,False,True,,,
histfill,sentinel1,chip_mean,treatment_0007,P10,0.7287253396604105,H1_m2,0.5326562342712836,0.36269970361503345,7,True,True,,,
histfill,sentinel1,chip_mean,treatment_0007,P10,0.7287253396604105,H1_m2_diff,0.7440277895827779,0.3444510837260194,7,False,False,,,
histfill,sentinel1,chip_mean,treatment_0007,P10,0.7287253396604105,H1_m3,0.4204699034573135,0.6507951992657045,6,True,True,,,
histfill,sentinel1,chip_mean,treatment_0007,P10,0.7287253396604105,H1_m3_diff,0.6028685220921095,0.29300985694066617,6,False,True,,,
histfill,sentinel1,chip_mean,treatment_0007,P10,0.7287253396604105,H1_m4,0.8288229020782844,0.7073040333594967,5,True,False,,,
histfill,sentinel1,chip_mean,treatment_0007,P10,0.7287253396604105,H1_m4_diff,0.8749540506685307,0.6928662572678913,5,True,False,,,
histfill,sentinel1,chip_mean,treatment_0008,P10,0.6151874199971502,H0_own_mean,0.6151874199971502,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0008,P10,0.6151874199971502,L_last_period,0.575422507288647,,0,False,True,,,
histfill,sentinel1,chip_mean,treatment_0008,P10,0.6151874199971502,H1_m2,0.6386149527942008,0.4826440072908336,7,True,False,,,
histfill,sentinel1,chip_mean,treatment_0008,P10,0.6151874199971502,H1_m2_diff,0.523296240781456,0.33347377754411733,7,False,True,,,
histfill,sentinel1,chip_mean,treatment_0008,P10,0.6151874199971502,H1_m3,0.5028616014729836,0.5219317637072308,6,True,True,,,
histfill,sentinel1,chip_mean,treatment_0008,P10,0.6151874199971502,H1_m3_diff,0.5009903204625837,0.463102009864753,6,True,True,,,
histfill,sentinel1,chip_mean,treatment_0008,P10,0.6151874199971502,H1_m4,0.4085066448081723,0.5156378346425229,5,True,True,,,
histfill,sentinel1,chip_mean,treatment_0008,P10,0.6151874199971502,H1_m4_diff,0.4788074536892098,0.6036239442634981,5,True,True,,,
histfill,sentinel1,chip_mean,treatment_0009,P10,0.5489102791167443,H0_own_mean,0.5489102791167443,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0009,P10,0.5489102791167443,L_last_period,0.3390808756189585,,0,False,True,,,
histfill,sentinel1,chip_mean,treatment_0009,P10,0.5489102791167443,H1_m2,0.4488289388830373,0.49392005921790394,7,True,True,,,
histfill,sentinel1,chip_mean,treatment_0009,P10,0.5489102791167443,H1_m2_diff,0.6518650012524725,0.6228211314818145,7,True,False,,,
histfill,sentinel1,chip_mean,treatment_0009,P10,0.5489102791167443,H1_m3,0.41238144509624125,0.5107778891156034,6,True,True,,,
histfill,sentinel1,chip_mean,treatment_0009,P10,0.5489102791167443,H1_m3_diff,0.7148525759614044,0.515947792005816,6,True,False,,,
histfill,sentinel1,chip_mean,treatment_0009,P10,0.5489102791167443,H1_m4,0.4136712936117204,0.5696346343689829,5,True,True,,,
histfill,sentinel1,chip_mean,treatment_0009,P10,0.5489102791167443,H1_m4_diff,0.5960733803985384,0.5807987196612935,5,True,False,,,
histfill,sentinel1,chip_mean,treatment_0010,P10,0.7165749424859096,H0_own_mean,0.7165749424859096,,0,False,False,,,
histfill,sentinel1,chip_mean,treatment_0010,P10,0.7165749424859096,L_last_period,0.6116267720749607,,0,False,True,,,
histfill,sentinel1,chip_mean,treatment_0010,P10,0.7165749424859096,H1_m2,0.9209389405487263,0.4063204535440396,7,False,False,,,
histfill,sentinel1,chip_mean,treatment_0010,P10,0.7165749424859096,H1_m2_diff,0.6383451122002733,0.45069837907210203,7,True,True,,,
histfill,sentinel1,chip_mean,treatment_0010,P10,0.7165749424859096,H1_m3,0.5976270976376631,0.5614116558311174,6,True,True,,,
histfill,sentinel1,chip_mean,treatment_0010,P10,0.7165749424859096,H1_m3_diff,0.6652515215513367,0.3688777342642277,6,False,True,,,
histfill,sentinel1,chip_mean,treatment_0010,P10,0.7165749424859096,H1_m4,0.6301735683396387,0.5185437189972444,5,True,True,,,
histfill,sentinel1,chip_mean,treatment_0010,P10,0.7165749424859096,H1_m4_diff,0.6304239971173967,0.6236077643270145,5,True,True,,,
histfill,sentinel1,gram,treatment_0001,P09,0.441597965105766,H0_own_mean,0.441597965105766,,0,False,False,,,
histfill,sentinel1,gram,treatment_0001,P09,0.441597965105766,L_last_period,0.6597646268591874,,0,False,False,,,
histfill,sentinel1,gram,treatment_0001,P09,0.441597965105766,H1_m2,0.5490200418858983,0.37638885011616546,6,True,False,,,
histfill,sentinel1,gram,treatment_0001,P09,0.441597965105766,H1_m2_diff,0.7282915386106187,0.49605113798779293,6,True,False,,,
histfill,sentinel1,gram,treatment_0001,P09,0.441597965105766,H1_m3,0.5706166109617377,0.517205386015571,5,True,False,,,
histfill,sentinel1,gram,treatment_0001,P09,0.441597965105766,H1_m3_diff,0.848915062714216,0.6493601764572182,5,True,False,,,
histfill,sentinel1,gram,treatment_0001,P09,0.441597965105766,H1_m4,0.5735580901512541,0.5751275046005154,4,True,False,,,
histfill,sentinel1,gram,treatment_0001,P09,0.441597965105766,H1_m4_diff,0.6756076050027292,0.6979415337163409,4,True,False,,,
histfill,sentinel1,gram,treatment_0002,P09,0.694044562258131,H0_own_mean,0.694044562258131,,0,False,False,,,
histfill,sentinel1,gram,treatment_0002,P09,0.694044562258131,L_last_period,0.5464051965467948,,0,False,True,,,
histfill,sentinel1,gram,treatment_0002,P09,0.694044562258131,H1_m2,1.0827694160075143,0.39308952770660177,6,False,False,,,
histfill,sentinel1,gram,treatment_0002,P09,0.694044562258131,H1_m2_diff,0.42631059851639375,0.670499220603258,6,True,True,,,
histfill,sentinel1,gram,treatment_0002,P09,0.694044562258131,H1_m3,1.0240360756821756,0.40865556610657655,5,False,False,,,
histfill,sentinel1,gram,treatment_0002,P09,0.694044562258131,H1_m3_diff,0.8436278075928271,0.6123504890459619,5,True,False,,,
histfill,sentinel1,gram,treatment_0002,P09,0.694044562258131,H1_m4,0.7167252293385721,0.5487350548673381,4,True,False,,,
histfill,sentinel1,gram,treatment_0002,P09,0.694044562258131,H1_m4_diff,0.3870172445385497,0.816988489999649,4,True,True,,,
histfill,sentinel1,gram,treatment_0003,P09,0.9566183632807708,H0_own_mean,0.9566183632807708,,0,False,False,,,
histfill,sentinel1,gram,treatment_0003,P09,0.9566183632807708,L_last_period,0.6044138531909128,,0,False,True,,,
histfill,sentinel1,gram,treatment_0003,P09,0.9566183632807708,H1_m2,1.366168558086432,0.5568844115414211,6,False,False,,,
histfill,sentinel1,gram,treatment_0003,P09,0.9566183632807708,H1_m2_diff,0.7206020629518718,0.4311891732962911,6,False,True,,,
histfill,sentinel1,gram,treatment_0003,P09,0.9566183632807708,H1_m3,1.3181116804009338,0.5208423682325731,5,False,False,,,
