variant,sensor,treatment_site_id,period,latent_gap_norm,treated_latent_present,donors_present
unitnorm,sentinel2,treatment_0009,P12,1.2324239490105995,True,True
unitnorm,sentinel2,treatment_0009,P13,0.803843837748926,True,True
unitnorm,sentinel2,treatment_0009,P14,0.8377550980641861,True,True
unitnorm,sentinel2,treatment_0009,P15,0.735268815176154,True,True
unitnorm,sentinel2,treatment_0009,P16,0.7465054909254235,True,True
unitnorm,sentinel2,treatment_0009,P17,0.8010028654827736,True,True
unitnorm,sentinel2,treatment_0009,P18,0.7858708031949903,True,True
unitnorm,sentinel2,treatment_0009,P19,0.83831613911082,True,True
unitnorm,sentinel2,treatment_0009,P20,1.3957335253779377,True,True
unitnorm,sentinel2,treatment_0010,P11,1.1704786415797823,True,True
unitnorm,sentinel2,treatment_0010,P12,1.2282305580484894,True,True
unitnorm,sentinel2,treatment_0010,P13,1.0776284588040634,True,True
unitnorm,sentinel2,treatment_0010,P14,1.1035076167499485,True,True
unitnorm,sentinel2,treatment_0010,P15,,True,False
unitnorm,sentinel2,treatment_0010,P16,1.0357004807395913,True,True
unitnorm,sentinel2,treatment_0010,P17,1.0939871819911116,True,True
unitnorm,sentinel2,treatment_0010,P18,1.202029010903541,True,True
unitnorm,sentinel2,treatment_0010,P19,1.061695523009652,True,True
unitnorm,sentinel2,treatment_0010,P20,1.342279492430984,True,True
cv,sentinel1,treatment_0001,P11,1.0075624954797868,True,True
cv,sentinel1,treatment_0001,P12,0.9656099775979781,True,True
cv,sentinel1,treatment_0001,P13,1.0292747948377576,True,True
cv,sentinel1,treatment_0001,P14,1.0183658151577342,True,True
cv,sentinel1,treatment_0001,P15,,False,False
cv,sentinel1,treatment_0001,P16,0.9901417110449855,True,True
cv,sentinel1,treatment_0001,P17,1.021179794366187,True,True
cv,sentinel1,treatment_0001,P18,1.0209661922140445,True,True
cv,sentinel1,treatment_0001,P19,1.0171582999821935,True,True
cv,sentinel1,treatment_0001,P20,1.009091854702087,True,True
cv,sentinel1,treatment_0002,P11,0.9595925567068372,True,True
cv,sentinel1,treatment_0002,P12,0.9252212654631817,True,True
cv,sentinel1,treatment_0002,P13,0.9752120337874202,True,True
cv,sentinel1,treatment_0002,P14,0.9767311890160133,True,True
cv,sentinel1,treatment_0002,P15,,False,False
cv,sentinel1,treatment_0002,P16,0.9753544430621081,True,True
cv,sentinel1,treatment_0002,P17,0.9843335932995007,True,True
cv,sentinel1,treatment_0002,P18,0.9593933582436575,True,True
cv,sentinel1,treatment_0002,P19,0.9875463980879644,True,True
cv,sentinel1,treatment_0002,P20,0.9744734467592245,True,True
cv,sentinel1,treatment_0003,P11,0.9651944298051817,True,True
cv,sentinel1,treatment_0003,P12,0.9831530544427456,True,True
cv,sentinel1,treatment_0003,P13,0.9715834795537321,True,True
cv,sentinel1,treatment_0003,P14,0.9385948110728994,True,True
cv,sentinel1,treatment_0003,P15,,True,False
cv,sentinel1,treatment_0003,P16,0.9699305386818652,True,True
