fill,sensor,site,group,matched_treatment,n,m,T0,post_period,k,observed,valid_frac,delta_rms,delta_raw_rms,y_post_rms,l0_rms,note,delta_ch1,delta_ch2,delta_ch3,delta_ch4,delta_ch5
histfill,sentinel1,counterfactual_0018_10,counterfactual,treatment_0018,2,2,10,P12,2,True,1.0,0.24716137498465537,0.27968687842748,0.6231899726190413,0.6058899176404637,,0.012123706925204909,-0.01900649525985623,0.02822333375072052,-0.03785994858684596,0.013805001318991332
histfill,sentinel1,counterfactual_0019_01,counterfactual,treatment_0019,2,2,10,P11,1,True,0.9999019703950592,0.20739599567567982,0.25509867398346603,0.6259035188133836,0.6017330799666163,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.001303566113095697,-0.0010931528280839356,0.005500848537167338,0.014598255609579678,-0.00010303266274935377
histfill,sentinel1,counterfactual_0019_01,counterfactual,treatment_0019,2,2,10,P12,2,True,0.9999019703950592,0.27015451005770436,0.29830546717066453,0.6297133876694351,0.6066430708973755,,0.019267704853327718,-0.001566048509599824,0.035169518010400976,-0.03375496565690043,0.023517592730312974
histfill,sentinel1,counterfactual_0019_02,counterfactual,treatment_0019,2,2,10,P11,1,True,1.0,0.2237279031677757,0.27039372345397134,0.6285506879961438,0.6003788208207377,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.012236603219176618,0.018654526927400345,0.003076771659917428,0.0137099585212219,0.01660567164688559
histfill,sentinel1,counterfactual_0019_02,counterfactual,treatment_0019,2,2,10,P12,2,True,1.0,0.2625186279735472,0.30480977085508354,0.6284782502626038,0.6038626478126705,,-0.026911825987937538,-0.0032453425011141185,0.04283492290293436,-0.053922649231960135,0.05343198391758186
histfill,sentinel1,counterfactual_0019_03,counterfactual,treatment_0019,2,2,10,P11,1,True,1.0,0.24350681457937662,0.31417404548891714,0.6314797867897716,0.6034921574326696,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.015805794087272867,0.009560676961696924,0.0015027127371684205,0.0026914406942902458,-0.012532811409473535
histfill,sentinel1,counterfactual_0019_03,counterfactual,treatment_0019,2,2,10,P12,2,True,1.0,0.3010661196824106,0.35034009527001714,0.6241031124850935,0.608588751355074,,-0.03388483691051808,0.0063097883089781245,0.01804535945196932,-0.07050227310704937,0.03254147469123925
histfill,sentinel1,counterfactual_0019_04,counterfactual,treatment_0019,2,2,10,P11,1,True,1.0,0.19591874971586257,0.24040056267634163,0.6168642137075047,0.5910425276114599,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.006214482072770574,0.010314215286548868,0.009342702467437118,0.018950409738215847,-0.0020891918401906863
histfill,sentinel1,counterfactual_0019_04,counterfactual,treatment_0019,2,2,10,P12,2,True,1.0,0.25547883594767196,0.2966355667238934,0.6115156869119519,0.5951602220564242,,0.005498725009112078,-0.010890743003676586,0.05107062871170285,-0.05199662205205716,0.01581353136316287
histfill,sentinel1,counterfactual_0019_05,counterfactual,treatment_0019,2,2,10,P11,1,True,1.0,0.235837509735084,0.2879774614093033,0.619685743964664,0.5966537199017466,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.022857209470586386,-0.004781657862013267,0.006861703134177746,0.0080018133880622,-0.0046700694715757175
histfill,sentinel1,counterfactual_0019_05,counterfactual,treatment_0019,2,2,10,P12,2,True,1.0,0.284151011933025,0.33577894681379084,0.6286747931628297,0.6023160754639739,,0.014503575075295774,0.04254599804385935,0.01892319031844623,-0.06474746886978508,0.019636325588569068
histfill,sentinel1,counterfactual_0019_06,counterfactual,treatment_0019,2,2,10,P11,1,True,1.0,0.21989282749299155,0.27457674534162996,0.6285407479475157,0.6014290466289648,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.020551688352166614,-0.007748732848927271,0.005708734624856922,-0.0001992699720906616,0.031384152871166304
histfill,sentinel1,counterfactual_0019_06,counterfactual,treatment_0019,2,2,10,P12,2,True,1.0,0.26870373862250235,0.3009511339034116,0.6170908210877482,0.6057765434663737,,-0.004349898413791901,-0.028071958529297118,0.03878892854089827,-0.06452857309701204,0.03324085011275083
histfill,sentinel1,counterfactual_0019_07,counterfactual,treatment_0019,2,2,10,P11,1,True,1.0,0.20744495022593568,0.26596229677964256,0.6233148532277947,0.6002082516440821,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.007939589790192995,0.00792320136775431,0.011139992603205834,0.0038619214883525185,0.0017921666859565487
histfill,sentinel1,counterfactual_0019_07,counterfactual,treatment_0019,2,2,10,P12,2,True,1.0,0.266848023689112,0.3056324313741084,0.6216112282113544,0.6059317140086986,,-0.001670148030328866,0.006186353975334861,0.04015095413187844,-0.060484866197095796,0.0036198736122036294
histfill,sentinel1,counterfactual_0019_08,counterfactual,treatment_0019,2,2,10,P11,1,True,1.0,0.22713202041413605,0.2814508802678542,0.62373667286551,0.5889066575267886,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.03271091390594565,0.013088420241224091,0.011172318710607539,0.011060853118760133,0.02769822099938467
histfill,sentinel1,counterfactual_0019_08,counterfactual,treatment_0019,2,2,10,P12,2,True,1.0,0.2625026718940423,0.3200048651331328,0.6204725306406473,0.5916150531466303,,-0.012676961653798124,0.035114915380710286,0.0273845657272779,-0.038909233106367416,0.019441723567344256
histfill,sentinel1,counterfactual_0019_09,counterfactual,treatment_0019,2,2,10,P11,1,True,1.0,0.25618403936833817,0.315149554630628,0.6315340738518062,0.5939060034397936,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.017239616759029953,0.025654853208122032,0.004359401146960034,0.02670457994808908,-0.020659868852597574
histfill,sentinel1,counterfactual_0019_09,counterfactual,treatment_0019,2,2,10,P12,2,True,1.0,0.2916358464682402,0.3523011463800651,0.610993797178768,0.5981569115167478,,-0.03764866007852862,0.005388863609053851,0.03657506449419082,-0.06810561843133207,-0.019043851766842795
histfill,sentinel1,counterfactual_0019_10,counterfactual,treatment_0019,2,2,10,P11,1,True,1.0,0.248693387636732,0.31139456680123095,0.6235762282776659,0.5943741905246247,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.027837952887128776,0.02295790973066911,0.001160434923956034,0.02223376767666291,-0.012662437026610178
histfill,sentinel1,counterfactual_0019_10,counterfactual,treatment_0019,2,2,10,P12,2,True,1.0,0.2898324340959368,0.3320331185919125,0.6271841959446502,0.5985662547738709,,-0.016905174496131888,0.05500327410677538,0.030519076493138467,-0.05061141718368143,0.01358295576815621
histfill,sentinel1,counterfactual_0020_01,counterfactual,treatment_0020,2,2,10,P11,1,True,1.0,0.20461943578355138,0.25441141248346827,0.6232130294861498,0.6063872376197561,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.021100782808023983,-0.027974994955185177,0.009982807101567017,0.005950047979112185,-0.00593836502994325
histfill,sentinel1,counterfactual_0020_01,counterfactual,treatment_0020,2,2,10,P12,2,True,1.0,0.25777431762770425,0.28911190513671486,0.6296326505461898,0.6104555980651916,,0.011690753397318687,-0.00011162597449300851,0.022161806269986754,-0.030685514929906413,0.024332149013149836
histfill,sentinel1,counterfactual_0020_02,counterfactual,treatment_0020,2,2,10,P11,1,True,1.0,0.23735165150061682,0.29057831273138596,0.6336376140495251,0.5951565887134368,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.0024885488701396077,0.03064480656884334,0.0024997016365786904,0.021898215097033776,-0.0011994614170492096
histfill,sentinel1,counterfactual_0020_02,counterfactual,treatment_0020,2,2,10,P12,2,True,1.0,0.2843330908135149,0.3284861726364958,0.6184058293750067,0.5994457304725078,,-0.0333661485779292,0.02140143886268779,0.01393574813103964,-0.06732041291828157,0.03079867423311265
histfill,sentinel1,counterfactual_0020_03,counterfactual,treatment_0020,2,2,10,P11,1,True,1.0,0.21142904640559787,0.25139842196647244,0.6289821153363171,0.6043211503037588,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.008087745767330881,-0.00958197347871631,0.004137786175880113,0.015069467703215454,0.02109915814975976
histfill,sentinel1,counterfactual_0020_03,counterfactual,treatment_0020,2,2,10,P12,2,True,1.0,0.26484691410819367,0.2962725717527538,0.628394412769068,0.6108143030852456,,0.005604845494467698,-0.007812727368219766,0.04584038075154894,-0.026266459351446978,-0.01501641472074192
histfill,sentinel1,counterfactual_0020_04,counterfactual,treatment_0020,2,2,10,P11,1,True,0.99009900990099,0.20358118305237008,0.244279406442852,0.6260447821116568,0.599144134730465,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.008683792681105876,0.009264130267053052,0.009281912700792646,0.008915551996171264,0.004465332268212022
histfill,sentinel1,counterfactual_0020_04,counterfactual,treatment_0020,2,2,10,P12,2,True,0.99009900990099,0.2687335372247968,0.3085338701524539,0.6222640731320744,0.6020785387723425,,0.01665909327676982,-0.034762787041511006,0.06004681424851339,-0.0401181338693303,0.024870902281557906
histfill,sentinel1,counterfactual_0020_05,counterfactual,treatment_0020,2,2,10,P11,1,True,1.0,0.19575280412456197,0.24977280409952296,0.6227490985159317,0.5928629140587914,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.005060753149806421,0.01890536014130351,0.007349860326773823,0.03659686712564035,-0.01497765502331605
histfill,sentinel1,counterfactual_0020_05,counterfactual,treatment_0020,2,2,10,P12,2,True,1.0,0.25005522958544646,0.2981201524067431,0.6215056489623635,0.5966618791258198,,-0.02253786178540727,-0.011716536455183455,0.028431939368289708,-0.0208532206674939,0.05643997986893552
histfill,sentinel1,counterfactual_0020_06,counterfactual,treatment_0020,2,2,10,P11,1,True,1.0,0.24511980187357257,0.29733624086228766,0.6243328874602467,0.5934158071418945,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.02503277086213947,0.011061122632809475,0.013956347637837287,0.016755561540666857,-0.01530756495162454
histfill,sentinel1,counterfactual_0020_06,counterfactual,treatment_0020,2,2,10,P12,2,True,1.0,0.2824452147312971,0.33659335340773855,0.6180459514343416,0.5975718853860268,,-0.031841787796925466,0.006086819370459535,0.0316623071518053,-0.041643390013049265,0.010055203094478436
histfill,sentinel1,counterfactual_0020_07,counterfactual,treatment_0020,2,2,10,P11,1,True,1.0,0.23430920479102474,0.2917930255569573,0.6191608611807936,0.5949082492750676,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.024784052814377525,0.005131753340954825,0.014769468312673412,0.015249591165335337,-0.022188603376210262
histfill,sentinel1,counterfactual_0020_07,counterfactual,treatment_0020,2,2,10,P12,2,True,1.0,0.28878401230770234,0.33264766229941717,0.6168594459179811,0.5997926504675584,,-0.016830369286026534,0.01495729148325619,0.05206052504573203,-0.04999272828240453,-0.020851089149477097
histfill,sentinel1,counterfactual_0020_08,counterfactual,treatment_0020,2,2,10,P11,1,True,1.0,0.21351696272492357,0.2553368308376748,0.6454167208157707,0.6152101372379009,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.0021368535366232933,0.002386513929075896,0.0059723689195868975,0.01727126223105216,0.021667777210853088
histfill,sentinel1,counterfactual_0020_08,counterfactual,treatment_0020,2,2,10,P12,2,True,1.0,0.2576202632473337,0.29716030758540035,0.6250165001975837,0.620390301816375,,-0.022050487038186618,-0.011681809493775718,0.03797787555627379,-0.051232299887858664,-0.010715162929457265
histfill,sentinel1,counterfactual_0020_09,counterfactual,treatment_0020,2,2,10,P11,1,True,1.0,0.21859259091856004,0.2733977982169351,0.6211301754917187,0.5937128686480542,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.0025563228329982053,0.014563213097602008,0.012754304938814433,0.0276317562567502,-0.01960289664406826
histfill,sentinel1,counterfactual_0020_09,counterfactual,treatment_0020,2,2,10,P12,2,True,1.0,0.2752139648739999,0.3198205658341746,0.61734420475547,0.5987861255670565,,-0.013712852352015626,0.007311826758775841,0.039620060987668404,-0.05439492635867529,0.02109347346069694
histfill,sentinel1,counterfactual_0020_10,counterfactual,treatment_0020,2,2,10,P11,1,True,1.0,0.21891173243315715,0.2815623066963096,0.6347335429076782,0.6017103322903755,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.02326333216428143,0.021790175385656876,0.005878741618103463,0.027079720454987816,0.017309034243915132
histfill,sentinel1,counterfactual_0020_10,counterfactual,treatment_0020,2,2,10,P12,2,True,1.0,0.26205528596998123,0.29944207548365753,0.6275961975488472,0.6049392461118209,,-0.04917951272528356,0.02724583870322457,0.03294162821478975,-0.04466124648679016,0.02747663492268909
histfill,sentinel1,counterfactual_0021_01,counterfactual,treatment_0021,2,2,10,P11,1,True,0.99009900990099,0.20752308811283987,0.25386126838436457,0.6439329424638782,0.6188546230868903,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.0031874976607595543,0.020955148371945436,-0.003282770844784166,0.020224171174839326,-0.008169295699328458
histfill,sentinel1,counterfactual_0021_01,counterfactual,treatment_0021,2,2,10,P12,2,True,0.99009900990099,0.2478890377974171,0.2855089461918064,0.6334593351827299,0.6239626086064539,,-0.026219086477934556,0.0021260662107059954,0.006453666297956381,-0.02455381941066751,-0.0030798467186185464
histfill,sentinel1,counterfactual_0021_02,counterfactual,treatment_0021,2,2,10,P11,1,True,0.99009900990099,0.2289628927509822,0.285071525505149,0.6361374658718928,0.6067442346398304,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.004720859808372718,0.011780475426995642,0.026051591171778927,0.014454957098510605,-0.010924045669162821
histfill,sentinel1,counterfactual_0021_02,counterfactual,treatment_0021,2,2,10,P12,2,True,0.99009900990099,0.26857289094807907,0.3147920326259811,0.6291074190441914,0.6133136022501404,,0.002783195278592317,0.03656256639916427,0.037510392570809944,-0.05312453598932586,-0.019427365551060935
histfill,sentinel1,counterfactual_0021_03,counterfactual,treatment_0021,2,2,10,P11,1,True,0.99009900990099,0.2157389781871624,0.273257418771988,0.631491411445687,0.6035341674925411,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.0010526204269465291,0.015051111856499433,0.021693227573763376,0.015833700078199165,-0.01600410451528964
histfill,sentinel1,counterfactual_0021_03,counterfactual,treatment_0021,2,2,10,P12,2,True,0.99009900990099,0.28088825504157283,0.3145329340446268,0.6197708434835081,0.6116919761893138,,-0.009969061146881888,0.027376231946644975,0.021856811460303948,-0.052668437806273345,-0.021195285068444595
histfill,sentinel1,counterfactual_0021_04,counterfactual,treatment_0021,2,2,10,P11,1,True,1.0,0.21419878777781837,0.27469465452288244,0.614828781294604,0.599390452457877,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.02586187343283921,0.00851444796825171,0.00614821666757726,0.014785383976364407,-0.035662975279342
histfill,sentinel1,counterfactual_0021_04,counterfactual,treatment_0021,2,2,10,P12,2,True,1.0,0.2768484923791627,0.3227218075915185,0.6103369580116397,0.6044161237418925,,-0.035336893301980934,0.02221525843876238,0.027854495091480837,-0.0556280698753036,-0.0218603578556878
histfill,sentinel1,counterfactual_0021_05,counterfactual,treatment_0021,2,2,10,P11,1,True,0.99009900990099,0.22536721972138346,0.28883634984649514,0.6256857209658273,0.5979144715903172,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.01248029216103205,0.027726281781341632,0.009080224076350098,0.017950771792063135,-0.020921223160915374
histfill,sentinel1,counterfactual_0021_05,counterfactual,treatment_0021,2,2,10,P12,2,True,0.99009900990099,0.27449279233708374,0.3165838322995669,0.619848162208083,0.6029731711535649,,-0.02226243827175396,0.013188801112395059,0.039782243957008724,-0.04358519533540512,-0.006881456257195801
histfill,sentinel1,counterfactual_0021_06,counterfactual,treatment_0021,2,2,10,P11,1,True,1.0,0.22427713056655255,0.2858212267071275,0.6185356734851548,0.5931542338563905,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.029232412661932747,-8.811022920463721e-05,0.01144220273706908,0.026718409242635653,-0.02113384235910414
histfill,sentinel1,counterfactual_0021_06,counterfactual,treatment_0021,2,2,10,P12,2,True,1.0,0.2710800512021569,0.302060724137067,0.6082975293621481,0.5986345944288075,,-0.054006786309292176,-0.004916391926949239,0.02870608492923996,-0.028610588528745633,-0.0010492289932753538
histfill,sentinel1,counterfactual_0021_07,counterfactual,treatment_0021,2,2,10,P11,1,True,1.0,0.1983047376249476,0.24875418454874,0.6251836952376966,0.6022333337886656,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.016320728478484318,-0.007976787489887747,0.02225315650133217,0.033847722500920066,-0.014765710243255275
histfill,sentinel1,counterfactual_0021_07,counterfactual,treatment_0021,2,2,10,P12,2,True,1.0,0.24297814697491613,0.2771799370314523,0.6313722294454794,0.6070845070437622,,0.007070240184157452,0.00420377625315658,0.024968035453047373,-0.010291995938005137,0.025763086783213623
histfill,sentinel1,counterfactual_0021_08,counterfactual,treatment_0021,2,2,10,P11,1,True,1.0,0.20861232433158994,0.2605230136950658,0.6393314872415715,0.6048297742191249,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.013198775324317829,0.03962580765834841,0.007226848463051707,0.020274116996934485,-0.003764507431498067
histfill,sentinel1,counterfactual_0021_08,counterfactual,treatment_0021,2,2,10,P12,2,True,1.0,0.2596413604810979,0.2997176936732778,0.6197178361629214,0.6095567974718323,,-0.013136303020236065,-0.008390655350680067,0.02268991325202142,-0.047545082374261256,0.02253104460753022
histfill,sentinel1,counterfactual_0021_09,counterfactual,treatment_0021,2,2,10,P11,1,True,1.0,0.21834906420404757,0.27471938649779537,0.6175797835062876,0.5910082804554557,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.006075872433515522,0.028824988233601863,0.018692363776190053,0.015683266205962047,-0.03676374497274525
histfill,sentinel1,counterfactual_0021_09,counterfactual,treatment_0021,2,2,10,P12,2,True,1.0,0.27248340893239287,0.3061647079306993,0.62351673963878,0.5959858135532515,,-0.0010700792391762654,0.03298188847025145,0.02967467474932734,-0.050934213147578476,0.027180003755423204
histfill,sentinel1,counterfactual_0021_10,counterfactual,treatment_0021,2,2,10,P11,1,True,1.0,0.19960720166273418,0.25023874493759335,0.6373302328126361,0.6033628851332197,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.00218603039017719,0.021100527927012214,0.011138158175690896,0.02066388853142199,0.005804590444055199
histfill,sentinel1,counterfactual_0021_10,counterfactual,treatment_0021,2,2,10,P12,2,True,1.0,0.2533016197281063,0.2857259473539514,0.6277623741364219,0.606861314988806,,-0.004080420200455631,0.003968412180507498,0.05282017263490554,-0.030080321317557463,-0.005696172882721794
histfill,sentinel1,counterfactual_0022_01,counterfactual,treatment_0022,2,2,10,P11,1,True,1.0,0.19682982071527164,0.2367866979391117,0.6398959241954876,0.6083237569831189,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.008036380294300404,0.021800276483053577,0.01265326234126772,0.03114935883159506,-0.0019259495780955152
histfill,sentinel1,counterfactual_0022_01,counterfactual,treatment_0022,2,2,10,P12,2,True,1.0,0.24321499142173642,0.29301735996754324,0.636826147172474,0.6117783034696638,,-0.006258685353631361,0.011356969930705431,0.04047849621159313,-0.013024221854139387,0.037651152451012665
histfill,sentinel1,counterfactual_0022_02,counterfactual,treatment_0022,2,2,10,P11,1,True,1.0,0.19603839566766074,0.2411906897171804,0.6339458141278093,0.6084985110670572,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.0031348228164852477,0.0016625890564511794,0.019019368684569434,0.02605696581851253,-0.00625174219795512
histfill,sentinel1,counterfactual_0022_02,counterfactual,treatment_0022,2,2,10,P12,2,True,1.0,0.23812174087891605,0.2774606888692368,0.6203624767204053,0.6148261690939404,,-0.0324891060926127,-0.0212254563355763,0.026183327872884056,-0.02225804763439726,0.0044880311884744825
histfill,sentinel1,counterfactual_0022_03,counterfactual,treatment_0022,2,2,10,P11,1,True,1.0,0.2128840289617669,0.2709630427252956,0.6224519981344468,0.6034978891527019,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.026867493776877215,0.0001454668201751132,-0.0007012416811563052,0.00559188845564329,-0.0071896371441790554
histfill,sentinel1,counterfactual_0022_03,counterfactual,treatment_0022,2,2,10,P12,2,True,1.0,0.25970246776399425,0.2963745609621179,0.6265190695057702,0.6082617301129745,,-0.022354424773215642,0.0288353638494641,0.026747154619217207,-0.045991580508168636,0.027384381947253258
histfill,sentinel1,counterfactual_0022_04,counterfactual,treatment_0022,2,2,10,P11,1,True,1.0,0.22288831023234962,0.2822724539526895,0.6366745201174342,0.6067496889139109,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.01502656715198701,0.0010527327400036294,0.00844317512037688,0.01844050474988542,-0.009814252891742379
histfill,sentinel1,counterfactual_0022_04,counterfactual,treatment_0022,2,2,10,P12,2,True,1.0,0.28206208891318657,0.3286874715148702,0.6254133651537996,0.6154396463493954,,-0.004907854188611613,0.004590990101249658,0.012393188194334779,-0.051871583305022645,-0.005667992021662615
histfill,sentinel1,counterfactual_0022_05,counterfactual,treatment_0022,2,2,10,P11,1,True,1.0,0.2039368326369055,0.25080347758358723,0.6262358534244614,0.6065430909903156,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.018375089966157478,-0.00183498564782067,0.010930686692743182,0.004502337921562813,0.012740671724425398
histfill,sentinel1,counterfactual_0022_05,counterfactual,treatment_0022,2,2,10,P12,2,True,1.0,0.24563391819116365,0.2814924977301079,0.6274897586814823,0.6117301896943511,,-0.010167031133848824,0.02469251985512438,0.024106093365851348,-0.04231918548341522,0.018580105780298107
histfill,sentinel1,counterfactual_0022_06,counterfactual,treatment_0022,2,2,10,P11,1,True,1.0,0.22498035190045373,0.27627011609728186,0.6383202874876399,0.6114231536400947,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.027688046678580245,0.005307446507959064,0.019216786950944163,0.005352187065159524,0.018474161438641872
histfill,sentinel1,counterfactual_0022_06,counterfactual,treatment_0022,2,2,10,P12,2,True,1.0,0.28983153490184893,0.3240260290829053,0.6199122437082719,0.6182338768756455,,-0.05734215041151186,-0.006855061173306888,0.013322186230248069,-0.05854797698139951,0.02728199661145572
histfill,sentinel1,counterfactual_0022_07,counterfactual,treatment_0022,2,2,10,P11,1,True,1.0,0.18786761930247775,0.23878521288763532,0.6275750023727173,0.6007346041882904,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.0015626463494111177,0.02358993233544857,0.005571127874599036,0.018888513918224683,0.009636306595155278
histfill,sentinel1,counterfactual_0022_07,counterfactual,treatment_0022,2,2,10,P12,2,True,1.0,0.24445560663634544,0.2878165194884723,0.6170402831823008,0.6052375669115511,,-0.01864205032006516,0.009728287965228058,0.03437764139641017,-0.04233723942917694,0.0061657314787123526
histfill,sentinel1,counterfactual_0022_08,counterfactual,treatment_0022,2,2,10,P11,1,True,1.0,0.20394479651066028,0.2443626166279358,0.6229051175544243,0.6016159819984925,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.002236197689942346,0.02164501675640635,0.014346340705211456,0.024153933407594436,-0.03081231592178709
histfill,sentinel1,counterfactual_0022_08,counterfactual,treatment_0022,2,2,10,P12,2,True,1.0,0.2541410243678888,0.2871955962077216,0.6284588659033117,0.6055188738760965,,0.007095217018576549,0.01475218572522074,0.04648879316438208,-0.04403944714974273,0.033624158983641794
histfill,sentinel1,counterfactual_0022_09,counterfactual,treatment_0022,2,2,10,P11,1,True,1.0,0.20639862360163846,0.2767531481937133,0.637304745978957,0.6067177499501497,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.007837630108398894,0.0235826966231745,0.019744996072864406,-0.002687618148352291,-0.013313092202338514
histfill,sentinel1,counterfactual_0022_09,counterfactual,treatment_0022,2,2,10,P12,2,True,1.0,0.26177834334363254,0.3099983378512795,0.6135712323867804,0.6141268484628044,,-0.017230930932350452,0.029300763446859016,-0.015004408068527512,-0.06417119723360491,-0.025269023951689774
histfill,sentinel1,counterfactual_0022_10,counterfactual,treatment_0022,2,2,10,P11,1,True,1.0,0.2012245419199166,0.253841887218622,0.6385914177992419,0.6159164604256209,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.003898424361930573,0.010228077648941698,0.01133076163297422,0.01260383989067799,-0.011256982499579736
histfill,sentinel1,counterfactual_0022_10,counterfactual,treatment_0022,2,2,10,P12,2,True,1.0,0.2541277585489969,0.2838529018014828,0.6299820666311078,0.6202874894573411,,-0.015121047256842914,0.029528045957137077,0.05057926623013426,-0.03754453072706021,-0.03665122748022481
histfill,sentinel1,counterfactual_0023_01,counterfactual,treatment_0023,2,2,10,P11,1,True,0.99009900990099,0.19724535352542047,0.2639332612331923,0.6454432183369198,0.6078993586331941,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.0175885216338137,0.0206402666415283,0.004081700141542808,0.02074453004773457,0.035792595244401745
histfill,sentinel1,counterfactual_0023_01,counterfactual,treatment_0023,2,2,10,P12,2,True,0.99009900990099,0.22466096058476226,0.25662940742107254,0.626226874519284,0.6146001844711766,,-0.04684596893988926,-0.04323533835031271,0.029980006705250403,0.021270444932115603,-0.002066370501401759
histfill,sentinel1,counterfactual_0023_02,counterfactual,treatment_0023,2,2,10,P11,1,True,0.99009900990099,0.17409606896622928,0.23893451455237263,0.6339193289968478,0.5999908746660622,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.014147258034581184,0.021714548347610194,0.02087991180864704,0.01732907347482767,0.017199945033526107
histfill,sentinel1,counterfactual_0023_02,counterfactual,treatment_0023,2,2,10,P12,2,True,0.99009900990099,0.21615975890010258,0.23719431059789273,0.6376194212019828,0.603186665498813,,0.010470057937374322,0.008923082558359333,0.048867233849151315,0.008705270252957878,0.04830090251837269
histfill,sentinel1,counterfactual_0023_03,counterfactual,treatment_0023,2,2,10,P11,1,True,1.0,0.1782297024503768,0.24589147922935073,0.6284155808660519,0.6095500396125292,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.00953689491644276,-5.703985339967315e-05,0.01451176354384335,0.018344475841868626,-0.0001467544867370368
histfill,sentinel1,counterfactual_0023_03,counterfactual,treatment_0023,2,2,10,P12,2,True,1.0,0.22175597910935954,0.24087922938268888,0.6325574808000103,0.6128430552076581,,-0.017224105976418477,-0.014718523432403442,0.048484756091239825,0.00953319477446407,0.011062679079656133
histfill,sentinel1,counterfactual_0023_04,counterfactual,treatment_0023,2,2,10,P11,1,True,1.0,0.19907915365240017,0.25994745243486717,0.6356739584146692,0.6099642448714135,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.01732084405962041,-0.0028777143256732405,0.013651134803967666,0.013200678323869158,0.01858492009478261
histfill,sentinel1,counterfactual_0023_04,counterfactual,treatment_0023,2,2,10,P12,2,True,1.0,0.2203217002673858,0.24281040479609653,0.6382954516513651,0.6138226368793944,,-0.019120727630161892,-0.008074753994183045,0.03366213565585203,0.013356371329053865,0.035182449729372886
histfill,sentinel1,counterfactual_0023_05,counterfactual,treatment_0023,2,2,10,P11,1,True,1.0,0.18471881169913168,0.2558154307004085,0.6270081932492166,0.603503588845442,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.008987506744718253,0.014190060094093687,0.014404812859635286,0.016621698321182383,-0.008170425317275897
histfill,sentinel1,counterfactual_0023_05,counterfactual,treatment_0023,2,2,10,P12,2,True,1.0,0.21321500934790955,0.2418211268091945,0.6307538222690978,0.6079895909198675,,-0.010936789141020527,0.018621857088332885,0.022825130477927866,0.020158655195861807,0.004647387355981521
histfill,sentinel1,counterfactual_0023_06,counterfactual,treatment_0023,2,2,10,P11,1,True,0.99009900990099,0.17704794273024116,0.25264057313513927,0.626567138945,0.6087958764969351,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.011543244214911498,-0.0035441623002254365,0.017209384507274435,0.008006467540483207,0.0009435706847088012
histfill,sentinel1,counterfactual_0023_06,counterfactual,treatment_0023,2,2,10,P12,2,True,0.99009900990099,0.21198259795600793,0.23989685237273967,0.6354399274317536,0.6124123535937278,,-0.011044522365086974,0.007934570194238254,0.017816768490737014,0.027529400591505243,0.010899320263790981
