group,donor,weight_fsc,weight_afsc,lambda,lambda_at_bound,sum_w_fsc,sum_w_afsc,n_nonzero_fsc,n_negative_afsc,label,sensor,method,repr
6,2,0.2842,0.284241716833284,0.999933893038648,False,1.0,0.999999999999999,5,0,genfill,sentinel2,covmat,combined
6,3,0.1053,0.105316263389108,0.999933893038648,False,1.0,0.999999999999999,5,0,genfill,sentinel2,covmat,combined
6,4,0.2038,0.203766804430025,0.999933893038648,False,1.0,0.999999999999999,5,0,genfill,sentinel2,covmat,combined
6,5,0.1788,0.178777300530913,0.999933893038648,False,1.0,0.999999999999999,5,0,genfill,sentinel2,covmat,combined
7,1,0.6821,0.715345922183986,0.999933893038648,False,1.0,0.999999999999998,3,2,genfill,sentinel2,covmat,combined
7,2,0.0,-0.154136145204882,0.999933893038648,False,1.0,0.999999999999998,3,2,genfill,sentinel2,covmat,combined
7,3,0.0,-0.0650380201332226,0.999933893038648,False,1.0,0.999999999999998,3,2,genfill,sentinel2,covmat,combined
7,4,0.1246,0.290951975893207,0.999933893038648,False,1.0,0.999999999999998,3,2,genfill,sentinel2,covmat,combined
7,5,0.1933,0.212876267260911,0.999933893038648,False,1.0,0.999999999999998,3,2,genfill,sentinel2,covmat,combined
8,1,0.2403,0.252229336888396,0.999933893038648,False,1.0001,1.0001,4,1,genfill,sentinel2,covmat,combined
8,2,0.1062,0.153963042927048,0.999933893038648,False,1.0001,1.0001,4,1,genfill,sentinel2,covmat,combined
8,3,0.5343,0.523646661361518,0.999933893038648,False,1.0001,1.0001,4,1,genfill,sentinel2,covmat,combined
8,4,0.1193,0.154588995517269,0.999933893038648,False,1.0001,1.0001,4,1,genfill,sentinel2,covmat,combined
8,5,0.0,-0.0843280366942327,0.999933893038648,False,1.0001,1.0001,4,1,genfill,sentinel2,covmat,combined
9,1,0.1474,0.147417132220093,0.999933893038648,False,1.0,0.999999999999999,5,0,genfill,sentinel2,covmat,combined
9,2,0.2608,0.260830951559044,0.999933893038648,False,1.0,0.999999999999999,5,0,genfill,sentinel2,covmat,combined
9,3,0.1136,0.11356940272594,0.999933893038648,False,1.0,0.999999999999999,5,0,genfill,sentinel2,covmat,combined
9,4,0.1187,0.118687135341024,0.999933893038648,False,1.0,0.999999999999999,5,0,genfill,sentinel2,covmat,combined
9,5,0.3595,0.359495378153899,0.999933893038648,False,1.0,0.999999999999999,5,0,genfill,sentinel2,covmat,combined
10,1,0.1033,0.109130043960858,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,combined
10,2,0.2745,0.27318366979175,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,combined
10,3,0.0478,0.0573488091838231,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,combined
10,4,0.5744,0.576691962953072,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,combined
10,5,0.0,-0.0163544858895022,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,combined
1,1,0.3207,0.321079776512148,6.61069613518961e-05,False,1.0,0.999999999999435,3,1,genfill,sentinel2,covmat,chip_mean
1,2,0.0,0.0582341225703509,6.61069613518961e-05,False,1.0,0.999999999999435,3,1,genfill,sentinel2,covmat,chip_mean
1,3,0.5085,0.548505770307673,6.61069613518961e-05,False,1.0,0.999999999999435,3,1,genfill,sentinel2,covmat,chip_mean
1,4,0.1708,0.382677897032899,6.61069613518961e-05,False,1.0,0.999999999999435,3,1,genfill,sentinel2,covmat,chip_mean
1,5,0.0,-0.310497566423635,6.61069613518961e-05,False,1.0,0.999999999999435,3,1,genfill,sentinel2,covmat,chip_mean
2,1,0.0,-0.436171292209018,6.61069613518961e-05,False,1.0,0.999999999999766,3,2,genfill,sentinel2,covmat,chip_mean
2,2,0.3535,0.337311371416365,6.61069613518961e-05,False,1.0,0.999999999999766,3,2,genfill,sentinel2,covmat,chip_mean
2,3,0.2246,0.399822800694073,6.61069613518961e-05,False,1.0,0.999999999999766,3,2,genfill,sentinel2,covmat,chip_mean
2,4,0.0,-0.0836260873553982,6.61069613518961e-05,False,1.0,0.999999999999766,3,2,genfill,sentinel2,covmat,chip_mean
2,5,0.4219,0.782663207453743,6.61069613518961e-05,False,1.0,0.999999999999766,3,2,genfill,sentinel2,covmat,chip_mean
3,1,0.0,-0.0504149414362534,6.61069613518961e-05,False,1.0,0.999999999999792,3,1,genfill,sentinel2,covmat,chip_mean
3,2,0.5178,0.528060664790707,6.61069613518961e-05,False,1.0,0.999999999999792,3,1,genfill,sentinel2,covmat,chip_mean
